frame	deltaG
1	-30.682
2	-61.6989
3	-54.0844
4	-53.3898
5	-53.5827
6	-37.7642
7	-46.9421
8	-52.3893
9	-23.0022
10	-33.7878
11	-47.6682
12	-56.7043
13	-50.0311
14	-61.4139
15	-52.7954
16	-45.9164
17	-22.427
18	-46.8635
19	-34.2082
20	-29.0051
21	-38.817
22	-45.4173
23	-49.5236
24	-41.8425
25	-59.099
26	-67.7594
27	-46.0025
28	-32.6177
29	-59.6777
30	-49.4717
31	-35.0732
32	-43.9339
33	-39.8075
34	-54.4258
35	-55.1136
36	-43.2848
37	-44.313
38	-60.7808
39	-56.8096
40	-64.2533
41	-49.8244
42	-62.5815
43	-48.6393
44	-44.1885
45	-50.4299
46	-37.5648
47	-40.9591
48	-49.9698
49	-51.7874
50	-58.6929
51	-70.0458
52	-53.058
53	-59.2724
54	-49.2156
55	-52.636
56	-49.2273
57	-61.786
58	-61.5568
59	-37.5514
60	-53.9994
61	-47.126
62	-38.0344
63	-46.6906
64	-53.5715
65	-37.4777
66	-40.3486
67	-46.29
68	-29.5785
69	-56.4466
70	-29.5128
71	-47.8634771429
73	10.5666679788
