frame	deltaG
1	-11.2565
2	-9.1931
3	-25.5201
4	-33.4002
5	-39.147
6	-30.3265
7	-34.5717
8	-28.9488
9	-41.455
10	-42.6833
11	-43.3214
12	-45.6233
13	-45.6588
14	-42.0589
15	-28.73
16	-54.5458
17	-50.5123
18	-43.5497
19	-51.9206
20	-47.5079
21	-49.2286
22	-52.5586
23	-44.4613
24	-50.836
25	-54.6756
26	-45.3327
27	-41.0729
28	-42.2399
29	-44.504
30	-27.3224
31	-23.1248
32	-39.4855
33	-26.1884
34	-24.382
35	-28.6385
36	-25.6494
37	-43.0079
38	-34.2933
39	-37.2381
40	-45.1634
41	-38.0395
42	-39.6644
43	-28.4939
44	-37.6345
45	-41.3351
46	-35.1166
47	-37.7616
48	-29.9818
49	-27.1083
50	-32.8916
51	-36.9948
52	-21.8575
53	-37.9189
54	-41.9956
55	-37.0975
56	-35.5815
57	-24.6199
58	-22.3464
59	-41.3205
60	-40.8742
61	-25.9852
62	-30.9629
63	-25.9851
64	-43.3934
65	-34.2721
66	-38.3711
67	-30.4951
68	-26.5178
69	-27.9311
70	-19.6445
71	-36.0218085714
73	9.79885847029
