frame	deltaG
1	-15.6823
2	-57.4147
3	-58.1737
4	-56.6223
5	-70.2791
6	-67.4339
7	-64.8003
8	-56.2438
9	-69.8006
10	-71.8168
11	-66.8619
12	-76.6978
13	-80.8268
14	-75.0947
15	-73.6571
16	-80.9117
17	-70.1407
18	-67.9345
19	-70.9512
20	-64.4989
21	-66.3661
22	-62.7629
23	-77.9378
24	-58.3167
25	-71.2042
26	-66.3803
27	-49.2418
28	-68.1703
29	-69.1444
30	-71.6515
31	-61.6061
32	-62.6005
33	-74.2066
34	-64.4912
35	-72.0086
36	-72.6975
37	-73.9629
38	-71.4383
39	-65.462
40	-72.776
41	-67.2933
42	-78.9674
43	-70.4292
44	-65.8177
45	-67.3419
46	-63.7542
47	-74.6628
48	-70.6016
49	-74.6444
50	-77.1079
51	-74.4757
52	-79.3422
53	-76.325
54	-68.1622
55	-69.0025
56	-71.9085
57	-69.0922
58	-74.6473
59	-75.58
60	-75.9673
61	-72.4357
62	-71.3898
63	-76.8001
64	-66.4997
65	-70.6241
66	-76.9449
67	-68.7546
68	-68.402
69	-68.6968
70	-68.4864
71	-68.8917985714
73	8.92395635471
