frame	deltaG
1	-21.559
2	-41.1608
3	-31.6333
4	-39.3809
5	-54.6022
6	-51.9691
7	-38.3503
8	-40.488
9	-27.8069
10	-62.0864
11	-68.1453
12	-72.6117
13	-71.6946
14	-72.883
15	-53.1177
16	-47.2096
17	-50.2925
18	-63.0695
19	-47.0055
20	-57.1943
21	-61.6362
22	-55.6242
23	-64.1781
24	-62.3341
25	-62.4328
26	-58.3446
27	-48.1056
28	-58.9358
29	-59.7177
30	-62.4004
31	-60.6894
32	-63.5421
33	-62.3584
34	-55.2409
35	-52.6382
36	-44.3878
37	-60.0882
38	-44.5457
39	-58.9958
40	-54.9703
41	-45.9316
42	-54.1058
43	-51.6539
44	-49.7204
45	-61.7142
46	-46.0994
47	-47.2577
48	-65.7252
49	-70.4521
50	-79.6203
51	-48.2837
52	-61.5691
53	-68.3584
54	-66.0732
55	-59.0086
56	-53.7492
57	-63.6388
58	-53.3485
59	-61.0696
60	-56.9703
61	-48.6188
62	-62.451
63	-78.9991
64	-69.5185
65	-64.3126
66	-75.8447
67	-66.5945
68	-60.0392
69	-51.0344
70	-76.4363
71	-56.8803714286
73	11.4773072638
