frame	deltaG
1	-36.3987
2	-56.257
3	-68.3125
4	-57.679
5	-60.1485
6	-66.3121
7	-58.8001
8	-61.653
9	-49.228
10	-64.6645
11	-69.617
12	-61.1699
13	-67.9946
14	-65.6941
15	-50.836
16	-53.0117
17	-52.4672
18	-62.277
19	-70.7592
20	-62.2678
21	-65.7698
22	-51.9154
23	-64.2006
24	-64.8226
25	-59.6905
26	-66.2828
27	-54.4803
28	-60.7966
29	-41.4226
30	-64.119
31	-54.8089
32	-52.3099
33	-44.5667
34	-41.7985
35	-45.8621
36	-46.8078
37	-37.894
38	-44.6148
39	-46.2004
40	-55.5464
41	-53.879
42	-56.2596
43	-34.7524
44	-42.3875
45	-47.2362
46	-43.6062
47	-51.8637
48	-44.6712
49	-45.4458
50	-45.9137
51	-43.4661
52	-49.2096
53	-45.0752
54	-45.0057
55	-48.3414
56	-43.7607
57	-36.7857
58	-44.614
59	-53.2832
60	-60.7495
61	-56.9984
62	-44.4277
63	-47.6224
64	-64.0726
65	-57.8032
66	-56.2807
67	-62.5518
68	-58.3294
69	-51.5387
70	-54.522
71	-53.5701557143
73	9.11122619627
