frame	deltaG
1	-54.3615
2	-64.5831
3	-60.9396
4	-44.8502
5	-68.9295
6	-61.7048
7	-54.084
8	-64.1571
9	-66.6044
10	-67.0973
11	-58.527
12	-64.475
13	-69.0426
14	-58.9641
15	-50.8812
16	-67.5544
17	-69.8818
18	-62.7924
19	-65.57
20	-73.6556
21	-66.7104
22	-69.0439
23	-57.3703
24	-71.1273
25	-70.2042
26	-68.1257
27	-59.4164
28	-61.1043
29	-68.1302
30	-78.1773
31	-62.9628
32	-59.2592
33	-69.4908
34	-61.8392
35	-63.9955
36	-76.2826
37	-56.9355
38	-79.0649
39	-60.178
40	-69.8812
41	-71.8272
42	-68.2095
43	-59.5565
44	-61.3256
45	-78.8715
46	-87.42
47	-87.1658
48	-77.6581
49	-81.5506
50	-74.7908
51	-87.2179
52	-70.8412
53	-45.137
54	-76.4283
55	-67.0937
56	-66.5502
57	-66.0207
58	-83.1074
59	-83.5197
60	-49.5168
61	-58.3216
62	-59.474
63	-75.3447
64	-71.9805
65	-67.8435
66	-63.2186
67	-52.7332
68	-66.9148
69	-57.0353
70	-80.7634
71	-66.7913342857
73	9.51908130382
