frame	deltaG
1	-39.1321
2	-44.2517
3	-59.5365
4	-55.4733
5	-46.4929
6	-55.0439
7	-70.4925
8	-62.1908
9	-62.1563
10	-54.5899
11	-57.2281
12	-57.6235
13	-66.85
14	-72.6382
15	-77.9347
16	-59.4642
17	-66.067
18	-60.1644
19	-69.6479
20	-69.1611
21	-66.192
22	-62.0704
23	-66.1291
24	-72.489
25	-69.161
26	-73.4809
27	-63.7038
28	-65.5503
29	-58.0234
30	-62.3044
31	-64.4491
32	-68.1506
33	-65.6233
34	-55.5333
35	-58.1706
36	-64.4572
37	-78.3516
38	-68.373
39	-71.9878
40	-75.6587
41	-67.5503
42	-59.9554
43	-70.1526
44	-49.7895
45	-59.7529
46	-63.6313
47	-78.9219
48	-63.0534
49	-64.5794
50	-47.8905
51	-50.9536
52	-60.3425
53	-51.6542
54	-54.0809
55	-66.6937
56	-61.6267
57	-61.8912
58	-54.1032
59	-62.2257
60	-65.7221
61	-51.9207
62	-58.6213
63	-57.5636
64	-57.7381
65	-48.9215
66	-54.9667
67	-56.6407
68	-65.2041
69	-70.1435
70	-50.5499
71	-61.7548514286
73	8.24632004778
