frame	deltaG
1	-31.2691
2	-81.2929
3	-75.9157
4	-92.9653
5	-89.9474
6	-91.2567
7	-72.6774
8	-68.1745
9	-63.6548
10	-63.9968
11	-58.1332
12	-79.9569
13	-55.1732
14	-70.1371
15	-66.2752
16	-48.0347
17	-73.4538
18	-59.8099
19	-74.8216
20	-75.8809
21	-70.827
22	-64.3263
23	-73.3688
24	-59.0589
25	-77.1506
26	-49.3229
27	-60.2037
28	-56.0164
29	-59.9625
30	-56.452
31	-71.7166
32	-77.8313
33	-94.6841
34	-74.8529
35	-74.984
36	-79.1693
37	-77.0378
38	-75.2451
39	-74.7389
40	-78.5441
41	-82.1025
42	-65.3072
43	-80.1323
44	-78.3316
45	-71.2319
46	-72.0224
47	-74.4848
48	-84.5895
49	-79.9346
50	-76.0431
51	-58.1481
52	-55.11
53	-78.032
54	-53.5339
55	-62.589
56	-65.635
57	-79.6826
58	-84.7249
59	-97.9106
60	-99.0156
61	-96.1436
62	-64.5522
63	-82.1779
64	-71.6763
65	-79.1496
66	-72.0827
67	-88.6147
68	-86.308
69	-89.3448
70	-89.702
71	-73.0947671429
73	12.925469516
