frame	deltaG
1	-25.556
2	-36.139
3	-41.2625
4	-53.9636
5	-54.3614
6	-52.8186
7	-47.1826
8	-52.8883
9	-48.88
10	-30.8087
11	-45.7501
12	-41.9064
13	-30.3358
14	-47.6258
15	-37.7422
16	-40.7896
17	-48.7961
18	-44.3517
19	-51.5187
20	-57.1185
21	-60.1455
22	-59.7391
23	-68.8931
24	-67.2061
25	-54.0646
26	-53.1689
27	-55.3295
28	-62.6622
29	-59.6814
30	-59.6508
31	-58.4805
32	-44.53
33	-34.9914
34	-53.9163
35	-54.0277
36	-66.9795
37	-63.09
38	-51.7035
39	-58.2195
40	-54.8463
41	-47.5226
42	-62.1901
43	-42.0103
44	-53.2778
45	-48.5549
46	-47.2329
47	-65.7461
48	-59.4238
49	-50.3296
50	-60.3525
51	-37.4604
52	-33.5864
53	-59.4046
54	-56.9932
55	-57.5314
56	-47.105
57	-54.5292
58	-56.6904
59	-49.4643
60	-59.1229
61	-72.4084
62	-49.3926
63	-69.6025
64	-55.4851
65	-51.5519
66	-52.2112
67	-62.1412
68	-44.9199
69	-58.5287
70	-53.6481
71	-52.1362785714
73	9.76680202036
