	13dpg	g3p	nad	nadh	pi
0	0.000227737937452	0.00244757724014	0.0238567389193	5.1285135474e-05	0.000117358264242
1	0.000226883324428	0.0024477736889	0.023855886738	5.09860700332e-05	0.000117146583908
2	0.000227804080808	0.0024471685722	0.0238568046556	5.1008904063e-05	0.000117725415316
3	0.000226575077089	0.00244763334038	0.0238555788273	5.09530619632e-05	0.000117248272049
4	0.000226623876553	0.00244762313	0.0238556392467	5.1009861736e-05	0.000117239383415
5	0.000228040436548	0.00244729499638	0.0238570408481	5.12866264923e-05	0.000117632064572
6	0.000226861365137	0.00244775017344	0.0238558780417	5.10865301325e-05	0.000117112083272
7	0.000227580107636	0.00244748619709	0.0238565845937	5.11575074629e-05	0.000117418368968
8	0.000225522412964	0.00244794208477	0.0238545239675	5.08238088559e-05	0.000117050269328
9	0.000225601135526	0.0024480644125	0.0238546032909	5.08133682795e-05	0.000116946572405
10	0.00022866892766	0.00244729645066	0.0238576699121	5.13675053529e-05	0.000117574271821
11	0.000226491362495	0.00244798859538	0.0238554932684	5.08901752902e-05	0.000116874898865
12	0.000228279036826	0.00244728981336	0.0238572797242	5.12763257495e-05	0.000117616330275
13	0.000226978776273	0.00244766864851	0.0238559795643	5.09320346931e-05	0.000117211560451
14	0.000226828706482	0.00244780852092	0.0238558295061	5.09986184219e-05	0.000117061200536
15	0.000226772677803	0.00244796587323	0.0238557732126	5.12379784057e-05	0.000116957616642
16	0.000225449885069	0.00244797235503	0.0238544505978	5.09529821243e-05	0.000116898720756
17	0.000225180011112	0.00244778355539	0.0238541840892	5.09594404887e-05	0.000117105375684
18	0.000227639957734	0.00244747419247	0.0238566413387	5.11106544609e-05	0.000117441638708
19	0.000226649712983	0.00244816276039	0.0238556502451	5.10548466983e-05	0.000116785592782
20	0.000227608815128	0.00244817436145	0.023856612975	5.10488829132e-05	0.000116979269554
21	0.000227617555685	0.00244764125528	0.0238566271758	5.11800835326e-05	0.000117277884547
22	0.000227280005128	0.00244872633126	0.0238562805304	5.12711662995e-05	0.000116651872932
23	0.000227079733137	0.00244751320888	0.0238560805205	5.10913068419e-05	0.000117381658053
24	0.000228386736303	0.00244710181977	0.0238573876148	5.11687191658e-05	0.000117787284004
25	0.000227226101609	0.00244748676295	0.0238562266339	5.11824644793e-05	0.000117370916179
26	0.000225347232081	0.00244805249456	0.0238543505119	5.10397374248e-05	0.000116900351248
27	0.000227848320062	0.00244729780958	0.0238568512442	5.11826210605e-05	0.000117561885308
28	0.000227635297624	0.00244808232739	0.0238566374031	5.11822382211e-05	0.000116943804888
29	0.000226223543484	0.00244824040297	0.0238552255515	5.1399855725e-05	0.000116617977411
30	0.000226771952132	0.00244800362384	0.0238558054565	5.1023672754e-05	0.000117047170063
31	0.000227745479965	0.00244766938182	0.023856747254	5.11903811593e-05	0.000117187607902
32	0.000227078181672	0.00244746227356	0.0238560809729	5.12434509369e-05	0.000117436167397
33	0.000226048205156	0.0024486076641	0.0238550513781	5.0927283232e-05	0.000116360719889
34	0.00022749963234	0.00244814407451	0.0238565007496	5.10751828027e-05	0.000116968683986
35	0.000227477000278	0.00244740660011	0.0238564786984	5.12355144683e-05	0.000117562880348
36	0.000228583774674	0.00244755704909	0.0238575987525	5.13728200402e-05	0.000117315116732
37	0.000226963876097	0.00244762244369	0.0238559648815	5.11824788911e-05	0.000117252993346
38	0.00022595768997	0.00244786463442	0.0238549601387	5.09056735941e-05	0.000117005387874
39	0.000227330800725	0.0024477734357	0.0238563607998	5.11123603555e-05	0.000117179508648
40	0.000227852287112	0.00244760822379	0.0238568552705	5.11904077583e-05	0.00011725956565
41	0.000227208720325	0.00244742392084	0.0238562417578	5.10183547724e-05	0.000117437719615
42	0.0002286284659	0.00244738793833	0.0238576291014	5.11755257592e-05	0.000117638550872
43	0.000226733400615	0.00244802480729	0.0238557350822	5.11276083296e-05	0.000116853035119
44	0.000228480958401	0.00244718075511	0.0238574826372	5.11653436925e-05	0.000117706226588
45	0.000225727522325	0.00244779442918	0.0238547278129	5.12114560318e-05	0.000117061347285
46	0.000225849895361	0.00244825256609	0.02385486323	5.11447165083e-05	0.000116652361208
47	0.000227963608006	0.00244773796723	0.0238569659437	5.1143388403e-05	0.000117225435825
48	0.000225049843156	0.00244819764581	0.0238540509932	5.07317681856e-05	0.000116743113484
49	0.000228818979458	0.00244732490818	0.0238578353273	5.13151219468e-05	0.000117600807755
50	0.000226786058242	0.00244828905615	0.023855786617	5.10687979175e-05	0.000116752329469
51	0.000226606499499	0.00244752740395	0.023855646594	5.09395410007e-05	0.000117431364147
52	0.000227080939878	0.00244753293369	0.0238560811781	5.11891573372e-05	0.000117367481504
53	0.00022665069215	0.00244788295631	0.0238556522422	5.10950559131e-05	0.000116996622267
54	0.00022800056609	0.00244767496502	0.0238570017895	5.1114006926e-05	0.000117301276623
55	0.000228100110265	0.00244733172693	0.0238571034606	5.11783311347e-05	0.000117561914051
56	0.000227902433526	0.00244766565388	0.023856903002	5.11797930145e-05	0.000117222359388
57	0.000227507915902	0.00244765495297	0.0238565085284	5.1034418684e-05	0.000117206054589
58	0.000227240902731	0.00244802414697	0.0238562431292	5.10115459383e-05	0.000116903257187
59	0.000228306521471	0.00244745181206	0.0238573075228	5.12551583642e-05	0.000117405304501
60	0.000227913279383	0.00244721918953	0.0238569154733	5.10727601892e-05	0.000117710576213
61	0.000227663700312	0.00244739404674	0.0238566665308	5.12232400411e-05	0.00011751973984
62	0.000227791989413	0.00244744206998	0.023856793373	5.11346874811e-05	0.000117489630764
63	0.000227856608208	0.0024474428045	0.0238568576092	5.10263115102e-05	0.000117633206892
