	13dpg	g3p	nad	nadh	pi
0	0.000268005343693	0.00248903252144	0.0238973260742	1.6232814138e-05	7.6460087874e-05
1	0.000269540960281	0.00249092951517	0.0238990296439	1.54720080218e-05	7.46294701993e-05
2	0.000269691235995	0.00249159084014	0.02389919396	1.60173528439e-05	7.39792250653e-05
3	0.000270083929903	0.00249107959922	0.0238998479876	1.64076765372e-05	7.41923839987e-05
4	0.000269436480853	0.00248805924042	0.023899183174	1.58112983463e-05	7.70655304984e-05
5	0.000269846448281	0.00249098625344	0.0238991960714	1.62967046494e-05	7.42569667686e-05
6	0.000269674336992	0.0024911592736	0.0238995218454	1.56939776038e-05	7.41576617892e-05
7	0.000270387371287	0.00249119344754	0.0238996870605	1.56255078606e-05	7.36944128033e-05
8	0.000270084051193	0.0024898929628	0.0238996909946	1.55178085606e-05	7.50411476498e-05
9	0.000268860757381	0.00249057907029	0.023898558315	1.56341657001e-05	7.44258220878e-05
10	0.00027032350509	0.00248971425894	0.0238997929848	1.64807971555e-05	7.57370019424e-05
11	0.00026993213134	0.0024911619649	0.0238995971055	1.63576352847e-05	7.38999829179e-05
12	0.000266843866418	0.00249032377543	0.0238962347633	1.58057251167e-05	7.4771583107e-05
13	0.00026913584684	0.00249016429338	0.0238983903615	1.63852847262e-05	7.48748913446e-05
14	0.00026929787908	0.00249182566829	0.0238989701328	1.54198620571e-05	7.41249028037e-05
15	0.000266626210257	0.00248819845761	0.0238960318177	1.62459290372e-05	7.66762998341e-05
16	0.000268126932344	0.00249133925411	0.0238984191414	1.56998321857e-05	7.40593818746e-05
17	0.000267444182497	0.00249062286913	0.0238983193627	1.62000632304e-05	7.44261900759e-05
18	0.000268507677715	0.0024911481633	0.0238989719092	1.58645817364e-05	7.45285402396e-05
19	0.000268906412791	0.00249053313005	0.0238996089556	1.64078737341e-05	7.46344394373e-05
20	0.000270279627201	0.00249005240349	0.0238996371406	1.49829992917e-05	7.56295628508e-05
21	0.000270091348675	0.00249087087437	0.0238997656122	1.64145825209e-05	7.43712459926e-05
