ssd,Km_nad,Km_g3p,Km_pi,kcat_f,Keq,dKd
0,0.000045,0.00089,0.00053,268,0.452,0.5
4.054429908159161e-7,0.00004499900480671124,0.0008896105644132749,0.1437338914248001,268.00000047709517,0.4520000001078428,0.4999999997685691
4.0544299100357554e-7,0.000044999004532767974,0.0008896105543560846,0.24953134479346029,268.0000006267085,0.4520000001390641,0.49999999986067173
4.054429910411073e-7,0.000044999004685892734,0.0008896105525244334,0.30839071939247503,268.0000007462378,0.45200000015988173,0.49999999967646547
4.0544299123969784e-7,0.00004499900488446967,0.0008896105852947005,0.008578976879582133,268.00000203648693,0.45200000135780416,0.49999999757075175
4.0544299137241694e-7,0.00004499900453275905,0.0008896105438665592,0.390814837479402,268.00000084090186,0.45199999987887163,0.5000000000448777
4.054429914159921e-7,0.000044999004586058686,0.000889610543054723,0.07836452152809531,268.00000092533764,0.4519999992044541,0.5000000007494686
4.0544299204344624e-7,0.00004499900454818506,0.0008896105316347582,0.29198648182350556,268.00000104816064,0.4519999999350746,0.49999999981922577
4.054429921428128e-7,0.000044999004400655236,0.0008896105308308719,0.3194627286247925,268.00000129162197,0.45199999986014006,0.49999999995507866
4.0544299238701995e-7,0.00004499900439880391,0.0008896105495625313,0.0005568803921414765,268.00000314057434,0.45199999724156475,0.5000000086058889
4.0544299248284315e-7,0.00004499900444831229,0.0008896105262431558,0.28072029262074144,268.00000161747784,0.4519999997206751,0.49999999982382975
4.0544299261936506e-7,0.00004499900680026,0.0008896105626089466,0.005159584105610354,267.9999996260612,0.4519999957262067,0.5000000053408238
4.054429926486387e-7,0.00004499900442854193,0.0008896105247030313,0.23035376715259076,268.00000201845495,0.451999999599948,0.49999999977087217
4.0544299305289055e-7,0.0000449990047638262,0.0008896106188474563,0.223299599070378,268.0000014823037,0.45200000047523403,0.49999999888552776
4.05442993488804e-7,0.00004499900447805653,0.0008896105144388673,0.2057512082453434,268.0000017080796,0.452000000005849,0.499999999206739
4.0544299406951506e-7,0.00004499900438395054,0.0008896105090435137,0.0005748411028985063,268.00000195157895,0.4519999992762688,0.5000000005065478
