ssd,Km_nad,Km_g3p,Km_pi,kcat_f,Keq,Kd,dKd
0,0.000045,0.00089,0.00053,268,0.452,3.2e-7,0.5
5.487735279224025e-7,0.002209289206355264,0.04376822790779202,0.02605060969324955,5.3025931718488504e-6,8.106632680013569e7,4.695101972269362e-8,6.249861739249241e-7
5.487735301158284e-7,0.002209067779685344,0.043767204785233126,0.026059274950878356,5.856251698502608e-6,6.250888488802185e25,6.569057977876197e-7,6.454193179905587e-7
5.48773534025565e-7,0.002212506317810247,0.043770622541701394,0.026052378341963833,6.34291858042066e-6,91293.29666510351,1.3793865371587277e-8,1.2898815349160486e-8
5.487735353475344e-7,0.002212663450071611,0.043771090201222836,0.026047803613617103,5.764829897692997e-6,27928.033921242077,3.617214496580087e-8,1.5423062826869227e-8
5.487735365600983e-7,0.0022092090522523875,0.043770333556054475,0.026057222430909806,6.9082933629006356e-6,2.709748437914129e9,6.88689898496337e-8,5.4106474856041586e-8
5.487735385499233e-7,0.0022125792676456796,0.0437709948348972,0.026054626626335828,7.588627999951706e-6,1.1186672930424549e13,1.1671948577041748e-7,1.1720563408701423e-7
5.487735393473459e-7,0.0022125925001976695,0.04377078242390368,0.026055572924517642,7.884445775533692e-6,12462.086412120709,5.201683923009087e-8,5.296372229679491e-8
5.487735397952712e-7,0.00221252489443992,0.043766493252170045,0.026060101262635516,9.075960467420536e-6,4.206276899397171e19,1.1323896287006178e-6,1.1001795474641085e-6
5.487735415922931e-7,0.0022125965493464414,0.043769929620942095,0.02606070382272166,7.958796797721782e-6,2.9319034876449316e13,3.635922013313586e-8,4.0990011385133585e-8
5.487735422121653e-7,0.00221259188488282,0.043770688098363396,0.026059200779891753,8.139294717483295e-6,8.397552402396748e6,5.965097182140402e-9,4.609346238027001e-9
5.487735422201195e-7,0.0022126142585390846,0.04377061367865319,0.02605950945681209,8.10380266241723e-6,2.421151445259957e7,2.3047518340605746e-8,2.2100254959411814e-8
5.487735439588715e-7,0.0022126248772302206,0.04377070339756462,0.026060218152456027,8.36344653763982e-6,2.3426510985846855e6,5.504506473458625e-9,4.363176486776865e-12
5.487735443668495e-7,0.0022092098670754953,0.043770747731919295,0.026061221008023713,8.053093348389122e-6,3.623549951329449e7,2.093185503149112e-8,2.1878876488301557e-8
5.487735481331808e-7,0.0022127193484486603,0.04377067937567673,0.026062029949921062,8.967828907329862e-6,1.37340909537233e23,2.880395094142352e-8,6.673328556416891e-9
5.487735494029205e-7,0.002212701562458363,0.04377078258167336,0.02606202182902177,9.252822911182206e-6,1.825320106646665e22,8.267752940528767e-9,3.223197264645705e-8
5.487735494665897e-7,0.0022126903523048253,0.043770783123128806,0.02606202719584298,9.267803760910433e-6,7.992838879703685e26,1.0339906549423105e-8,3.223201705537804e-8
5.487735495373956e-7,0.002212676577772216,0.04377076594061968,0.026061233374413233,9.529939626163604e-6,4.20207811885972e19,1.5931713664730577e-7,3.578263130243897e-7
5.487735507001254e-7,0.002212694254634553,0.043770856999605,0.026061916286829415,9.580378785480505e-6,2.3760048668044864e28,5.362853447920144e-8,2.6935853547627175e-8
5.487735526227627e-7,0.002209231660608306,0.04377027219454832,0.026064218517480687,9.473966399446677e-6,2.9896538956976206e12,5.067851062981682e-8,9.07173447473042e-8
5.48773555715429e-7,0.002210993956580315,0.04376911459216895,0.02606010696940525,0.000011905753649952841,3.052046842715965e23,6.283890935857113e-8,6.516730488570488e-8
