ssd,Km_nad,Km_g3p,Km_pi,kcat_f,Keq,Kd,dKd
0,0.000045,0.00089,0.00053,268,0.452,3.2e-7,0.5
5.487735344262152e-7,0.002204873647769901,0.0437630798565822,0.026063351318782155,6.609049668400279e-6,9.581936522498589e-7,3.0384515788335837e7,3.92825516559725e-7
5.487735357999996e-7,0.0022120328324612523,0.043770822974989694,0.026052918523132594,6.870277417616687e-6,8.837903368826632e-9,71450.61003453076,4.674667319903847e-8
5.487735385765551e-7,0.002215718397633531,0.0437666936276058,0.02605680484825421,9.040651096073368e-6,4.5329051475980355e-7,481.2148557249589,1.5095796612740742e-6
5.487735395100347e-7,0.002206139553869103,0.04376850033742813,0.026061252323055516,7.289353932400675e-6,1.0623714297655604e-7,5.482360568694565e6,2.6848588907668614e-7
5.487735406367046e-7,0.00221299430269182,0.043770854431361514,0.02605865730413944,7.233577600257363e-6,1.9483050374597885e-6,47510.81947354722,1.6610808506456465e-6
5.48773544481748e-7,0.0022134946335491735,0.043761242313524115,0.026068088121975027,8.001260846582742e-6,2.344349628387445e-6,4.566348796766436e7,2.09626944691621e-6
5.487735458227773e-7,0.0022133296189723733,0.04377079792998042,0.02606059451601571,8.232957315558722e-6,2.0772498888146893e-6,1690.1493970900376,1.8475898588832251e-6
5.487735458356005e-7,0.002213844342688858,0.04377005506522877,0.026058736814903567,9.482307831800806e-6,7.796995595871657e-8,3421.1277656510915,4.2966621371931524e-7
5.487735459084513e-7,0.0022130120179981593,0.043770406179460965,0.026059275965159716,9.277131362951103e-6,6.018542350826456e-8,26763.41792636793,7.04635794157582e-8
5.487735488069038e-7,0.002202677606945911,0.04377398666065379,0.026057990791631257,6.3592984145597895e-6,8.776030050165321e-7,3.1797661656256677e6,5.972864425274338e-7
5.48773550132997e-7,0.0022156328239051615,0.04377070143553633,0.02605694654355668,0.00001030767312830727,4.338953852062717e-7,250.0243740226917,6.099593052866226e-7
5.4877355345304e-7,0.002208423449311783,0.04377256731139195,0.02606178707343514,8.6088231601432e-6,2.6897380709142836e-6,1.0783669722876558e6,2.027191281506191e-6
5.48773554835259e-7,0.0022077342551191335,0.043772045783151574,0.026063920533166737,8.115656933216033e-6,3.019007131309186e-6,1.1019460655650375e6,2.6627051230576626e-6
5.487735579323838e-7,0.0022127930809274776,0.043770749706385455,0.02606203253017904,0.000010069060045449322,3.6130745028091822e-6,6482.030137490609,3.5307796242278755e-6
5.487735580701858e-7,0.002212127576010196,0.043775666036839245,0.026049754424232092,9.688302061103561e-6,1.642061253440695e-6,1.3106822721010812e6,1.9480306256980384e-7
5.48773558433849e-7,0.0022142539268031683,0.043770931687332426,0.02606087142071869,0.000010746356041188358,3.154859719092181e-6,5631.439052523383,2.6028380339937485e-6
5.487735590599325e-7,0.0022133726695085032,0.04377140625094366,0.026062493180924833,0.00001085887421639661,1.6300880753378356e-6,242.99744684659035,1.3806258136739302e-6
5.487735615202681e-7,0.0022081747938981528,0.04377265292378411,0.026063351893225197,0.000010321957709785142,2.070342090980454e-6,1.1746652048108948e6,1.4400325598629138e-6
5.487735619861389e-7,0.002212922907436661,0.04377148177126526,0.026063898355893126,0.000011151938267698486,1.2246028797699647e-6,49886.640024839624,9.433646752654568e-7
5.487735620000709e-7,0.0022132080207445276,0.04377112272014933,0.02606591001172947,9.80081317330492e-6,3.106505220221131e-6,7079.193466419732,2.9113844002282008e-6
5.48773562149403e-7,0.0022121491929686364,0.04377157903912314,0.026063780925935368,0.000010927890568565538,2.199286819523073e-6,146865.4813170685,1.9097600834072637e-6
5.487735636709678e-7,0.002212326543913981,0.04377869478909653,0.026040849870787093,5.968130300407753e-6,6.749757709492095e-7,182453.43652379094,3.324889918943086e-7
5.487735646395602e-7,0.0021987619706092076,0.0437762315807276,0.026060755251872167,7.0249705674487175e-6,6.082008299154065e-7,6.40396999291954e6,4.5913108870365704e-7
5.487735653379619e-7,0.002199548521503912,0.043775806383350775,0.02606229979988416,7.520201822458079e-6,1.1015121951239824e-7,5.874924312636748e6,6.2128746591838535e-9
5.487735662160699e-7,0.0022130809154773884,0.04377132607760398,0.026067116986501167,9.940561212647819e-6,3.4795241663361345e-6,18724.11872667259,3.2936133598227e-6
5.487735665659988e-7,0.0022121659584084636,0.043770880593574125,0.026067897962283117,8.777012252647101e-6,4.709104713843287e-6,67824.93638153377,4.6613489512736805e-6
5.487735686052285e-7,0.0022141191030555884,0.04377188909772549,0.02606645555233459,0.000010963804686016645,2.6752315210689503e-6,37.33144403673966,2.207483951188749e-6
5.48773569973741e-7,0.0022131008742540146,0.04377162517924699,0.026064054166116832,0.000011338495695910561,4.265166452568397e-6,46143.17148773676,3.967810080496292e-6
5.487735881377896e-7,0.0022103627992179744,0.043773683466610494,0.026067709307197883,0.000013100468477849932,4.018329130599793e-6,776238.0292229739,2.982764457648557e-6
5.487736032369153e-7,0.0021924876707722905,0.04378190794435971,0.0260619797728195,7.142132022778893e-6,3.617679066835218e-6,4.0546369561689414e7,3.590647223994381e-6
5.487736083308023e-7,0.002235769827813044,0.04373934397829466,0.02606745100085806,9.775592766447462e-6,2.73809212766112e-6,2.9398723305782083e7,2.087058770250394e-6
5.487736121269381e-7,0.0022149525043891616,0.043786415153060664,0.02603358019635361,7.4156428076121166e-6,1.1084227193908666e-7,94.70008853699761,7.013717606696446e-7
5.487737704523886e-7,0.0022107952731591335,0.04370615819471231,0.026062865555745638,0.000012135092941125956,0.000010967585799725224,93.47990834234652,0.000010594888433246297
5.48773796494487e-7,0.002214584392212618,0.043804337466791785,0.0260117676969169,5.935182073176632e-6,1.3029448095668434e-6,7720.608078955085,2.036871060706602e-6
5.487740655773084e-7,0.002234341776688908,0.04368904933569988,0.026106584193069375,6.302851817909231e-6,1.3887768516306185e-6,2.284574357007286e7,1.2986161035399846e-7
5.487742125982475e-7,0.0022845074729387345,0.043686712406830926,0.026056554267754956,1.3974590135162474e-6,1.6777045583657567e-7,2.2518074397535488e7,5.056521756863219e-7
5.487756701773024e-7,0.0022161411603005394,0.04388971255123708,0.0259383457050373,0.000011108557385395854,1.2966735846312296e-6,81123.53438234776,1.4875135567748998e-7
5.487757689659602e-7,0.002086259126579044,0.043886353825118476,0.02606067608770497,6.1637275926678636e-6,2.2366959562750118e-7,1.6247182223954588e8,1.5058412294877144e-7
5.487769055963476e-7,0.002063018692720228,0.04392016380480811,0.02606199755694682,9.917219459573483e-6,1.1020564991555244e-7,1.952794153650428e8,1.13743192642346e-7
5.487778827147539e-7,0.0022120104659275933,0.04358441424988197,0.026236389823535128,6.247704814527491e-6,4.950876164294141e-6,359162.8763294639,4.7465447794436955e-6
5.487791250784938e-7,0.0022124448430350828,0.043961785069534236,0.025855033097945714,4.813168090291963e-6,1.4923936840506372e-6,23473.60190029747,1.4308219720149395e-6
5.487793016125658e-7,0.002214337895099171,0.043965052950657356,0.02585193709610622,3.8941410865397725e-6,4.102329095892059e-7,296.1968389884653,1.0230428726387686e-6
5.487804205670516e-7,0.001986369010130946,0.043978512482065385,0.026065624948446053,5.692327538021508e-6,1.2229905018888033e-6,1.7425890934521562e8,7.837958060363803e-7
5.487821340322187e-7,0.0022133704485956447,0.044009077314901786,0.02580565124799514,5.1353676813457935e-6,1.569354049368177e-6,93.92854812855332,1.8717756011810138e-6
5.487856177558554e-7,0.002439483811685025,0.04342291047928475,0.026165129712683338,5.122381802307042e-6,6.075646254536294e-7,4.563622482168144e7,1.5279995380090838e-6
5.487864686095551e-7,0.0022824525771073328,0.043426939329471954,0.026325704567307474,7.4971032446812196e-6,8.892063584961554e-9,1.5105831774947584e7,1.1066270122483957e-6
5.487888762396411e-7,0.0025315450598135582,0.04340902695197864,0.02606286816979799,4.1903926961849584e-6,3.7748194442417115e-7,1.1573530128873244e8,3.7163261357164856e-7
5.487936381182356e-7,0.0022144883313128597,0.04414498189588381,0.025677551411709295,6.064834000182002e-6,1.231565341350689e-6,18996.88947345605,1.9516750104919822e-6
5.487945598400221e-7,0.002589429631500333,0.0433530450812054,0.026061577284447007,3.906667233823371e-6,5.273237905822706e-6,1.4083901250557628e8,5.331401031760663e-6
5.487949706676469e-7,0.001812822451514714,0.04414680775715077,0.02606519687920294,2.505569244619179e-6,2.784144031347833e-6,2.2971685984765984e7,2.022586076400046e-6
5.487959565306543e-7,0.0026007292498322785,0.04333878214765505,0.026065849782212207,3.2697400979147336e-6,5.5580098046083546e-8,1.364456266877259e8,2.0354420371404558e-7
5.488042382307269e-7,0.0017347650591808218,0.04422414195404221,0.02606201706974245,1.7543484887028171e-6,1.062374377260316e-7,2.8123731360355787e7,6.999423263209792e-8
5.488157924496386e-7,0.0016559012712878782,0.04430875858472374,0.02604126294046137,1.564145594472135e-6,1.9770410726434257e-7,3.1962822867386635e7,9.1090683884687e-7
5.488180761811743e-7,0.0022013999757874896,0.0443230004330148,0.025482469818071885,3.12847898432882e-6,4.572615516317986e-6,9.37380279168543e6,4.753921689637508e-6
5.48820670018243e-7,0.0016272428099747876,0.044342401005998795,0.026053177295740727,1.910376377156299e-6,1.891303362693059e-7,7.078210050343114e7,2.6714341849753964e-8
5.488288537530029e-7,0.001582193869449233,0.04439437420867935,0.026067778229459486,0.000010135617050133051,2.6821389013414285e-6,1.3637556057736328e8,2.2811669220246245e-6
5.488374219403726e-7,0.0025136382545944014,0.04298059288851769,0.026537179213838795,7.899697289018665e-6,6.582213387909418e-7,3.5639805125393145e7,3.0500083569862113e-6
5.488398685773998e-7,0.0028939906893003706,0.04305073870502457,0.026061600773134744,3.1317519986925023e-6,4.534338551141389e-6,1.0826239335201833e8,4.536779418806702e-6
5.488439693131306e-7,0.0022134330884815688,0.043019075650343575,0.026744744186606956,7.868900394299348e-6,8.142313568711379e-6,12.337352764112671,8.58012682014575e-6
5.488459118580288e-7,0.002213054491723675,0.04448194580795699,0.025328967614228103,7.334292303169863e-6,1.2983394472609778e-6,33829.36193927955,2.2487089523792747e-6
5.488708663218234e-7,0.0022134933566902984,0.04459766307172633,0.02521324431572006,3.525678588216375e-6,3.378034614568632e-6,13.22611331753728,3.728810382686021e-6
5.488777760274757e-7,0.002212601232090916,0.044637019631357945,0.025194254818675172,9.630344871807008e-6,3.91264039358498e-6,56.635263569136264,3.783833912862633e-6
5.489046827418308e-7,0.0022125997511912156,0.04473760793130011,0.02508326100886164,9.526359211923224e-6,0.00001181488195135301,1939.6647452476082,1.943337490928343e-7
5.489214933398018e-7,0.001173538452648645,0.0447914130594462,0.026066420130549522,6.1735366245299175e-6,4.79429992510265e-6,7.660348014249878e7,4.1064262656931305e-6
5.489490230136004e-7,0.0010836888418634027,0.044886316043949645,0.026058135698135997,6.06902395403851e-6,2.6252653197842875e-6,1.0769361277506071e8,2.3403430748913934e-6
5.489491151135197e-7,0.0010896872584916569,0.044892612606016354,0.026067104879420076,0.000012183332578286408,3.502550449772652e-6,1.9531184758539972e8,2.747900529342928e-6
5.489553116838024e-7,0.0010624971731244537,0.044905207645959365,0.02606200659673814,4.9622180036654315e-6,3.152557995875044e-6,1.046320578707408e8,3.139339765922955e-6
5.490341248354798e-7,0.0022127408716687874,0.04236864861112904,0.027415648739346023,9.12627035037999e-6,3.079388845686948e-6,65.0999313348638,3.884695853884068e-6
5.490348972034168e-7,0.0008363080156295996,0.04513653584046744,0.026043788190088013,2.0689317615669193e-6,1.1711366881189431e-7,1.6112587136144474e8,8.349215541159083e-7
5.490467960705017e-7,0.0007923978782550965,0.04515456461210733,0.026065526956105756,5.265593811722581e-7,2.949930233714911e-6,1.175533902049563e8,2.7847418593296425e-6
5.490486831732387e-7,0.0008000730194911532,0.0451720567416311,0.026049035966615904,2.518943504196274e-6,1.1516102722365038e-6,1.5527335442886525e8,8.712941479416259e-7
5.490706818486296e-7,0.002210752828300501,0.04522998076606124,0.024589527986648256,5.822403733275936e-6,1.4203772130928757e-6,345606.0394421725,2.1266717609158547e-6
5.491667718490347e-7,0.0027220133787672746,0.04187621867883399,0.02743591137230904,6.974639092474188e-6,8.845109625067332e-7,2.9554144087907292e7,3.0255540295343053e-7
5.492283507825421e-7,0.0003934912273615782,0.04557309418543839,0.026063562828235486,4.354143972073844e-6,1.042284326693229e-6,1.354274916584347e8,1.0151590901230634e-6
5.493771069198237e-7,0.0022127957981338806,0.04584734310851065,0.023958081540461713,2.5076139533001568e-6,7.552483994639991e-6,44.702764589883984,7.687091907460086e-6
5.494081314236236e-7,0.002212968331366638,0.04159924634339093,0.028188043881410177,6.4974797814061475e-6,4.162196889996718e-7,67.62168460365228,1.489086076666979e-6
5.495372051993846e-7,0.004557263100600275,0.04139210563439648,0.026067358090705216,1.0302462432087824e-6,5.033769001431275e-6,1.749842216530751e8,4.539311904139254e-6
5.495639494235819e-7,0.004221371398762848,0.0411064346570301,0.02669807380228159,3.727165940392242e-6,5.523019480302722e-7,1.6811789779329583e8,9.47748335367038e-7
5.505448982563894e-7,0.0022131764544090927,0.040161051054265214,0.029628716680301027,3.732095622262253e-6,4.538943250260934e-6,93.08503525434698,4.0532363909662195e-6
5.507362386446887e-7,0.001566381949533474,0.04752915762418597,0.026062626249844317,3.715463746949123e-6,3.86635856074487e-6,1.9722740422289228e8,3.77485376290565e-6
5.519673226545472e-7,0.006273571700727605,0.043522984667039036,0.027722949432239075,5.632247692445352e-6,0.0026863558730984664,1.9096863983370835e8,0.0013282490410659875
5.521294273613855e-7,0.0023138909506498955,0.03877914302003223,0.03094466588445439,7.64976829344308e-6,1.3081862658034324e-6,3.5999137135462123e6,1.0301721919958595e-6
