ssd,Km_nad,Km_g3p,Km_pi,kcat_f,Keq,Kd,dKd
0,0.000045,0.00089,0.00053,268,0.452,3.2e-7,0.5
5.48773516026763e-7,0.0022043957694896955,0.04375406114824919,0.02605079222500639,99.97169181504302,8.61539563878812e-7,8.772632388131735e-7,2.654922504063961e-7
5.487735163534221e-7,0.002209554804024026,0.04376166909221589,0.02604706689275852,99.99919527524226,6.563789212253307e-7,3.799048316681699e-7,6.794971918466786e-7
5.487735168994486e-7,0.002208527428772458,0.043760114403604895,0.026046359514542965,99.99903020542455,1.259141377692015e-6,3.5687911780851103e-7,1.4223027644533204e-6
5.487735173470198e-7,0.002206133379699132,0.04376259566914174,0.026053073400062795,131.65514085867068,3.094267713244832e-8,1.048388593771633e-6,2.0633418751359045e-6
5.487735199527582e-7,0.0022053536577120443,0.04376031079568187,0.026060073085121146,99.99991475281843,1.3602247278385056e-6,4.109898324103819e-7,1.9875873169539204e-6
5.487735222953937e-7,0.0022003960179325364,0.043755585471829214,0.026048559749018055,99.99992116160288,1.9536556124084774e-6,1.544818689202393e-7,5.042703143942617e-7
5.487735235883181e-7,0.0021990087968834227,0.043754968360727314,0.02604989302968111,99.99962347189863,5.342502865863619e-7,1.314754399493815e-6,5.357152277341015e-7
5.487735238692034e-7,0.002198413386585269,0.043754796920089316,0.026052416739802037,99.9997126309234,2.6551537517300115e-7,9.854848665402623e-7,6.455255219250944e-7
5.487735333697492e-7,0.0022085877932643645,0.043770014251376,0.02604231096121174,99.99994356758141,5.838245570371212e-7,1.2261048907636906e-6,7.939586432748058e-7
5.487735339917808e-7,0.0021947152591388773,0.04375746698901885,0.026050349876677467,99.99976544530149,5.783215352034249e-7,3.3456345247794525e-6,2.723915981661662e-7
5.487735376413246e-7,0.00221073438856641,0.0437749918287638,0.026047931701302676,99.53701638473247,9.669976717102237e-7,1.2662055646126895e-7,7.591666517647866e-7
5.487735544386182e-7,0.0021883597748305604,0.04375853780201325,0.026054537549942323,99.99994461740857,1.7179998819824203e-7,5.068198230684771e-6,5.434057648301405e-7
5.487735700912993e-7,0.002197246485130249,0.04377258076829004,0.026035132774580593,99.99994665331478,2.4287247360747346e-6,3.4117185629427427e-6,1.8505459609130526e-6
5.487737022970331e-7,0.002213898532634334,0.0437211706213513,0.02609206864000576,99.99819393234402,2.25335102101633e-7,1.3587407708138941e-7,4.3196926036159766e-7
5.487737469472388e-7,0.0022027100365472094,0.04379539762520084,0.026010556225079154,99.99994295099972,7.267735823187125e-7,1.8494146652544078e-6,6.183129008796584e-7
5.487739770512729e-7,0.0022033916768473306,0.04381557880028641,0.02599689402336575,99.99994698829616,3.116278498769433e-7,3.3345819855887027e-6,2.3440769325588917e-7
5.48774051615749e-7,0.0021839850887998627,0.04381518639796654,0.025994909570223285,99.99994627801013,3.466814716324544e-7,8.95381030363843e-6,7.296934612099903e-7
5.487745174694256e-7,0.0021838228654262634,0.04383856832319076,0.025970505930204862,99.99994699774132,6.000987563310978e-8,9.41801150680149e-6,2.380913577404442e-7
5.487769288639765e-7,0.0022046859451934978,0.04391009811369626,0.025892018897261483,99.99939734031577,3.946200544310264e-8,8.933813989879736e-7,3.0025280040035796e-7
5.535307172508171e-7,0.002196518220296828,0.03787893497180986,0.03192732998385555,99.99967369447768,1.63165240905448e-7,2.82064514188885e-6,8.888414448904314e-8
5.641540205585773e-7,0.002190721166108148,0.033187804757161335,0.03661504304415553,99.99994700213811,6.649263023173219e-6,6.969903184536167e-6,6.6355855699029576e-6
6.180733068493005e-7,0.002192311741502103,0.021327176775436323,0.048476969998586986,99.99994700181809,4.0114215415464366e-6,5.3949350193207475e-6,5.043578177321706e-6
