ssd,Km_nad,Km_g3p,Km_pi,kcat_f,Keq,Kd,dKd
0,0.000045,0.00089,0.00053,268,0.452,3.2e-7,0.5
5.487735272209495e-7,0.00221252172034771,0.04376917924299831,0.026055454254212143,4.170577653046315e-6,7.884934101906236e-7,7.084837018974654e-7,9.232898889877106e-8
5.48773534590693e-7,0.002209091681524571,0.04377290352526315,0.026048276476304755,2.7993519197547928e-6,4.712510126471675e-7,8.675924717484691e-7,1.3373457674603628e-6
5.487735353108562e-7,0.0022124940170848493,0.04377031201957216,0.026051258516835638,6.696273455465633e-6,1.5020644143438982e-6,3.932599769864713e-7,1.1172100133904905e-6
5.48773535766222e-7,0.002212533559112632,0.043772836820431045,0.02605063436807492,4.878575351988308e-6,1.258087660598101e-7,5.169087051174087e-7,3.847659857392216e-7
5.487735366699063e-7,0.0022125373186288404,0.043773003076877176,0.026052145880119414,5.199385482024917e-6,4.4379616746521104e-7,9.288412421846928e-7,4.9321812189973e-7
5.487735367467351e-7,0.0022125335044808894,0.04377252147859678,0.026052081866163784,5.652194366277074e-6,1.1292756184443982e-6,7.499302978647617e-7,3.8936274204814936e-7
5.487735374235061e-7,0.002212497824893229,0.04377043118373348,0.02605235430323783,7.174037046012533e-6,2.0530733209873267e-6,4.80067404123277e-7,1.5816414178360105e-6
5.487735380171445e-7,0.002212616984961206,0.04377039167728235,0.026058751439481647,6.691598635730335e-6,1.7051520470920522e-6,9.426219388409282e-10,1.7085141079675736e-6
5.487735403006818e-7,0.0022091676164697517,0.04377088614913569,0.02605775860996104,7.639333814291712e-6,5.490239899876101e-7,1.6046860514720408e-7,3.870604059486027e-7
5.487735404061944e-7,0.0022125053599477444,0.0437713930697862,0.0260505911386227,7.14327402403199e-6,2.577141634315061e-6,6.905235759346323e-7,1.8865033979409418e-6
5.487735406129839e-7,0.002209095866349198,0.043768881384862096,0.026057894842275615,7.5876974647008625e-6,3.476070390231299e-6,7.126285550544584e-7,2.7743805697255652e-6
5.487735411757831e-7,0.0022125287630840886,0.04376997146370273,0.026055897972031606,8.72383763105891e-6,9.86384155279139e-8,1.0161090780504455e-6,9.263341427256933e-7
5.487735419193924e-7,0.002212618046184316,0.04377077925401326,0.026058532123343088,7.717504841488633e-6,1.9068589013594691e-6,6.675340925858033e-8,1.8337743767915526e-6
5.487735425482884e-7,0.002212618691886943,0.043771492263796244,0.026057742992928838,7.581029858929877e-6,2.156689662158219e-6,4.3631811931036784e-7,1.722098663670124e-6
5.487735425536727e-7,0.0022126013584456445,0.04377159743638943,0.026056256627439947,8.18367400777571e-6,9.153655832333567e-7,4.0661479143252766e-7,5.019590965105181e-7
5.487735433373921e-7,0.002212611257949339,0.0437712155339585,0.026057028204846046,8.45186513943326e-6,1.2107875542885137e-6,2.1020439457650647e-7,1.0009291173673773e-6
5.487735474429435e-7,0.002212625788110629,0.043771281992031064,0.0260585261870498,9.272758216330155e-6,1.177629994503166e-6,2.5026933422304315e-7,9.235625597625585e-7
5.487735482276984e-7,0.0022125404870892225,0.043772143654995335,0.026053993700365284,8.970894782578398e-6,2.8792403073343824e-6,1.0815025527511519e-6,1.8077554786444239e-6
5.487735510293482e-7,0.002209209053728107,0.04377068010848777,0.026061884307631726,8.808187240942768e-6,2.8829243810294596e-6,3.705001520629115e-8,2.817208333283361e-6
5.487735512481979e-7,0.002209203229077811,0.04377074314043273,0.026061520606448757,8.79347525210166e-6,3.1477219552608646e-6,1.2685079391296696e-7,3.022138561625809e-6
5.487735520845807e-7,0.002212649616058466,0.04377070637837749,0.026061827466900868,9.954083137852568e-6,8.969447603525304e-7,5.662205148519409e-8,7.575462257491949e-7
