ssd,Km_nad,Km_g3p,Km_pi,kcat_f,Keq,Kd,dKd
0,0.000045,0.00089,0.00053,268,0.452,3.2e-7,0.5
4.0544299103003405e-7,0.002212018025451949,0.04375468113450907,63850.072370660644,4.4469382869261716e-7,2.1962200986045655e-8,1.349098822721731e-7,5.987131901363796e-8
4.0544299103406344e-7,0.0022106847995834373,0.04375748687953608,8936.042839693995,5.549922683943561e-7,9.001011587989786e-8,3.504985443482975e-7,1.8967043491358027e-7
4.0544299110011935e-7,0.002211411695867608,0.0437582567192256,16778.84605322613,4.4822690169758745e-7,7.768515427795266e-8,2.0122419097438578e-7,2.4863555658782843e-8
4.054429916165897e-7,0.002212223204448813,0.04375422593019255,12.857839621184592,1.4757950563097125e-6,3.4685700722638106e-7,6.09968608524768e-8,3.2673252992054813e-7
4.0544299163337874e-7,0.0022122147038520297,0.043759664374721355,63641.41704341748,4.509630639064986e-7,3.715968044578622e-8,8.287137091003335e-8,2.2109114539148322e-8
4.054429917260917e-7,0.0022125905717031717,0.04375285888859344,62976.61874559784,4.6487148193903775e-7,1.0910336056431121e-8,1.403196103910454e-9,1.8885504271537457e-8
4.0544299172681976e-7,0.002212376127189834,0.04375285977617738,10.545484554675907,1.6286602448105183e-7,3.0247180129292957e-7,1.5310034494837773e-7,4.584486901215712e-7
4.05442991732626e-7,0.0022125548369567264,0.043758948233811226,696.5771784253677,1.1178432030769117e-6,6.068194005295778e-7,2.4385698048369532e-8,5.595237162481226e-7
4.054429917448178e-7,0.0022122081202903296,0.04375992755940208,52532.19375490848,3.7213157132901504e-7,3.785049952913982e-8,5.685214004438184e-8,1.4041323659341742e-8
4.054429919866816e-7,0.0022122600879526354,0.043760314756223676,69007.30408568036,5.458668210645664e-7,3.393593174417167e-8,8.379241997849889e-8,3.0398328298986144e-8
4.054429921392866e-7,0.0022100416537760414,0.0437598085824301,5860.002830926569,1.149866664239999e-6,1.794592621016563e-7,5.760852226830646e-7,1.0135581263170934e-8
4.0544299223630357e-7,0.0022123844633342295,0.04376077661604315,81944.40341203383,3.8493699372311446e-7,1.436392794284501e-8,2.9681788094689296e-8,1.7734136381619692e-8
4.054429922740458e-7,0.002212443237708124,0.04375810915565531,6.439876787228017,1.99559342185402e-6,5.048140985859785e-7,6.035291563485529e-7,1.1151380041596326e-6
4.0544299235701683e-7,0.002212462798913837,0.04376067693285083,1.501837165603628,8.837160840581663e-7,3.6251446780519586e-7,1.7888927218788222e-7,1.867354715301417e-7
4.0544299240465375e-7,0.0022122842751177343,0.04376102069146567,61012.54068422643,5.087739874506408e-7,4.3146361606427006e-8,8.839769840805112e-8,2.5793323032985427e-8
4.054429924527564e-7,0.00220930518903124,0.0437528762076024,2704.4267744586605,2.9173306689129395e-7,6.736481210614432e-7,8.673620688606486e-7,1.0543583672806278e-6
4.054429927318827e-7,0.002212727856273458,0.043761375311130585,40689.558359527204,6.440735202221419e-7,6.548171542853693e-8,3.0150071583067816e-9,2.3251689462711056e-8
4.054429929051134e-7,0.002206540043891349,0.04375813952900662,4042.898211184517,2.0936879825207304e-7,4.741901684488966e-7,6.290446011339351e-7,2.2472792515770834e-7
4.054429934544823e-7,0.0022123943413948142,0.04376235497806239,51329.121121382814,6.348787790679424e-7,2.61201876254085e-7,1.6737620846289966e-7,9.463143602062019e-8
4.054429935773994e-7,0.002212387035091899,0.043760240110743594,17.40281081982055,2.8460449492971504e-6,6.985630117626376e-8,5.9384983623631465e-8,6.45155040501777e-9
4.054429936084307e-7,0.0022089395494530426,0.04375225957682642,2919.065770582022,1.7612732685236876e-6,9.218673022588615e-7,7.840085509151703e-7,1.130803628512922e-6
4.0544299436173306e-7,0.0022110764081979453,0.04375373486967779,345.35716417406354,2.097984051162522e-6,1.6550101996824098e-6,1.1003838435877363e-6,2.566695922467943e-6
4.054429946579805e-7,0.0022118647239328525,0.043763432800813656,41350.15759625087,1.2427401356741137e-6,1.7116998575667983e-7,4.347065233229308e-7,1.7454022671614666e-7
4.05442994766703e-7,0.0022120528070792766,0.04376363241217925,57614.4255514306,1.1019443745545455e-6,7.515239659688577e-8,2.7053200013897887e-7,1.3838986623326832e-7
4.054429949459315e-7,0.0022119248372964306,0.04376385838458064,40155.022667194775,9.666099085327222e-7,2.8179535892543566e-8,3.3132036184625555e-7,2.2036176217099523e-7
4.054429952741796e-7,0.0022125157087779478,0.0437639492932395,22065.772765809925,1.3171598790103784e-6,2.9057017362526343e-9,3.3937949983629844e-7,3.389446390222872e-7
4.054429953528193e-7,0.0022089236681650287,0.04375214798843642,992.3385900650458,2.433193488816041e-6,1.5396509779988988e-6,1.0218656430001613e-6,2.1409477191092208e-6
4.0544299576130185e-7,0.002212398321606398,0.043764319904070266,42653.28872366808,1.4928996016188553e-6,1.976497873922417e-7,3.87503378949531e-7,1.9180964594411876e-7
4.0544299592486614e-7,0.0022124807565995952,0.04376240290037097,3.8220532226333352,3.385694988048896e-6,5.877079550650484e-7,2.0975282013650152e-8,6.039634126153715e-7
4.0544299619703704e-7,0.002206718416727358,0.04375274158270592,664.3441146440359,1.7003351085329643e-6,1.9023078589257048e-6,1.0736738341925417e-6,2.524328057695868e-6
4.0544299686505175e-7,0.0022077439199231744,0.04375050920284336,1107.701712671066,8.306138954085598e-7,1.5355061126236897e-6,1.8144154458535949e-6,2.6286352650117806e-6
4.054429971409019e-7,0.0022047623029775257,0.043752532183772216,1825.1229571610859,1.0615582283859493e-6,1.4074821937239614e-6,1.4883692537674264e-6,2.2777216779346077e-6
4.054429975716709e-7,0.0022114792671868795,0.0437657962856068,20061.7236793627,1.6015351804268372e-6,1.057767811394092e-7,4.586532035329939e-7,2.0355290786255864e-7
4.054429975738081e-7,0.0022055207037373734,0.043763814529833155,26215.597450154528,6.298401402417047e-8,5.098803262593449e-7,3.4881988055679463e-7,1.2275038763220891e-6
4.0544299770203634e-7,0.002209034400654227,0.043763638161971374,8.978336308627359,3.4992307028752197e-6,8.076043152811143e-7,6.686490989643003e-7,1.8374231025575227e-7
4.0544299893078844e-7,0.0022058649456671367,0.0437479269476384,10810.413505535445,2.1532922310890076e-6,3.687398591973592e-7,4.358116035340771e-7,3.6224723221067734e-7
4.0544300000101325e-7,0.002212453459370448,0.043766549650515386,73460.91397684503,3.016235736133728e-6,6.594210182814007e-8,3.6033286156371594e-7,3.387147673450386e-7
4.054430000763205e-7,0.00220361696580679,0.04376453638405018,32352.73289486747,3.565219867256806e-7,2.910278581546739e-7,1.0651542047554906e-6,4.7707060524260214e-9
4.0544300025596366e-7,0.002203327091059441,0.043764388550209,36178.818446526995,1.482528753160241e-7,1.9148723904451427e-7,1.1814348381237242e-6,4.53565851543658e-8
4.0544300026315676e-7,0.002206767057982107,0.04376637243068998,59374.49363865377,1.7682861980642544e-6,1.6978817565277855e-7,1.122258370188905e-6,3.5003344667217107e-8
4.054430007809974e-7,0.0022124576895207492,0.04376390585543475,14.870654247879244,4.909242567355792e-6,1.7643283957707227e-6,8.655201857906767e-7,8.940895579456765e-7
4.0544300093094393e-7,0.002212505606784439,0.043765096188440225,2.1811295981515157,4.429603292458102e-6,1.2922980409477072e-6,3.939578361820578e-8,1.2993449427511905e-6
4.054430011492424e-7,0.0022100709242682008,0.04376708552862226,67815.32304243572,3.1536503955528556e-6,3.8715265015497627e-7,6.930564691447187e-7,2.7999864649075334e-7
4.0544300139734685e-7,0.0022125228970082344,0.04376743294288663,6557.736395255166,3.050283756258421e-6,5.396986569547973e-7,3.9774986372057236e-7,1.223781520565126e-7
4.0544300148284657e-7,0.0022070536785869853,0.04376744254078028,18606.860459587435,1.5299189842031113e-6,5.702621143244759e-7,8.28448514995949e-7,5.452565177144209e-7
4.054430019723042e-7,0.0022124249920311644,0.04376536754418017,82.33654651463831,5.057384682845962e-6,7.727882984465925e-8,6.186829728216264e-7,6.882470038327426e-7
4.0544300217294464e-7,0.0022083967147534466,0.04376784255323701,38016.53836827788,2.4507964321312995e-6,1.4699770407794121e-9,1.08104196204247e-6,4.607519699106888e-7
4.054430022323824e-7,0.002212044172402825,0.043743451957223206,63792.79822234486,2.9623258406805254e-7,4.7575660225555443e-8,4.7872101878383664e-8,1.9986856614195858e-7
4.0544300228714877e-7,0.0022120155245739966,0.0437434218379894,76432.88025224827,3.7030023757107473e-7,6.369351948520153e-8,8.241101181192308e-8,1.1056611182169718e-8
4.054430024752646e-7,0.0022076266632624617,0.043767473289801545,38350.26808919423,2.929065165537748e-6,3.933698499679646e-7,1.0299246486413061e-6,1.3055194703071038e-7
4.054430025972193e-7,0.0022084853969346198,0.043767781987413434,39424.9852455123,2.977854932457525e-6,2.02309137977048e-7,9.371305349083724e-7,5.401907143820495e-7
4.054430026872939e-7,0.002206396585467317,0.04376712871122531,29720.742077414205,2.853373423443087e-6,2.386898815275151e-7,1.1254819095796365e-6,4.07101519162012e-7
4.054430029622321e-7,0.0022098418784428056,0.04374319423820055,38415.72784500128,4.863067746175229e-7,4.6654211958801e-8,4.476009455836524e-7,2.6756492577106883e-7
4.054430029628532e-7,0.0022090852924868108,0.04376822604810511,6806.448869269615,2.8889072626640623e-6,7.850012429665952e-7,3.9408879541663716e-7,6.183408007842672e-7
4.054430029801743e-7,0.0022103066690625944,0.043743125116535615,36539.3871407273,3.5956722441953195e-7,2.617156491524497e-7,3.14971931132533e-7,3.9558880615686576e-7
4.0544300299819905e-7,0.002212493404149221,0.04376598149026447,9.392633562775826,5.212413102798116e-6,2.814636920780571e-7,4.809883042992322e-7,2.134539989206985e-7
4.0544300301889556e-7,0.002206686429420313,0.04376672589676379,56539.13070100133,3.663362532727239e-6,4.798203378376143e-8,1.239229666281396e-6,2.7930788792929206e-7
4.0544300308519304e-7,0.002209791903604326,0.04376679311921106,63859.681261165795,4.623414640854438e-6,3.608679235473253e-8,5.908217596243295e-7,1.4537580028672892e-7
4.0544300311290737e-7,0.002212485060023893,0.04376439605646955,8.46827809867111,5.75269302177744e-6,1.294928274736589e-7,1.5355724146844385e-6,1.401587534921589e-6
4.0544300322787494e-7,0.0022101672210873406,0.043767868944654835,59573.85888754969,3.754583493860286e-6,1.2649992901755185e-7,8.639082754746069e-7,3.117744729053129e-7
4.0544300324817605e-7,0.0022089953451471106,0.04376668954241729,62548.292100888575,4.629091792472238e-6,1.930986958335645e-7,7.25292673689033e-7,3.306554918758309e-7
4.0544300331338604e-7,0.0022069403820650577,0.04376686195173511,52393.0157684974,3.85391072951727e-6,3.233707303895618e-7,1.162092956578458e-6,3.706734919006749e-8
4.054430037419427e-7,0.002208854074387071,0.04376868434226382,4165.822180551097,2.792315022653288e-6,8.219353540949777e-7,4.5612050884625455e-7,6.919307127262186e-7
4.05443003803583e-7,0.0022099704411788317,0.043769016204220586,6786.398327573955,2.6814912691623983e-6,7.272067166730542e-7,3.4987913496200554e-7,6.692275955622051e-7
4.0544300397262464e-7,0.0022095137062414175,0.043767248439939226,64591.98381001686,4.656604007200869e-6,3.774820672364527e-7,7.614432292408462e-7,1.602551868984392e-7
4.054430039977901e-7,0.002208602864201605,0.04374287862111294,6947.911539286695,7.999424804153537e-7,2.2142052203543668e-7,1.9089856156233534e-8,3.138466930785455e-7
4.054430040416856e-7,0.002207402402593471,0.04376699076539322,58651.46557082856,4.344671207212768e-6,3.176148626307441e-7,1.1243305734286362e-6,1.3217285044220262e-7
4.054430042509398e-7,0.002205754606336751,0.04376868968618669,9796.374020330153,1.4652472721047785e-6,4.808064099268862e-7,4.534724390076763e-7,4.6892597582726125e-7
4.0544300447426836e-7,0.002206782384173667,0.04374815727362316,1298.295450356921,2.6595805491578814e-6,3.780296257934539e-6,8.494019428978155e-7,3.7663427376877223e-6
4.0544300475943995e-7,0.0022081126778926955,0.04376730857433562,56868.478988721254,4.690937304931411e-6,4.4678977823255076e-7,1.0071289737099983e-6,8.634237769200581e-8
4.0544300533820136e-7,0.0022064026817855496,0.043767528530925526,58099.03070954386,4.13098199097381e-6,3.0725323956676017e-7,1.5021848078146748e-6,2.945054533576297e-7
4.0544300541963437e-7,0.0022103705036941373,0.043768609084660244,54096.32583563703,4.261074708998123e-6,2.420895711035852e-7,1.1397580212483422e-6,5.632165289704005e-7
4.0544300550403935e-7,0.0022064980531026094,0.0437667652465538,56611.99021434997,4.8828870737805174e-6,2.172214473191802e-7,1.460047532579509e-6,3.1499773900378614e-7
4.054430058237882e-7,0.002202960506779751,0.04374628395775295,6925.911829456716,3.186155265327093e-6,4.0698605989744397e-7,1.8717267869432294e-6,8.14451683872619e-7
4.0544300641918444e-7,0.002211127579784806,0.04374130307516874,53322.379728369655,4.60657815044364e-7,2.230329613227388e-7,3.3615586118389353e-7,2.247363184437745e-7
4.0544300761393786e-7,0.002208835066380458,0.04377038195965137,5356.317215997369,3.5164617672117896e-6,4.285300359401203e-7,5.641808032666709e-7,9.342019380298439e-8
4.0544300767581467e-7,0.00221252275663417,0.043766682960055356,0.9933808861996031,4.994759270195926e-6,3.200911708747492e-6,6.8860469889324405e-9,3.1922997800748476e-6
4.0544300789216563e-7,0.0022116440306202937,0.043767925361005246,55286.200161437526,5.953544363968994e-6,9.098933872823133e-7,3.3316242689596214e-7,1.1266594546199826e-6
4.0544300795470657e-7,0.0022120489619261554,0.04376903171420776,64377.87225993192,5.265219281465028e-6,4.5553944097713027e-7,9.12492728752909e-7,4.197657554882994e-7
4.054430079758564e-7,0.0022116583115807257,0.04377022746921085,2163.5401675572684,4.302124714184228e-6,4.567922981854723e-8,1.5494237691085982e-7,3.6146108328694027e-8
4.054430087107818e-7,0.002208936245105988,0.04376802526507025,60416.86815791586,6.086169010888706e-6,2.768589561148272e-7,1.1312384745293523e-6,3.6081938548093717e-7
4.054430088999647e-7,0.002209108317823873,0.04376974054598722,35996.93288992221,4.831671068546005e-6,2.568262097582811e-7,1.3207411191771676e-6,4.996651870037283e-7
4.0544300893909533e-7,0.002208895504146361,0.04377033777157871,776.0286837400337,4.445725846496194e-6,8.211360549233884e-8,1.660035684108169e-8,1.2388368109128578e-7
4.0544301018589517e-7,0.0022125527023282906,0.04376907826525642,66.56264835645824,6.142083018640909e-6,9.42075731584072e-7,3.545763793320614e-7,5.627476262759501e-7
4.054430114990795e-7,0.0022125448308548765,0.04376888551173757,18.174885167566334,6.4483250712531914e-6,1.8856747530203159e-6,7.464764713914955e-7,1.1480645989436766e-6
4.054430115371159e-7,0.002210499069637595,0.04376851162140233,48937.066955565424,6.95516602188864e-6,4.677973961982972e-7,8.123302721030877e-7,9.769911990531455e-7
4.0544301274564816e-7,0.0022124562275343527,0.043771046449157816,933.5640928195431,5.782694702519172e-6,2.160439968516701e-9,1.8004055870804577e-7,9.254708110972842e-10
4.054430128768711e-7,0.0022125616041250525,0.043770832922252256,397.22975442367226,5.963804028397135e-6,5.463154633692817e-7,6.767427634731111e-8,4.945908127496068e-7
4.054430132329045e-7,0.0022125550573810515,0.043770766960391005,159.962342586231,6.197454871680612e-6,1.5781540283044814e-7,4.050380859233281e-8,1.888164513630386e-7
4.0544301372285615e-7,0.0022125650550502175,0.04377034527277153,58.05383036156595,6.576611377540893e-6,6.434302820143198e-7,1.0101224410851542e-6,3.5897743666524207e-7
4.0544301421317536e-7,0.0022125672876634247,0.043770780536514786,85.31375837514034,6.54200249528003e-6,3.825471281931449e-7,1.8879035942234594e-7,2.7722695250531615e-7
4.054430144148266e-7,0.0022125723697858164,0.04377103151472363,78.78064528731599,6.380544490768253e-6,8.184267300252305e-7,3.193469886539995e-7,3.2949558637085374e-7
4.0544301446397806e-7,0.0022125688862743528,0.043770936855712,93.46097424928655,6.503296347871773e-6,6.653045862505065e-7,9.94500721626784e-8,9.533144273987659e-8
4.054430148694713e-7,0.002212516827659531,0.0437688664570793,9.767155435897461,7.489342781762171e-6,1.5873635984807663e-7,1.973754353894623e-6,1.849901309913804e-6
4.0544301489741435e-7,0.0022125958203258887,0.043771193020561296,30.91221280121884,6.2708203816993175e-6,1.3860137595156264e-6,4.862842454530417e-7,9.132009592960344e-7
4.054430151262446e-7,0.0022121732790921157,0.04373847642175356,83444.50270520383,3.479470297291422e-7,2.3312251833954884e-6,2.231347826502619e-8,2.435909141063064e-6
4.054430216409218e-7,0.002212570531159632,0.04377143856884202,0.7803922822990914,6.558170354371363e-6,3.7733344349776786e-6,1.0109768359398602e-8,3.8909041100154695e-6
4.054430294808762e-7,0.0022091667695572715,0.04377512515030308,0.7916190333918398,7.46925773238394e-6,2.6531264279933967e-6,8.171657218098889e-7,1.879595901144171e-6
4.054430419882661e-7,0.0022125807500963917,0.04377150370843946,16.908149264699198,6.713857182311681e-6,8.110943566245504e-6,3.2453438716782977e-9,7.676814606227822e-6
2.948780247153164,99.95525568129337,0.061340787455161014,85099.24276218824,0.16929624542535918,0.011439590313628373,0.05117259898460968,0.002285071023910845
