ssd,Km_nad,Km_g3p,Km_pi,kcat_f,Keq,Kd,dKd
0,0.000045,0.00089,0.00053,268,0.452,3.2e-7,0.5
5.487735177508621e-7,0.0022181016112656376,0.04375510585643278,0.026052085422633302,3.9139393311755285e-6,1.98433943809524e-9,3.0201987258887373e7,8.88841111823524e-8
5.487735275677674e-7,0.0022144369153438174,0.043758975631490483,0.02606192167762581,6.772215160131665e-6,7.225758831000087e-9,3.512041773046552e7,1.5201351288851583e-8
5.487735333953739e-7,0.0022149408826604325,0.04375789838324455,0.026064874786814962,7.212448434841721e-6,9.35167553031764e-7,2.5040332813312914e7,1.0462906763208935e-6
5.487735395516773e-7,0.002211314619943799,0.04377078016566892,0.026058585386022667,6.972769431828979e-6,1.84238656779123e-6,148115.41990513686,1.8084458597300568e-6
5.487735411651303e-7,0.002214962041242288,0.043770300690755846,0.026053336399872916,8.594799697818158e-6,4.813285831853044e-7,404.1720970964227,3.4424089134788005e-7
5.487735418838134e-7,0.0022138427716799102,0.04377179470246736,0.026045123887969583,6.6007996309311765e-6,2.075508029945158e-7,4.244677051185721e6,1.0743905098919981e-6
5.4877354345858e-7,0.002211315520991096,0.04377072508544541,0.026060370220893466,8.125122825962291e-6,7.39447969423939e-7,182689.99213608436,6.087993442704942e-7
5.487735438417956e-7,0.0022068891619149746,0.0437715748487792,0.02605449222701845,8.392749680636494e-6,3.615936950059896e-7,1.6220217273167851e6,2.187021674870948e-8
5.487735450466702e-7,0.0022091169238894343,0.04377110600745303,0.026059266644069073,8.590080103285393e-6,3.2958805301483155e-7,749008.1773763666,1.9940833428933047e-7
5.487735457390613e-7,0.0022122941288289454,0.04377062737731618,0.026062951050835257,7.294688644840301e-6,2.2911602310564344e-6,25757.609992400525,2.3152448402896653e-6
5.487735487783014e-7,0.002206760345219648,0.04377147395561726,0.02606185153195457,8.336044382799425e-6,2.186033925165911e-7,1.6810822307365274e6,1.786849335161378e-7
5.487735520126352e-7,0.002212761370844905,0.0437707805957439,0.026061740356022704,9.986007250294034e-6,2.7662849886862044e-7,8751.784392333255,1.8972849957776816e-7
5.487735527886594e-7,0.0022135894359763186,0.04377026262825491,0.026060575667733725,9.958400077361582e-6,2.8598992274659323e-6,93.29178256948522,2.5616212706580654e-6
5.487735539426217e-7,0.0022137108810455493,0.04377076728705259,0.02606220859955906,0.00001025454474502248,2.2896446292530834e-7,7.923311734949323,4.5613788302034664e-7
5.487735542753784e-7,0.0022138756554414517,0.04377599705505526,0.026045997601782164,7.572032606235756e-6,1.4394341176231976e-6,216232.103199651,4.913672801976077e-7
5.487735551405757e-7,0.00220195665895626,0.04377529978163843,0.026055815542492946,7.507504572241663e-6,9.190498411468558e-7,3.8174259888795684e6,3.877507648297751e-7
5.487735557142917e-7,0.002210166705202865,0.04377134904578135,0.02606256031415057,9.73903659409623e-6,2.5534247651385254e-6,371995.76796772133,2.356921813273516e-6
5.487735582352443e-7,0.0022091281876055707,0.043771664999970566,0.026064165969085774,0.000010094515525296045,9.858243154939894e-7,592691.8019759876,7.837957616274593e-7
5.487735588140233e-7,0.0022147057083521404,0.043769386863742994,0.026063106465938866,0.000011283827110497414,2.1463281619065168e-6,14270.789107677274,1.440032071364783e-6
5.487735596866975e-7,0.0022128249837721618,0.04377110609071732,0.026062747343853093,0.000010472638011188832,3.045947675499967e-6,21672.391528262928,2.907469820456754e-6
5.487735601949587e-7,0.0022135086476001127,0.04377105303982791,0.02606221123842532,0.000010675370976595834,3.225549129661127e-6,82.3739258544007,2.9443113946925337e-6
5.487735625762419e-7,0.00222045571924949,0.043770995447775976,0.026033335420386397,4.278793375333272e-6,4.210549804589336e-7,1.9425153224352635e7,1.4266859249545405e-6
5.487735626820245e-7,0.002199164655598752,0.04377455572063414,0.026061781426296525,7.201253590122165e-6,2.0450138018585525e-6,3.7092093961691104e7,1.8475898810876856e-6
5.487735638808461e-7,0.002211873800150639,0.04377239642614565,0.02606445843305139,0.000010463468192055962,2.9153908638256624e-6,335999.123886209,2.195280601746674e-6
5.487735709621822e-7,0.002214469069557764,0.04377156186444707,0.026065296548722167,0.000012087424134910207,2.5262541198571537e-6,1830.2430233062732,1.9373907589326222e-6
5.487735802755451e-7,0.002211316582997241,0.04377230117623166,0.0260672936990381,0.000012292805006755268,3.958692002522219e-6,358550.94643359154,3.4315382757554858e-6
5.487736103329657e-7,0.0022138384165903673,0.04377169726995693,0.02607552285739291,0.000013279642985253304,5.2248837385448165e-6,3304.1222504376356,4.866279113002747e-6
5.487736173626462e-7,0.002192557716918546,0.0437829068486074,0.0260656505647885,9.186947412428111e-6,3.2469626667796382e-6,1.1947994169799833e7,2.697244250171593e-6
5.487736521137805e-7,0.0022444261042224474,0.04372808087019526,0.02606218028862645,4.8303643062191345e-6,1.4831831436573285e-6,3.80995027555696e7,1.2235891855283398e-6
5.487738021365752e-7,0.002213864700572351,0.04380919873341911,0.026016248863975786,4.461461271399566e-6,1.3263766928441927e-6,89.184899278453,8.968528586450475e-7
5.487740014605597e-7,0.0022131636903529083,0.04382157632169343,0.02600180386242279,8.57048819177601e-6,3.8651595444407315e-7,691014.6118158468,1.8158229697640138e-6
5.487752127197085e-7,0.0021055721017498507,0.043869353920481684,0.026070206108116417,0.00001072790490073868,3.2423578694102676e-6,8.880836593419419e7,2.4831036782302363e-6
5.487797946355257e-7,0.002418229826378275,0.0437691439958415,0.02583310588210471,5.163964417601734e-6,2.713869075385215e-7,2.9149081671055757e7,1.1526782972559602e-6
5.48780582867379e-7,0.0019878268524202766,0.0439848671796495,0.02606566670420158,8.438519556088366e-6,2.618358074605319e-6,4.0940540856943026e7,1.9304825960020366e-6
5.487810023457063e-7,0.0022139904174131994,0.04399207890762129,0.02582274441746622,5.18142198599428e-6,2.7397581131031496e-6,2076.665195730428,3.2434256946878293e-6
5.48787573258495e-7,0.001901254165451967,0.04408392540505004,0.026063003870157975,0.000011686440244042686,4.179510375941534e-6,1.6578336353470019e8,3.4893325340235037e-6
5.487901049106265e-7,0.0025332400732104156,0.0433867776302823,0.026083698948429098,3.74619340523643e-9,1.730120471666746e-7,1.519400041174572e8,2.9151150382489277e-7
5.48791733858692e-7,0.001842625842067473,0.04375415852622059,0.02641101577288179,2.120166156071637e-6,8.82382384956525e-6,4.038038762924966e7,8.732319867199578e-6
5.487924223338822e-7,0.0022086133635853262,0.04412979027269958,0.025685623002062286,2.6500938491750926e-6,1.8815303420505484e-6,418189.946191072,2.7962551385485312e-6
5.488074100833742e-7,0.001711036984704739,0.04424786647126754,0.026065875180957324,8.873838844499289e-8,2.679145757260758e-6,2.9942726693065662e7,2.673296894961652e-6
5.488157244895996e-7,0.0016535577810464848,0.04430556458303705,0.02605995853167449,7.135944213641507e-7,2.0311980588153443e-6,3.420142818830216e7,2.0709408854457934e-6
5.488218113960213e-7,0.0022126685811035677,0.043149268179534406,0.02662918526259923,7.710722806521842e-6,7.358743776572862e-6,27057.374076898424,8.083459068775056e-6
5.488236340705222e-7,0.002213296399665318,0.0443616550884681,0.02545215825827556,4.4994474587295356e-6,2.9423854699827536e-6,43352.60674568384,3.3815807154446986e-6
5.488358365753803e-7,0.0027939242747575875,0.04302270917768699,0.026218944410402338,6.9168168426667355e-6,7.731200512625682e-7,4.685165257905929e7,1.541815319860973e-6
5.488620414503632e-7,0.0014070622712247555,0.04455533820418164,0.026062485632545658,3.282302366221587e-6,3.201371702147794e-6,7.057217632364495e7,3.085920452505775e-6
5.488661404927675e-7,0.0013917805468464748,0.044576776742816175,0.02606277702470583,4.801004383434294e-6,2.989631526607259e-7,8.719870450319734e7,3.4400207127305293e-7
5.488772922691837e-7,0.0013406124579983482,0.04462156180417266,0.026062984782492332,3.668494814722981e-6,8.948727575079112e-7,6.0540127481990054e7,6.421863485428503e-7
5.489047635589927e-7,0.0029219542287614348,0.04264830770172635,0.02646819162764432,8.076785855052155e-6,0.000010166230725981336,2.5549007464996926e7,9.99643909871395e-6
5.489187754142364e-7,0.0022131469888659505,0.04478697742600842,0.025030154968369,5.323563006009835e-6,1.8878014810175653e-6,721.5885873197826,2.1013436768413385e-6
5.489593658742529e-7,0.0010414213700148305,0.04490961779769804,0.02606258464291088,9.159611709241182e-7,8.240073078146844e-7,9.619284918777011e7,2.1473949285422123e-6
5.490182177585058e-7,0.0027843576004246864,0.04223686213967792,0.02700950226800828,6.440694690680365e-6,1.1314479343605346e-7,3.977857035966831e7,1.1757042672755347e-6
5.490373988267565e-7,0.0008328832282752084,0.04514615159967701,0.02606200928701195,8.665380007574069e-6,2.533161758035423e-6,1.9044427070922118e8,2.545273325438302e-6
5.490549908067255e-7,0.0007806456533415005,0.04518487217739991,0.026052709630493266,1.2489009653977722e-6,8.781595165888536e-8,1.1662999816713496e8,3.54557938564426e-8
5.490761051268632e-7,0.0007285889618193404,0.045238048814889555,0.026061986474354953,4.605645706272013e-6,3.6750135383223157e-6,1.3346172144815892e8,3.669165038466815e-6
5.490793434135006e-7,0.002213331271085667,0.045252049869869526,0.024569115824940247,6.867677276618655e-6,8.447309837856374e-7,18589.413732692672,1.2056375675584263e-6
5.490827953780517e-7,0.0011642669117899716,0.04546893875269599,0.02537468640142559,3.0520243314382625e-6,1.2476825619864714e-6,1.4830567900359878e8,1.8227309217522247e-6
5.491000629405826e-7,0.0006828303867279289,0.04530709721522369,0.026022907310965473,3.284843733669745e-7,9.069008941067352e-7,1.454041741630398e8,1.8273354496223249e-6
5.491481628225172e-7,0.0005615609369266128,0.04540525519347505,0.026057484670591914,3.2615460342450245e-6,7.486585589421604e-7,1.3972747116109648e8,6.686663223121059e-7
5.493014485334675e-7,0.00025226149152906375,0.04571311244161317,0.02605672908572019,2.545649984672784e-6,2.3343912840121736e-8,1.3281576582868415e8,5.8950522241474346e-8
5.493550081347221e-7,0.00016210232280295704,0.04581670842644875,0.026036062017157576,1.4513611248147034e-6,5.753282805917015e-7,1.7270293195127812e8,1.553328154990652e-6
5.493810191104949e-7,0.00011174909759965842,0.04585732890977122,0.026061422378816132,5.4261028492928465e-6,1.5177218626414854e-6,1.9149247162026554e8,1.129183146986179e-6
5.494143966851567e-7,0.000053173802995171435,0.0459126247505478,0.02606207202040207,4.257528422019291e-6,8.021835408323288e-8,1.4802044261271185e8,4.92706542232213e-8
5.4989876793018e-7,0.0006077315878698606,0.046651884077154815,0.025951229490217758,9.419192908231408e-7,2.698311878753005e-6,1.8377420771485668e8,2.78521108398877e-6
5.499252614074507e-7,0.0050947071411219895,0.04085532925647585,0.026063189126924007,4.4108798338536656e-7,3.6867571557086232e-6,1.613374471265623e8,3.5538055165318383e-6
5.501641780361212e-7,0.0025000354287998626,0.04045978222023,0.02909161754142905,0.000012323877358743521,0.000013815827673151362,2.022404696134766e7,0.000013422686095942993
5.502396949085892e-7,0.002211107102608958,0.04048566342818967,0.02930638675758191,3.719326872357411e-6,2.5930294661714856e-6,692.2961778994498,1.97192930873058e-6
5.503322429096859e-7,0.0011558498504049487,0.047117862084300716,0.026064378999429268,3.492012309827748e-6,8.251039478009774e-7,1.8463049650828514e8,1.1676366318269515e-6
5.503978246534996e-7,0.002213864225676741,0.0403130407797873,0.02947654535084609,7.878115412434304e-6,2.1567438592180386e-6,341.43849141021997,2.8984983524438235e-6
5.504936891230268e-7,0.004294698502067823,0.03968205805518176,0.028060868987857784,6.484192865559974e-6,1.2361701878449722e-6,7.25627311237809e7,6.230839844079128e-7
