ssd,Km_nad,Km_g3p,Km_pi,kcat_f,Keq,Kd,dKd
0,0.000045,0.00089,0.00053,268,0.452,3.2e-7,0.5
5.487735237922446e-7,0.002209045155442852,0.043759526462316796,0.026059280458870872,4.424738174531007e-6,3.304067319644393e-6,1.455016984053431e-7,3.172036833198888e-6
5.487735362950029e-7,0.002212547579307384,0.04376843008706001,0.02605812298228561,7.790108395171833e-6,5.179390225458332e-7,8.086461916345112e-7,3.025638184439572e-7
5.48773536341104e-7,0.0022122426045902695,0.043741992477570164,0.026049477852461006,6.1542674903146474e-6,1.0310095206290346e-6,2.5123722983832e-6,1.4927612923543165e-6
5.487735401853594e-7,0.0022125221880604806,0.043769930586478954,0.026054951918020302,8.480210025407278e-6,2.7461027552206345e-7,1.0969298516783476e-6,1.3981341417945714e-6
5.487735420476744e-7,0.0022126196777429437,0.04377091938374526,0.026058325685971634,7.618374139831337e-6,2.115933325799317e-6,1.109630200823752e-7,2.0115340282345073e-6
5.487735422554495e-7,0.00221257102079738,0.04376911271204056,0.02605998130200669,8.687487070686198e-6,7.762894432483974e-7,1.0591674685285258e-6,2.5467017383817847e-7
5.487735428413118e-7,0.002212619855973734,0.043771400821953556,0.0260579224188965,7.961953283076799e-6,1.4822621620772436e-6,3.255639623326623e-7,1.1554327272733644e-6
5.487735432843792e-7,0.002212518322939969,0.04377328145539659,0.026046657004869852,6.626444709032077e-6,2.445118836999125e-9,3.228008647581024e-7,3.0947175932993787e-7
5.487735433527042e-7,0.0022125218462506874,0.043773595338966756,0.02604811895449404,6.770689168858023e-6,9.685055117773849e-8,4.2641704861951637e-7,5.005864722740228e-7
5.487735441739407e-7,0.0022126050889293277,0.043772086876996505,0.026057080454758057,7.893941532285084e-6,2.078401106578874e-6,7.817060109620677e-7,1.309936492610575e-6
5.487735441918198e-7,0.002212631158359748,0.04377103673023554,0.026059223782365956,8.107221136544549e-6,1.8958062995561656e-6,1.7911942692151897e-7,1.715882214092801e-6
5.487735442107615e-7,0.0022126281160282186,0.04377127370101523,0.026058879440676527,7.938847069616809e-6,2.161064002281383e-6,2.477365071874058e-7,1.9203517886978716e-6
5.487735445455649e-7,0.002212601136364899,0.04377127489997228,0.026056668663133116,8.813416750637037e-6,1.2351944442685732e-6,3.700037940645429e-7,8.798135109344685e-7
