ssd,Km_nad,Km_g3p,Km_pi,kcat_f,Keq,Kd,dKd
0,0.000045,0.00089,0.00053,268,0.452,3.2e-7,0.5
5.487735227641995e-7,0.0022124794455431764,0.04376103234743085,0.026059866435246062,5.519863862839735e-6,4.769528921270443e-7,4.81218591381767e-7,99.99800579711481
5.487735254109417e-7,0.0022090506649818336,0.04376772405043902,0.026051725999834848,4.608622540971153e-6,1.1314538293500459e-7,1.1741014849467476e-7,99.53754731488182
5.487735261652956e-7,0.002212481154863193,0.04376428803339921,0.026057740829168154,6.431633467929795e-6,4.71196398025591e-7,4.823699937072163e-7,99.99425251620305
5.487735262264034e-7,0.002212486660005132,0.04376626848529183,0.026053940331536175,6.11738851945907e-6,2.5567486918181477e-7,2.62703231949532e-7,796.4913299258421
5.487735321013473e-7,0.002209144385179452,0.04377101303745783,0.02605612735412816,4.701375898867579e-6,3.5975202659529557e-7,3.382280313364001e-7,54536.3357766879
5.487735322376229e-7,0.0022125338727934023,0.04377178052504992,0.026051481989232537,4.39308224424927e-6,3.348838414047498e-7,3.3776747371494285e-7,99.75385542121938
5.487735333472482e-7,0.002212591171718724,0.043771057015950555,0.026055499485878923,5.535515910325367e-6,1.817621151917831e-7,1.8925083432574196e-7,99.85569639362768
5.487735343748594e-7,0.0022091218019408836,0.043770721792662504,0.02605383677523398,6.2561682693400925e-6,3.5317213755262555e-8,3.8661826260687475e-8,97.14933724921757
5.487735349567174e-7,0.0022126062603344833,0.04377060628298125,0.02605756161384256,6.158949288215918e-6,2.0811314815020787e-8,4.813843749201349e-9,99.90952325202167
5.487735349680643e-7,0.002212505272609236,0.043767866128531056,0.02605585244292521,8.005169404305657e-6,9.266479668153186e-7,9.364397894660539e-7,99.99825630320711
5.487735359764274e-7,0.0022125231999975668,0.043772445130700006,0.02605146413935756,5.4553659685837765e-6,6.261607260225911e-7,6.3595241951659e-7,13509.64945850144
5.487735361398603e-7,0.002212542551003583,0.043769289744688814,0.026057357947159986,7.460621711132588e-6,5.243867164487126e-7,5.258887929142437e-7,99.99228470371165
5.487735366236342e-7,0.0022091248310059947,0.043770964356524465,0.026053672124732613,6.9068689050024e-6,1.0232317697176716e-7,1.1671945268319298e-7,97.09551419528765
5.487735368149379e-7,0.0022124933316281423,0.04377118849468724,0.026051788109890547,6.867491771939044e-6,5.840237339952337e-7,5.905914394545703e-7,99.99740815616053
5.487735371791876e-7,0.002212572274827776,0.04377086870775807,0.02605388817474281,7.270343775104917e-6,6.686331675155968e-8,7.389133274403517e-8,95.18026505672361
5.487735378091396e-7,0.002212500150612298,0.043770176327638015,0.026053732541939587,7.836218546358327e-6,7.564868839510389e-7,7.72726005883294e-7,76.0985868118042
5.487735378440177e-7,0.002212507539404928,0.04377078837705071,0.02605299516317485,7.526463570460447e-6,5.06196252564268e-7,5.141455082811753e-7,74.60105018441607
5.487735378994558e-7,0.002212559102539357,0.04377109480283268,0.02605230016016563,7.364943526023235e-6,1.2696022944855792e-7,1.289231129579838e-7,61.72430405546563
5.487735383692836e-7,0.0022125417245403606,0.04376900375563052,0.026057429181636144,8.296754169262373e-6,4.175471301065596e-7,4.208908203831721e-7,99.67603413412415
5.487735383745637e-7,0.0022090764496284832,0.043772666250748486,0.0260477953107355,5.440924834391496e-6,3.6412688253004165e-7,3.1082734267333606e-7,99.89791077866508
5.487735385455091e-7,0.002212595350233897,0.04377177649117219,0.0260547002875633,7.028736486368708e-6,3.664291952461299e-7,3.6839206572820784e-7,99.93158691871493
5.487735387573118e-7,0.002212574030256502,0.04377099522378468,0.026053975663802964,7.691778464572624e-6,1.1521754543558983e-7,1.153377963624334e-7,2573.117787614455
5.487735387675467e-7,0.0022125866359589356,0.04377127866138635,0.026054491969898882,7.477593077401795e-6,2.10544290949574e-7,2.1573058972562624e-7,99.86997401573551
5.487735388040251e-7,0.0022125880704638185,0.043772001711648925,0.026054114327205658,6.98480984361432e-6,4.205400408438948e-7,4.3171298977332587e-7,99.95316814457271
5.487735388142438e-7,0.002212510038927628,0.043767944096262425,0.02605684247113334,8.957108026430406e-6,8.036902141828159e-7,8.130211498943042e-7,73.81096169704576
5.487735389201615e-7,0.0022125224437364345,0.043773452517160756,0.026051983121837225,5.576442090183372e-6,1.2087152444131905e-6,1.2185063434823295e-6,7097.394938567825
5.48773539603043e-7,0.002209171215554155,0.04377132511748813,0.026058768877216604,6.856704100022425e-6,5.467213825220462e-7,5.496053680215068e-7,99.9789254181439
5.487735409712809e-7,0.0022091825959274338,0.04377170240677282,0.026058451737402785,7.1553340340707005e-6,4.539277140010608e-7,4.4898240338106495e-7,99.9667560506546
5.487735410927722e-7,0.0022125691300843163,0.043769845767174596,0.026058489798851923,8.401037302634781e-6,6.53331051992031e-7,6.663465093803609e-7,99.94312663761184
5.487735418746007e-7,0.002212597380643399,0.04377137910822246,0.026055725503757503,8.252732207730237e-6,2.3449131034161267e-7,2.4244056603359627e-7,99.245126122487
5.487735419009102e-7,0.0022091726481014507,0.04377136795709347,0.02605768153713801,7.868670963231505e-6,2.745561275871567e-7,2.599401343749721e-7,248.60145428391496
5.487735425815331e-7,0.0022125924470416465,0.043770973890364905,0.026057066285872194,8.517731581418754e-6,1.3755222379015156e-7,1.2293632710018227e-7,65768.73890882717
5.487735425951392e-7,0.0022125286899606755,0.04377252939835256,0.026048125210974733,7.366596927154002e-6,3.5376503840395104e-7,3.4421481719420167e-7,52640.90503688293
