,ssd,Km_nad,Km_g3p,Km_pi,kcat_f,Keq,Kd,dKd
26,5.48773548799e-07,0.00221257528817,0.0437700500352,0.026059838093,9.93574409347e-06,1.09726954661e-06,1.12732412352e-06,6577.97019428
27,5.4877355068e-07,0.00221262929901,0.0437726147898,0.026057414889,9.63808556679e-06,6.41357947577e-07,6.50688890283e-07,99.6728145391
28,5.48773558555e-07,0.00221265739583,0.0437730179635,0.0260599495361,1.07849532953e-05,8.34545154221e-07,7.91376860745e-07,99.3352003293
29,5.4877356081e-07,0.00221266793063,0.0437732976313,0.0260604142157,1.10248246327e-05,8.86813680503e-07,9.00289035391e-07,99.7505119478
30,5.48773561476e-07,0.00221248428048,0.0437782730358,0.0260409579435,5.70518252873e-06,1.53900331515e-07,1.59547473361e-07,99.7712547673
31,5.48773561904e-07,0.00221266221608,0.0437724747072,0.0260629012133,1.09918984429e-05,1.14309154571e-06,1.00551719574e-06,99.9615025594
32,5.48773565109e-07,0.00221266430444,0.04377239574,0.0260627968823,1.1727343432e-05,1.11131553812e-06,1.16163249822e-06,99.9808898063
33,5.487735704e-07,0.00221246511408,0.043780370724,0.0260385648187,4.71986668124e-06,3.74718311935e-07,3.87733649488e-07,99.9982378811
34,5.48773573538e-07,0.00221248626924,0.0437800339758,0.0260403328848,7.52026002333e-06,1.07585566562e-06,1.08887076332e-06,99.9376012832
35,5.48773573955e-07,0.00221248180442,0.0437809218356,0.0260390056961,5.87255199428e-06,4.71657251112e-07,4.75001667334e-07,99.9995640635
36,5.48773581532e-07,0.0022126759877,0.0437820153287,0.0260532057689,1.08508315938e-05,1.25633095372e-07,8.9088460394e-08,99.9972789004
37,5.48773587227e-07,0.00221268549106,0.043783433232,0.0260520715333,1.09263183814e-05,5.70899031097e-07,6.01413575757e-07,49.4149925891
38,5.48773623445e-07,0.00221249836364,0.0437889881744,0.0260311758285,5.15284539946e-06,4.8662401542e-07,4.8766588523e-07,739.074095164
39,5.48773656673e-07,0.00221244348584,0.04379152266,0.0260248943069,5.09711793569e-06,2.243595059e-07,2.27243405296e-07,3345.62234921
40,5.48773657193e-07,0.00220896992765,0.0437911183962,0.0260238123845,3.91215326005e-06,2.60740752981e-07,2.76058344181e-07,811.633477844
41,5.48773733915e-07,0.00221244054047,0.0437992289446,0.0260161574532,3.17026033949e-06,2.80082299536e-07,2.82045130038e-07,99.9913905744
42,5.48773857276e-07,0.00221249143861,0.043809896999,0.0260068016322,2.24221739683e-06,1.7324247985e-07,1.72441978339e-07,34.4046724984
43,5.48773958055e-07,0.00221245543917,0.0438163171146,0.0259995267896,2.83028606588e-06,1.72551316893e-07,1.80040509077e-07,6982.62627938
44,5.48774112607e-07,0.00220905534331,0.0438266960238,0.0259917515785,2.36258959328e-06,2.2919530089e-07,2.31618347013e-07,315.55594264
45,5.48774393348e-07,0.00221263107042,0.043845179183,0.025985035328,9.71199229827e-06,4.81558094777e-07,5.08849749107e-07,173.22685618
46,5.48775098741e-07,0.0022092364134,0.0438751267979,0.0259601181012,9.84988486661e-06,5.86610295737e-07,1.01061883217e-07,89.5238578886
47,5.48775318793e-07,0.00221254369222,0.0436499310575,0.0261744073996,7.504056425e-06,3.09094822009e-07,2.64545379717e-07,1065.41359062
48,5.48777939074e-07,0.00221265720428,0.0435896187042,0.0262431452436,1.0251158362e-05,2.09392680186e-07,1.96158586534e-07,85.6532383677
49,5.48778482016e-07,0.00221269215591,0.0439587627969,0.0258776402813,1.17332259199e-05,4.27908126828e-07,5.18750836342e-07,93.2921678802
50,5.48778899859e-07,0.00221243172803,0.0439562201872,0.0258575063314,3.76578974968e-06,2.31959019347e-07,2.19644940733e-07,99.9976725439
51,5.48779709731e-07,0.00221268042889,0.043980385969,0.0258544944975,1.09527842318e-05,2.08472189855e-07,1.55633171984e-07,98.0968281139
52,5.48779744452e-07,0.00221242804329,0.0439708773274,0.0258425057751,6.70880689907e-06,6.87409482826e-07,6.82925194089e-07,99.9937260996
53,5.48780037184e-07,0.00221262839482,0.0435495876,0.0262804561496,8.90943569932e-06,3.72876766337e-07,3.78062849337e-07,99.9999674742
54,5.48780039322e-07,0.00221234074482,0.0439740612429,0.02583558924,5.25503120157e-06,3.16923662829e-07,2.82044931515e-07,4977.97195288
55,5.48781745846e-07,0.00222242487532,0.0440167816968,0.0258259655839,1.91273168846e-06,1.93633139267e-06,6.12926573308e-07,99.9999586525
56,5.4878215605e-07,0.00221242124745,0.0440080923998,0.0258039923028,5.56483625482e-06,2.75707505007e-07,2.79512187197e-07,50.8567443949
57,5.48782746575e-07,0.00221243647998,0.0440166359153,0.0257956617639,4.84694455583e-06,5.2991281471e-07,5.27270267255e-07,99.9144194251
58,5.48784444464e-07,0.00221269924945,0.0440510753762,0.0257858669957,1.22664561944e-05,8.05762548621e-07,8.52395344099e-07,99.9956906045
59,5.48785092181e-07,0.00221244448995,0.0440484093177,0.0257654737097,6.27606437798e-06,4.87545291749e-07,4.9825768482e-07,99.999586262
60,5.48788224883e-07,0.00221155815404,0.0434204891549,0.0263700262105,9.22030332151e-06,1.17077613582e-06,3.07186507207e-07,85.5623082633
61,5.48789068982e-07,0.00221257468697,0.0440999388781,0.0257249699574,7.06954058014e-06,4.84321739547e-07,4.85363295646e-07,99.9999279443
62,5.48791245978e-07,0.00220861075394,0.043384267404,0.0263978810187,2.59187293187e-06,3.78917190152e-07,3.2077167491e-07,99.9997645513
63,5.48799434052e-07,0.00221268812085,0.0442028099993,0.0256328744552,1.17513159561e-05,8.49051090005e-07,8.32132694726e-07,99.9997144667
64,5.48804318225e-07,0.00221248331075,0.0442352206473,0.0255864103273,6.53692079969e-06,4.75801612957e-07,4.89277696285e-07,99.9998617365
65,5.4880865007e-07,0.00221253724776,0.0442671360188,0.0255539913189,6.26306670605e-06,5.90343039939e-08,6.09969601142e-08,59.4149730633
66,5.48810960783e-07,0.00221269088489,0.0442907484743,0.0255455387651,1.23076230892e-05,1.04062636089e-06,1.06423308951e-06,99.9999812925
67,5.48814295018e-07,0.00221249807464,0.0443043559306,0.0255130136507,4.93700762925e-06,2.52411660894e-08,2.28172312581e-08,82.5414625246
68,5.48815687652e-07,0.0022124383466,0.0443160579308,0.0255064109493,6.97662301263e-06,4.61065735738e-07,4.7408068444e-07,99.9998796134
69,5.48816542381e-07,0.00221257975262,0.0443230712765,0.0255023649033,8.34503902664e-06,7.1918535532e-07,7.22529476853e-07,99.9972764293
70,5.48819503275e-07,0.00221195394112,0.0431663538202,0.0266182245344,6.64272913955e-07,6.01984035383e-07,6.39406229446e-07,99.9994226963
71,5.48823028801e-07,0.00221267565426,0.0443683036818,0.0254666200708,1.14901260672e-05,7.00764544721e-07,7.06411515201e-07,99.99854966
72,5.4883182879e-07,0.00221196321771,0.0444023296057,0.0253978767408,1.52805267477e-06,7.13943297303e-07,6.65008164236e-07,1156.90624313
73,5.48849478138e-07,0.00221261772088,0.0430237698421,0.0268052128359,8.09055941844e-06,2.05939223393e-07,1.9270471043e-07,79.6166610327
74,5.48850514447e-07,0.00221262695357,0.0445138880712,0.0253157241013,9.08496251363e-06,6.68625553154e-08,6.00758945021e-08,99.951695912
75,5.48853694322e-07,0.00221264283534,0.0445301364452,0.0253014539129,9.56836246852e-06,1.11356744867e-07,9.09736546408e-08,66.2138329739
76,5.48876102427e-07,0.0022126166641,0.0446288689449,0.0252000394827,9.41811506793e-06,6.27772489842e-07,6.25130299757e-07,99.9991725143
77,5.48884675944e-07,0.00221265295126,0.0446658950195,0.0251664641134,1.03542802776e-05,5.33597060342e-07,5.21283514485e-07,99.9851056317
78,5.48888767479e-07,0.00221261493995,0.0446803829928,0.0251480779454,8.42342338633e-06,3.47317344501e-07,3.43754408465e-07,99.9999788951
79,5.48894773465e-07,0.00221246102064,0.0446975797495,0.0251180332774,4.01215069658e-06,3.69246656358e-07,3.60376189284e-07,51.5321339659
80,5.48934398822e-07,0.00220810716369,0.0426653304038,0.0271229817598,6.2098936116e-06,8.5798354655e-08,1.29160943928e-08,84.6725286052
81,5.48950148967e-07,0.00221248441316,0.0448926345494,0.024924865172,5.04759758236e-06,2.01207781999e-08,2.16227162791e-08,99.9997510507
82,5.48983956842e-07,0.00221195269857,0.0449881321048,0.0248131695285,7.87896030077e-06,4.9261149486e-07,5.66874880891e-07,99.9991917805
83,5.4898973276e-07,0.00221007210444,0.0425022201466,0.0273042284894,5.18304380509e-06,1.7014682313e-06,1.84250684687e-06,99.97334879
84,5.49011252008e-07,0.00221243936798,0.0450730663121,0.0247426505709,4.92937198854e-06,4.49882265168e-08,5.43194619013e-08,80.77228445
85,5.49021254229e-07,0.00221247600257,0.0451000179777,0.0247148899815,3.33898289051e-06,8.81010726516e-08,8.65988121863e-08,99.9999797849
86,5.49058338728e-07,0.00220820228582,0.0423072743922,0.0274792734391,8.78245424643e-06,9.68840040151e-07,9.9957380378e-07,6.96857037879
87,5.49206291651e-07,0.0022124982927,0.0455324486574,0.024284591894,4.83747692385e-06,3.7674362155e-08,3.5711686606e-08,99.6670995993
88,5.49214292755e-07,0.00221185250095,0.0419548863076,0.0278285526426,7.48575604687e-06,2.9385564778e-08,5.27076343032e-08,61.7587157278
89,5.4938145243e-07,0.00221245520131,0.0458585358666,0.0239541879061,7.4499662638e-06,3.05410625501e-07,3.07373450026e-07,99.9968064729
90,5.49492085881e-07,0.00220914940863,0.0460485153148,0.0237779102202,6.79820855264e-06,3.48469262295e-07,3.40300416556e-07,99.9999893086
91,5.49502106791e-07,0.00221175932128,0.0414453708586,0.0283409988279,7.13139173452e-06,1.790526552e-07,9.00528040957e-08,99.9999766819
92,5.49594156914e-07,0.00221257313216,0.0462042384269,0.0236200037429,7.20434945664e-06,1.98570879503e-07,2.02375659474e-07,99.9997577143
93,5.49639116663e-07,0.00221257455935,0.0462703360336,0.0235541686337,5.71719854875e-06,4.33894906238e-07,4.43686478771e-07,99.9998390065
94,5.49751531272e-07,0.00220377058896,0.0410970612628,0.0287221222536,3.18855535143e-06,4.52558856908e-06,4.47551296549e-06,75.5434657365
95,5.50168260593e-07,0.00221252867581,0.0469432046065,0.0228767111799,7.53228866344e-06,3.18074634969e-07,3.40761007265e-07,99.9995045867
96,5.50880683917e-07,0.00221228425837,0.0398338509905,0.0299517123996,6.18082242369e-06,3.41385842899e-07,6.58756217362e-08,138.391572127
97,5.5112186711e-07,0.00221150702344,0.0396212384494,0.0301746140997,5.36074375603e-06,3.95165463773e-08,2.30927651201e-07,15.9543422177
98,5.51433324606e-07,0.00221188304067,0.0393454578665,0.030429243738,9.28895369114e-06,2.38175691067e-07,1.90402203564e-07,99.9698880056
99,6.20517094926e-06,0.00144290652236,0.266774905524,0.149391578399,0.00075624646594,0.0225562267376,0.000198512296442,99.8492434026
100,1.12929003682e-05,0.01455162283,0.20226461333,0.312856744075,0.0118759656489,0.0721626941109,0.000114850729472,99.9998283811
101,5.48773526655e-07,0.00220903297854,0.0437671421462,0.0260548924297,5.54230740506e-06,2.21135732636e-07,2.30467176298e-07,99.9259673447
102,5.48773527694e-07,0.00221248179811,0.0437644859403,0.0260576307495,6.92441901363e-06,5.06195466566e-07,5.16448147496e-07,1099.43567631
103,5.48773528307e-07,0.00221247002419,0.0437699292609,0.0260506960844,4.12509309762e-06,5.00209264373e-07,5.06316773179e-07,99.9786486766
104,5.48773530606e-07,0.00220902590808,0.0437698214062,0.0260516548954,5.35342698993e-06,3.00575702479e-07,3.07603720565e-07,99.9972887982
105,5.48773531868e-07,0.00221231142271,0.0437707005923,0.0260511444523,5.30932179945e-06,8.41320744635e-08,1.00371170862e-07,99.4502603897
106,5.48773532865e-07,0.00221251100458,0.0437524833323,0.0260674535899,5.29951062536e-06,3.155420001e-07,3.11057563581e-07,99.9987953576
107,5.48773533818e-07,0.00220911632163,0.0437708685602,0.0260528012005,5.93856253857e-06,6.93958410893e-08,8.05688309569e-08,94.3224126748
108,5.48773534238e-07,0.00220911521204,0.043771050893,0.026052359682,5.94770609944e-06,1.2949339241e-07,1.37903151124e-07,99.7637302811
109,5.48773534893e-07,0.00221252955686,0.043771494293,0.02605413931,5.84747331418e-06,8.0345999028e-07,8.27066991024e-07,99.6348716329
110,5.48773535068e-07,0.00221255043696,0.0437711177865,0.0260514847592,6.30852489716e-06,1.14526284228e-07,1.20633803691e-07,32.8240214214
111,5.48773535085e-07,0.00221239656737,0.0437710145209,0.0260508005016,6.33357205885e-06,1.80150682965e-07,1.79349730548e-07,30.2757741673
112,5.48773536832e-07,0.00220913995344,0.0437709788749,0.026055178704,6.86524185427e-06,1.29032920042e-07,1.2224573055e-07,30.2715458779
113,5.48773537367e-07,0.00221253742902,0.043771493097,0.0260498794976,6.68456986215e-06,1.61729553054e-07,1.74744601011e-07,99.9302733418
114,5.48773537533e-07,0.00221261192375,0.0437709465494,0.0260571034639,6.95544949662e-06,1.12224057481e-07,1.2063375406e-07,99.3731731029
115,5.48773537856e-07,0.00221250400822,0.0437729243969,0.0260500831787,5.62970450092e-06,5.91391819979e-07,5.97038782934e-07,99.9817240007
116,5.48773540153e-07,0.00221251883843,0.0437716551129,0.0260482062314,7.2166048129e-06,1.38243313061e-07,2.65005838077e-07,97.4768089323
117,5.48773540554e-07,0.00221261036106,0.0437721827027,0.0260561611416,7.21526137809e-06,5.77115997567e-07,5.81380981857e-07,99.9453511869
118,5.4877354075e-07,0.00221257842771,0.0437715028873,0.0260546279108,7.9263950733e-06,4.11099006361e-07,4.25035524648e-07,2739.62196537
119,5.48773541435e-07,0.0022124908231,0.0437724159115,0.0260503715078,7.39546137894e-06,7.09514526777e-07,7.18384971112e-07,99.9944775981
120,5.48773541444e-07,0.00221255257418,0.0437688414153,0.0260589318756,8.8407036915e-06,1.01529735946e-06,9.85945374531e-07,99.9891465627
121,5.48773541705e-07,0.00221252948479,0.0437728733281,0.0260497918774,7.10674973066e-06,4.50473937896e-07,4.54738835982e-07,6490.79055876
122,5.48773542202e-07,0.00221247905603,0.0437731387157,0.0260486419466,6.83599557591e-06,6.28232999054e-07,6.36182690056e-07,99.9991922668
123,5.48773542747e-07,0.00221261744061,0.043771845491,0.0260570382839,8.02125021661e-06,4.37119269001e-07,4.10529241702e-07,99.9279987588
124,5.48773544009e-07,0.00221259844676,0.0437700165611,0.0260598022733,8.84058790485e-06,3.93830199524e-07,4.99869595136e-07,99.993833528
125,5.48773544387e-07,0.00221262101197,0.0437723159977,0.0260570828787,8.1815289747e-06,5.55010781679e-07,5.52829139023e-07,99.1956307958
126,5.48773545536e-07,0.00221261390176,0.0437718521711,0.0260566643022,8.8698528058e-06,4.28598872224e-07,4.25956524085e-07,99.9094288066
127,5.48773545967e-07,0.00221264628726,0.0437724700686,0.0260599139822,7.87434109426e-06,7.40599518781e-07,7.51772412545e-07,99.9361904102
128,5.48773546157e-07,0.00221262007543,0.0437721706111,0.0260569585188,8.80028184852e-06,5.07807819884e-07,5.05625994649e-07,99.8561064769
129,5.48773546702e-07,0.00221259528852,0.0437719439384,0.0260553526719,9.27015597552e-06,4.61296315797e-07,4.64640105196e-07,9.93530667898
130,5.48773547211e-07,0.00221263937961,0.0437723879361,0.0260588342238,8.59138917753e-06,6.27772833717e-07,6.15919759442e-07,99.9576507324
131,5.4877354809e-07,0.00221263092554,0.043771483616,0.0260606018596,8.88993259504e-06,8.11288966194e-07,7.82396789492e-07,99.9481077574
132,5.48773548582e-07,0.00221265885314,0.0437722711083,0.0260601393434,8.72212242332e-06,6.17180421813e-07,5.68947199936e-07,98.016464196
133,5.48773549162e-07,0.00221260519184,0.0437732411241,0.0260577815642,8.71997685999e-06,1.08299395754e-06,1.08633791974e-06,99.9850701284
134,5.4877354948e-07,0.00221264364131,0.043771185022,0.0260610610584,9.33669104882e-06,4.00276996897e-07,4.88817204838e-07,64.2052088606
135,5.48773549599e-07,0.0022126303913,0.043772488505,0.0260576689898,9.40084907034e-06,6.02444274408e-07,6.09012073408e-07,99.8148140683
136,5.48773549733e-07,0.00221263804205,0.0437713200206,0.0260596643011,9.6989329682e-06,3.65738904256e-07,3.23031052579e-07,59727.2325345
137,5.48773551893e-07,0.00221263774996,0.0437723475615,0.026058457573,9.91308683697e-06,6.09582185614e-07,6.01874083748e-07,13234.0509818
138,5.4877355212e-07,0.00221246772018,0.043775909622,0.0260436473819,6.19003370883e-06,6.47344886643e-07,6.70030606393e-07,99.9990451622
139,5.48773554327e-07,0.00221265322144,0.0437711942403,0.0260616665245,1.03575688603e-05,1.01631694702e-07,4.14443609253e-07,99.4466918163
140,5.48773555483e-07,0.00221266062182,0.0437723228229,0.0260621643365,9.87362499025e-06,6.25009974945e-07,7.84469108537e-07,99.9603965562
141,5.48773560697e-07,0.00221263871968,0.0437719674645,0.0260621994547,1.11587150849e-05,1.1357232755e-06,1.16485608724e-06,98.2019618152
142,5.48773560784e-07,0.00221248247672,0.0437438077808,0.0260749640397,4.98049553838e-06,1.55512254991e-07,1.64843414514e-07,99.9996507999
143,5.48773562411e-07,0.00221245602483,0.0437780405929,0.0260388600881,4.70789091824e-06,2.58207467207e-07,2.69380845968e-07,99.9741070156
144,5.48773570643e-07,0.00221249126737,0.0437794285962,0.0260417504107,7.94385554749e-06,1.10763129249e-06,1.11926501862e-06,99.9374886455
145,5.48773572488e-07,0.00221247506183,0.0437802580533,0.0260396772651,6.64491167231e-06,4.95834641782e-07,5.01481340016e-07,99.4338213387
146,5.48773673774e-07,0.00221244623236,0.0437937157784,0.026022570905,3.20150112192e-06,3.56528290175e-07,3.62174959701e-07,8833.05627341
147,5.48773765581e-07,0.002212505989,0.0437192863827,0.0261002552604,5.17966253371e-06,1.78998998514e-07,1.85106163148e-07,99.999861331
148,5.48774004249e-07,0.00221269228241,0.0438268516913,0.026009633986,9.89971847384e-06,4.66361401316e-07,3.81286388727e-07,99.9999651079
149,5.48774014513e-07,0.00221250259352,0.0438213169461,0.0259979596429,3.98661219989e-06,3.33732070985e-07,3.36616319544e-07,98.764563259
150,5.48774137409e-07,0.00221238631371,0.0438241695499,0.0259868705626,6.01456314405e-06,6.28694110046e-07,5.50526400546e-07,99.9878310635
151,5.48774152287e-07,0.00221240935511,0.043825953637,0.0259866586857,4.16152166922e-06,4.69815152858e-07,4.74541093169e-07,99.9930452191
152,5.48774555969e-07,0.00221252090275,0.0438484774513,0.0259718775497,5.42952098406e-06,1.3870399421e-07,1.4250841301e-07,99.9998998442
153,5.48774866249e-07,0.00221242133976,0.0438567949245,0.0259556316377,5.48303556323e-06,5.48794085397e-07,5.47532999346e-07,5485.41931543
154,5.48775016382e-07,0.00221250277316,0.0438652148499,0.0259534880255,5.34043655069e-06,4.87269762396e-08,4.99877817311e-08,353.596171128
155,5.48777803135e-07,0.0022125051482,0.0439373288692,0.0258813375794,4.72989099694e-06,1.16138195423e-07,1.12114223884e-07,99.9998487973
156,5.48779872889e-07,0.00221238769774,0.0439730875462,0.0258401194655,3.58037128966e-06,3.51462737969e-07,2.98163042059e-07,99.998251962
157,5.48780551914e-07,0.00221256676115,0.0435378634694,0.0262859981175,7.55878149326e-06,4.67512594518e-07,4.56120475759e-07,99.9837228323
158,5.4878192435e-07,0.00221264055076,0.0440139699978,0.0258170599749,4.70283488702e-06,4.4771073525e-07,4.55199327429e-07,65.0819856442
159,5.48783481561e-07,0.00221186330193,0.0434722228901,0.0263053662519,9.94968867495e-06,3.9296327991e-07,3.18238831331e-07,99.9999660846
160,5.48783711671e-07,0.00221232780689,0.044028210486,0.0257808544359,5.22651413094e-06,1.9626798957e-07,1.07969536164e-07,99.9974487238
161,5.48785810336e-07,0.00221259513796,0.0440635298524,0.0257631567481,6.83462696455e-06,1.56894151063e-07,1.5425154875e-07,99.9998414742
162,5.4879661374e-07,0.00221251211898,0.0441703937055,0.0256482611393,5.08708545404e-06,6.30488778197e-09,5.50448992985e-09,93.9730535808
163,5.48798487451e-07,0.00221267260482,0.0441941240106,0.0256400609891,1.07508500861e-05,2.65115596634e-07,1.35830848623e-07,91.8600470875
164,5.48798539891e-07,0.00221242628868,0.0441838768343,0.0256281884959,3.68713862891e-06,1.28341450054e-07,1.34449357738e-07,75.6241211284
165,5.48809182905e-07,0.00220915029917,0.043256397625,0.0265703858052,6.98591129091e-06,5.30475123022e-08,5.08655196227e-08,99.9916856501
166,5.48812976689e-07,0.00221254752439,0.0442978708803,0.025524346249,6.03541812481e-06,4.6175623551e-07,4.59574351863e-07,99.999759388
167,5.48815601677e-07,0.00221269052094,0.0443221419098,0.025514170345,1.23395690269e-05,1.12950630903e-06,1.09278516396e-06,3.91846318039
168,5.48820089333e-07,0.00221253514777,0.0443435385368,0.0254775172193,5.78570144364e-06,1.84985507738e-07,1.79119410378e-07,99.9999799103
169,5.48823132508e-07,0.00221242553136,0.0443593950041,0.0254559272658,5.39798417043e-06,3.59291554227e-07,3.17965332333e-07,99.9985313279
170,5.48828130984e-07,0.00221256085569,0.0443942719938,0.0254318878067,4.67205428176e-06,7.00764372783e-07,7.08714104785e-07,99.9997264619
171,5.48838942196e-07,0.00221260732272,0.0444546436386,0.0253733993205,9.00660850577e-06,5.99911479883e-07,5.95426773356e-07,99.997798252
172,5.48847153698e-07,0.00221260157611,0.0430343707073,0.0267929712092,6.84448959466e-06,5.09189666832e-07,4.9042891663e-07,99.9999393266
173,5.48849599944e-07,0.00220912544355,0.0445068485196,0.02531742183,5.47230838289e-06,7.28496294754e-08,6.7904728866e-08,99.9999856134
174,5.48851138906e-07,0.00221248244675,0.0445102520177,0.0253057825739,4.5042042348e-06,1.53390697391e-08,1.66002244922e-08,29.5124679539
175,5.48870089232e-07,0.0022125459752,0.0445997228026,0.0252220882992,6.6058605405e-06,4.68203622382e-07,4.66942628606e-07,99.9999834271
176,5.48872392942e-07,0.00221136328559,0.0428956657246,0.0268862871148,6.68444359764e-06,1.55512598865e-07,2.52341702899e-07,99.9995100548
177,5.48893070861e-07,0.0022126557599,0.0446993369928,0.0251333032191,1.04216335992e-05,5.07577706513e-07,4.92040793859e-07,99.9999785216
178,5.48905450425e-07,0.00221261753673,0.0447445042245,0.0250842684695,8.15027820225e-06,1.22355075924e-07,1.03594776427e-07,99.9999894089
179,5.48918436445e-07,0.00221218090246,0.0447695055113,0.0250151976075,6.10282328421e-06,1.53397574878e-08,2.51463948464e-07,99.9901623576
180,5.48996493918e-07,0.00221262944189,0.0450328463659,0.024785268546,2.87249864624e-06,1.32025818498e-07,1.23857491974e-07,99.9974157311
181,5.4907184799e-07,0.00221241692728,0.0452302329847,0.0245839814996,3.98644586926e-06,1.17749701336e-07,1.31225801804e-07,57.1180104487
182,5.49098699058e-07,0.00221180188196,0.0452926757159,0.0245168275188,3.047018017e-06,1.01686112824e-07,6.69156028331e-10,99.9992815539
183,5.49151318625e-07,0.00221260157074,0.0454236713697,0.0244087275171,9.97533506808e-06,2.51990365644e-07,8.39731043484e-07,132.12011094
184,5.49151520319e-07,0.00221212140591,0.0420921728504,0.0277014372261,3.97394318049e-06,1.54149251132e-06,5.07511486681e-07,99.9997583924
185,5.49316671571e-07,0.0022125636636,0.0457487105457,0.0240745079779,5.91832433011e-06,1.64722304135e-07,1.62540824931e-07,99.9999163006
186,5.49367579474e-07,0.0022126030256,0.0458418165449,0.0239857079537,5.70266413196e-06,5.03387032156e-08,5.75862959252e-08,99.9997558588
187,5.49475536089e-07,0.0022124851086,0.0460168254008,0.0237990844601,6.22994500034e-06,5.09756322699e-08,5.52403951644e-08,97.1364506793
188,5.49634574106e-07,0.00221156967329,0.0412453336396,0.0285416214163,4.83806086271e-06,1.65413589905e-07,2.67769051457e-07,99.9026015114
189,5.49845207375e-07,0.00221245823537,0.0465486969367,0.0232675771831,4.86658382979e-06,4.7982046065e-08,4.21156858212e-08,99.9841980539
190,5.4985726607e-07,0.00220876780489,0.0409550450164,0.0288607754318,4.09370751294e-06,2.17557023281e-06,2.48515843673e-06,99.9989420567
191,5.49861652182e-07,0.00221253505218,0.0465726477701,0.0232489176408,6.47679011319e-06,2.03507687595e-08,2.13924291966e-08,99.9994310954
