Priority	Fitting Equation	Log10 residual	Log10 residual^2	Euclidean residual	Relative error	True value	Predicted Value
	
1	haldaneRatio_1	2.1633818625410584e-9	4.680221083171619e-18	2.2515795894406665e-9	4.981370773098819e-7	0.452	0.4519999977484204
1	haldaneRatio_1	2.1633818625410584e-9	4.680221083171619e-18	2.2515795894406665e-9	4.981370773098819e-7	0.452	0.4519999977484204
1	haldaneRatio_1	2.1633818625410584e-9	4.680221083171619e-18	2.2515795894406665e-9	4.981370773098819e-7	0.452	0.4519999977484204
1	haldaneRatio_1	2.1633818625410584e-9	4.680221083171619e-18	2.2515795894406665e-9	4.981370773098819e-7	0.452	0.4519999977484204
1	haldaneRatio_1	2.1633818625410584e-9	4.680221083171619e-18	2.2515795894406665e-9	4.981370773098819e-7	0.452	0.4519999977484204
1	haldaneRatio_1	2.1633818625410584e-9	4.680221083171619e-18	2.2515795894406665e-9	4.981370773098819e-7	0.452	0.4519999977484204
1	haldaneRatio_1	2.1633818625410584e-9	4.680221083171619e-18	2.2515795894406665e-9	4.981370773098819e-7	0.452	0.4519999977484204
1	haldaneRatio_1	2.1633818625410584e-9	4.680221083171619e-18	2.2515795894406665e-9	4.981370773098819e-7	0.452	0.4519999977484204
1	haldaneRatio_1	2.1633818625410584e-9	4.680221083171619e-18	2.2515795894406665e-9	4.981370773098819e-7	0.452	0.4519999977484204
1	haldaneRatio_1	2.1633818625410584e-9	4.680221083171619e-18	2.2515795894406665e-9	4.981370773098819e-7	0.452	0.4519999977484204
1	haldaneRatio_1	2.1633818625410584e-9	4.680221083171619e-18	2.2515795894406665e-9	4.981370773098819e-7	0.452	0.4519999977484204
1	relRateFor_nad	7.2546118914385005e-6	5.26293936954009e-11	1.5185656072613796e-6	0.0016704221679875169	0.09090909090909095	0.09090757234348369
1	relRateFor_nad	5.901647541772803e-6	3.482944370731297e-11	1.8590624235037545e-6	0.0013588953323072155	0.13680688860321014	0.13680502954078663
1	relRateFor_nad	4.016445663501678e-6	1.6131835767861432e-11	1.8566617173143563e-6	0.0009248165146864501	0.20076000891310194	0.20075815225138463
1	relRateFor_nad	1.5406681430629732e-6	2.3736583270491098e-12	1.0101446263344194e-6	0.00035475132070861634	0.28474724895080133	0.284746238806175
1	relRateFor_nad	1.4695262967046041e-6	2.1595075367063482e-12	1.3090347714128647e-6	0.00033837150693200035	0.386863179846857	0.3868644888816284
1	relRateFor_nad	4.80462114293978e-6	2.308438432718396e-11	5.531555108517772e-6	0.001106311021703554	0.5000000000000002	0.5000055315551087
