,ssd,Km_nad,Km_g3p,Km_pi,kcat_f,Keq,Kd,dKd
13,5.48775124547e-07,0.00218405584746,0.0438623419434,0.0259473293395,99.9999469954,3.42643686285e-07,9.21054855421e-06,3.21206328202e-07
14,5.48775311629e-07,0.00219975195625,0.0436422607575,0.0261667939893,99.9934518635,1.31969967157e-06,1.52428970422e-06,2.16074163006e-06
15,5.48809508428e-07,0.00219620263683,0.0432455680914,0.0265642304259,99.9973104826,4.91053657913e-07,2.55124270651e-06,4.64205329731e-07
16,5.48810162712e-07,0.00219149761823,0.0432459689317,0.026573299637,99.9999155054,3.3114901185e-06,1.06694663897e-05,3.35509258154e-06
17,6.1746486474e-07,0.00219303456354,0.066081181504,0.00372203376522,99.9999204803,4.24841177479e-06,4.60560887166e-06,3.93604324689e-06
18,6.24625858485e-07,0.0022078536516,0.0202813256973,0.0495037396604,99.9992654068,8.8836911033e-06,4.7431082263e-07,9.09382569247e-06
19,7.61787821946e-07,0.00219379543548,0.00159947746409,0.0622515157721,99.9999470022,0.000968751429837,7.26854853907e-06,0.000723705339323
20,9.18789020808e-07,0.00238606419065,0.0937714652004,0.0274812635132,99.9905163974,0.00039065242673,0.000127462003292,0.00104247872552
21,9.3901007562e-07,0.00229073435924,0.0960944086614,0.0280295196513,99.999942057,0.000236020307674,4.12892350135e-05,0.000256959842204
22,9.87934794917e-07,0.00221426712538,0.100182305993,0.0304327749232,99.9992842253,7.49459630295e-06,6.56464816223e-06,1.45882617431e-05
23,1.22057048695e-06,0.0273052881889,0.094161953474,0.0361142085248,99.9999470118,0.00276887075458,0.0296785790292,0.00380648616692
24,1.0816346652e-05,0.146906504209,0.249600740521,0.260633353971,99.9999470779,0.00344983154758,7.53107007583e-05,0.0347971980638
25,0.00144724555298,0.159691698901,3.17206033393,3.32125530498,99.9999471003,0.0207234306899,0.0586365362765,0.0629550881653
26,0.00180605354061,0.196836615675,3.07527406989,4.007490753,99.9999471192,0.357868041342,0.0623911371546,0.436814899955
27,0.00213259510028,0.0839756492135,3.53028358817,4.25576900971,99.9999470316,0.325793666602,0.0121048670518,0.352521465339
28,0.15783225589,29.7155811694,8.50772317155,12.0506754332,99.9999668755,1.08522629277,17.7674704939,6.79183573481
29,2.40416377989,95.9582780288,13.1577738728,0.109553276625,99.9999981619,0.311836013394,17.0194451374,1.70201833392
30,2.47942940609,96.6081800159,1.03524474574,9.21376260546,99.9999984415,0.897333702978,15.9947777371,3.10436609301
31,2.82380509967,99.2104530337,3.17165022212,6.18624153552,99.9999996006,0.0591151534331,3.94374589999,0.0337906274714
32,2.82938639095,99.269437361,0.0638759038211,0.0541251417001,99.9999996248,0.0159571763329,3.05501139476,0.0370569779888
33,2.8893766221,99.6223258141,0.0626816785515,0.00915818363031,99.9999998068,0.0103474094889,1.63786432822,0.0239145567314
34,2.91028790905,99.6460082186,10.3238779187,11.8639483713,99.9999998178,0.455693854049,1.22253065429,0.646173563967
35,2.95568343377,99.9928889208,0.052054419226,0.023782401093,99.9999996172,0.00149721283023,0.0314727979551,0.00152902593212
36,2.95568398342,99.9928920619,0.0499344705765,0.025770546504,99.9915180686,0.0010340361259,0.0314984660428,0.000915602742091
37,2.95569064264,99.9929285952,0.0449259010404,0.0189433738248,99.9999952601,0.00123546118153,0.0313216067425,0.00030889514111
38,2.95569259136,99.9929388646,0.0497745803462,0.025777834634,99.9999999584,0.0025076060801,0.0313064185114,0.00252634050864
39,2.95569291587,99.9929398082,0.049279062141,0.0260723081332,99.9999724382,0.0197325119667,0.0312725046405,0.019585337574
40,2.95569310096,99.9929416253,0.0496186260719,0.0260823710164,99.9999959622,0.000630833191129,0.0317816331172,0.000457977604096
41,2.95569310418,99.9929416578,0.0495767920556,0.0261523812089,99.999999049,0.000479342354243,0.031618150728,0.00029480345376
42,2.95569312699,99.9929416625,0.0495611717707,0.026073466076,99.9999993941,0.00805144322361,0.0312655670856,0.00802278862047
43,2.95569312961,99.9929413428,0.0529740535668,0.0220701213947,99.9999999995,0.00732041920618,0.0327928657472,0.00730306949147
44,2.95569317016,99.9929407155,0.0596737284847,0.0524754860095,100.0,0.000212047270365,0.0350398730327,0.0059004940278
45,2.95569338694,99.9929389256,0.0608942621888,0.0146296263199,99.9999996051,0.0157609427638,0.0591615330751,0.0158691003292
46,2.95569358434,99.9929456319,0.0137693769214,0.0499271246939,99.9999997278,0.0101033130439,0.00532350454003,0.0183822007708
47,2.95569385683,99.9929468166,0.0237050236704,0.0483089469883,100.0,0.000532291872735,0.0312570400205,5.8474107334e-06
48,2.95569386188,99.9929466177,0.0253290853373,0.0492936080746,99.9999999836,0.00927113252543,0.0313161741644,0.00912540908868
49,2.95569386319,99.9929468444,0.0242715477554,0.0484065408984,100.0,0.000597429334568,0.0313949850408,4.60758729504e-05
50,2.95569386413,99.9929470616,0.0240640929695,0.0479551957489,100.0,0.00352377646533,0.028138687773,0.00362209440367
51,2.95569387936,99.992947292,0.0310623532434,0.0409430619394,100.0,0.00623833223275,0.0318178297487,0.00620499917243
52,2.95569388447,99.9929476831,0.0349916240699,0.0380419732849,100.0,0.00264396027595,0.0301302800167,0.00261609784766
53,2.95569389311,99.9929471587,0.0355186204684,0.0368108814435,99.999999529,0.00403143540941,0.0380924736204,0.00401879724596
54,2.95569391497,99.9929470862,0.0282458801855,0.0496847171973,99.9999996269,2.28269073751e-05,0.0316812108545,8.57670374499e-05
55,2.95569460994,99.9929514113,0.0663437353729,0.0543907711283,100.0,0.010116019639,0.00828538749062,0.00368839648079
56,2.95569494931,99.9929497272,0.066142507894,0.0894721543613,100.0,0.00304705672687,0.0320687903497,0.000161555022471
57,2.95569518462,99.9929531172,0.092347421811,0.0371570205059,99.9999996274,0.0160515400875,0.00997453391223,0.035918633691
58,2.95569519641,99.9929503821,0.0792145229483,0.0919158493352,99.9999996269,0.000606024875329,0.0347440032394,0.00026129195374
59,2.95569529166,99.9929503509,0.0770163366469,0.0992965216011,100.0,0.000833026313613,0.0338248043223,0.00213559148645
60,2.95569532903,99.9929501607,0.0759250907263,0.101823000003,100.0,0.00530548305138,0.035656515983,0.00321413977555
61,2.95569578273,99.9929516939,0.0948209186319,0.108094646211,99.9999993681,0.00294624376756,0.0325547006563,0.00106650852674
62,2.95569582822,99.992951233,0.0888297323413,0.116464155636,100.0,0.00378451144308,0.0332377845317,0.00163070279946
63,2.95569631426,99.9929519322,0.102074002986,0.130366703917,99.9999992259,0.0035067938855,0.031437716941,0.00338842198336
64,2.9556983868,99.9929550416,0.146624757893,0.169814959217,99.9999996193,0.0165292908375,0.0312805240584,0.00124667039407
65,2.95570139424,99.9929579403,0.182784377216,0.230870235922,99.9999999998,0.0119790428602,0.0311905162233,9.29636108649e-05
66,2.95570480981,99.9929615329,0.235174384232,0.272063538312,99.9999999999,0.0015913889305,0.0324131470196,0.0036425049276
67,2.95570611911,99.9929634482,0.263279171612,0.275746297158,99.9999996269,0.000200890304244,0.0331120700481,0.0024029309134
68,2.95570968947,99.992915042,0.421330588109,0.345302132536,99.9999996269,0.0170995048807,0.0398332497056,0.00578673708521
69,2.95571875018,99.9929597729,0.396090609146,0.428678125305,100.0,0.00459507009682,0.0403452629083,0.00656597193893
70,2.95573529685,99.9929790868,0.471054666969,0.556994172457,100.0,0.0236364723257,0.0174892761644,0.00342955930323
71,2.95580940511,99.9928750629,0.9918539149,0.921974597045,99.9999984203,0.00758721741901,0.0409190666857,0.0016114530396
72,2.95582612504,99.9930085949,0.952596961385,0.942640729495,100.0,0.00134699845983,0.0130078173527,0.00487835883476
73,2.95584325494,99.9930020753,0.997447996839,1.01221423378,100.0,0.00531730070559,0.120381591852,0.0128606062309
74,2.95586954682,99.9930213631,1.08741260262,1.10075679539,99.999998942,0.0114640351905,0.0295961731848,0.00704208136555
75,2.95618321042,99.9930553342,1.80760817442,1.90253744048,100.0,0.00263537715581,0.0281171039486,0.0151015688776
76,2.95649447813,99.9927667486,2.52750992787,2.37423619396,99.9999996269,0.0171598350058,0.0531881864806,0.0251658237829
77,2.95659350879,99.9927683013,2.59996752741,2.58510850518,99.9999999996,0.0373275118711,0.0383225606225,0.0419792290182
78,2.95667661565,99.9914592202,0.0857176687981,0.0421199390159,99.9999999993,1.38697645536,1.46546749546,1.39930532896
79,2.95675398177,99.9931353677,2.72077873795,2.75517970729,99.9999948494,0.00687076486311,0.0314895729617,0.00384390028307
80,2.95699037309,0.00530415854477,0.046967549895,99.9999950727,99.9999466545,0.0169567227073,0.0108990418603,0.0109315100564
81,2.95726099372,99.993140372,3.34991132348,3.33424620936,99.9938230894,0.004500081269,0.0729259593033,0.0198089561766
82,2.95833414857,99.9932473754,4.30994386479,4.37237586749,99.9999996269,0.00559822835146,0.0233437898792,0.00762065516954
83,2.95836284756,99.9932393807,4.21372381774,4.51981334883,99.9999996269,0.0873074599454,0.0395653744013,0.055474497147
84,2.99750179552,99.9941288983,16.7371196421,17.9414062745,99.9999999999,0.446600219447,0.155632955515,0.344751085832
85,5.90946406178,99.9929484591,0.0417217753356,99.9824812348,99.9999996326,0.0593028290741,0.0569450196505,0.00629366639405
86,5.91200832108,99.9999992349,99.9892717255,0.0332666001214,99.9999999998,0.0145066999058,0.03015246106,0.00666817140937
87,5.91391980551,99.9996625839,99.9999999998,0.0554716708203,99.9999999998,0.0111953222029,0.0110654539129,0.0262570859163
88,5.91392017804,99.9996625663,100.0,0.0705644797611,99.9999999998,0.00153646371227,0.0321064416345,0.0366770445507
89,5.9139368873,99.9997660567,99.9999904293,0.00285106458544,99.9999999998,0.00250649766256,0.00578358937751,0.00347441621108
90,5.91398085001,99.9999955361,99.9999999993,0.0260088857555,99.9999999998,0.000683123519846,4.36340185842e-05,0.000646515020275
91,5.91398162739,99.9999999989,99.9999982552,0.0260811548271,99.9999999998,0.0258517766303,3.00047687058e-06,0.0258267607237
92,5.9139818077,99.9999999543,99.9999999999,0.0164911214194,99.9999999998,0.00638490355738,1.44510467032e-05,0.00736789171696
93,5.91398182526,99.9999999669,99.9999999752,0.0112202706932,99.9999943833,0.0128096291175,0.000432060324517,0.0128779380908
94,5.91398194827,100.0,99.9999999984,0.0318498347295,99.9999999998,0.0130579915844,0.000506104598457,0.00713630299138
95,5.91398527111,100.0,100.0,0.170470661209,99.9999999998,0.0446007650093,0.0335740524681,0.0378422312017
96,8.87039920315,99.9999998916,99.9984753435,99.9984109956,100.0,0.00516939998322,0.00927917847535,0.0127317513551
97,8.87097223556,100.0,100.0,99.9999995288,100.0,0.0048921758257,0.00922000981443,0.00581419312906
98,8.87097225144,100.0,99.9999999999,99.9999997758,100.0,0.000373307150863,2.16555884366e-11,4.76630646062e-07
99,8.87097229431,100.0,99.9999999515,99.9999999225,100.0,0.0109341833797,1.08199856333e-07,9.71497061908e-05
100,35.8050579419,99.9933176711,4.44136920219,2337.1878522,99.9999995063,813.681015721,0.883023448525,89.065843392
101,5.4877351367e-07,0.00220845556184,0.0437606773786,0.0260541798136,99.1353787873,1.31565726848e-07,1.8398978365e-08,7.07810232647e-07
102,5.48773514115e-07,0.00220584012866,0.0437579760488,0.0260532537238,99.5489813608,3.24855309811e-08,2.57867914592e-07,8.89783557945e-07
103,5.48773515309e-07,0.00220466767547,0.0437540717459,0.0260523298687,99.9761517223,1.94020107257e-07,8.5654008145e-07,2.75845479791e-07
104,5.48773516861e-07,0.00220323046241,0.0437545713336,0.0260515873485,99.990226951,8.33171019885e-07,7.27595197099e-07,2.85015344659e-08
105,5.48773521304e-07,0.00220213408492,0.043757537234,0.02604620389,99.9992949238,4.24278716879e-07,1.38383200429e-06,1.85592607949e-07
106,5.4877352184e-07,0.00220282940603,0.0437595285263,0.0260475175179,99.9999461196,2.81228948683e-06,7.83548026381e-07,1.66500376819e-06
107,5.48773524256e-07,0.00220206893673,0.0437588882114,0.0260468296031,99.1168360664,2.86409746706e-06,1.2802157708e-06,2.66087185619e-06
108,5.48773524366e-07,0.00219831670182,0.043754558182,0.0260526481414,99.9993595524,2.85663233481e-07,1.63251126577e-06,2.56734167259e-07
109,5.48773530153e-07,0.00219918119156,0.0437602155618,0.0260434854644,99.9994695789,6.28517935829e-07,1.88349300102e-06,5.00808061688e-07
110,5.48773530404e-07,0.00220241330327,0.0437613221377,0.0260638961564,77.2519980446,2.45510417551e-06,1.03821397445e-06,2.8904307392e-06
111,5.48773534024e-07,0.00219752410455,0.0437592310698,0.0260425830901,99.9999413099,6.84700550928e-07,2.01980591396e-06,2.4684183586e-07
112,5.48773536399e-07,0.0022062500702,0.0437593262448,0.0260376311246,99.9996810526,4.02098573219e-06,5.06547109892e-07,3.62926960706e-06
113,5.48773540205e-07,0.002199875039,0.0437627710812,0.0260648120104,99.9999463324,3.33768500792e-06,2.92541261227e-06,3.6081465371e-06
114,5.48773554287e-07,0.00219346102512,0.0437471069219,0.0260486705847,99.9991153418,3.55740606589e-06,6.54853005168e-06,2.78704481715e-06
115,5.48773599762e-07,0.00218289320992,0.0437678747808,0.0260437181788,99.9999468186,1.57408722242e-07,8.93953427469e-06,3.7901004557e-07
116,5.48773613995e-07,0.00217886702011,0.0437639014014,0.0260536375717,99.9999464016,3.63011331909e-06,9.81198383519e-06,3.29499505458e-06
117,5.48773697403e-07,0.00220681072567,0.0437206110699,0.026090373833,99.997247994,1.43642472548e-08,9.02591674606e-07,3.84576481771e-08
118,5.48775861547e-07,0.00227014160028,0.0436383888594,0.0261781202544,99.9999469833,1.00332424276e-06,1.92305234141e-05,9.11358855049e-07
119,5.48778850573e-07,0.00221644463966,0.0435865010686,0.0262733830349,99.9999469965,4.12453272126e-06,1.75988748481e-06,1.31846459306e-06
120,5.48783692324e-07,0.00219612615445,0.0440300464625,0.0257836069349,99.9997204338,1.91543267235e-06,3.6610885864e-06,2.01710781411e-07
121,5.65515454971e-07,0.00220969767751,0.0547820471945,0.0150327087117,99.3653132493,4.40751981372e-06,4.65100431207e-07,4.45803975957e-06
122,5.80562923601e-07,0.00229610035892,0.0285645482232,0.0412395275306,99.9999470022,4.32337928977e-07,2.72720734929e-05,1.1206722661e-06
123,5.83767371216e-07,0.00217004275598,0.0290619472084,0.0430915493327,99.9999470019,0.000757056605912,5.64223277337e-06,1.01470281955e-05
124,6.21292336927e-07,0.00222357021856,0.0207938779663,0.0489735564289,99.9999470023,3.27021948115e-06,6.64551261099e-06,5.8722785079e-06
125,6.47024241342e-07,0.00217735505782,0.0704627689728,0.000647128203683,99.999946966,3.71323671172e-06,1.05953229819e-05,4.16053651531e-06
126,7.6709925063e-07,0.00219942119262,0.00282950893826,0.0646254485053,99.9999470021,0.00143505914103,8.57461130519e-07,2.76098369723e-05
127,8.69258070325e-07,0.00218767274583,0.0919769247996,0.0221826964178,99.9999470007,1.64165532201e-06,9.35100630376e-06,3.03366026744e-06
128,9.18510952397e-07,0.00221636755888,0.09554480928,0.0257618673117,99.9999470024,3.63108869423e-06,9.57666881802e-07,4.30929228967e-06
129,9.26185822486e-07,0.00225419776465,0.0963267761138,0.0260480234407,99.9995738018,3.10345552354e-05,8.17880427366e-06,2.29397359996e-05
130,1.15138110085e-06,0.00223704095721,0.110218555378,0.0395276996943,99.9999466958,0.00171202422449,0.00183312761134,0.00180790324769
131,2.23008593851e-06,0.0021472798426,0.153444665225,0.0846958934028,99.9999331386,0.00526523345853,0.0016697731468,0.00232480288728
132,1.25441476195e-05,0.00132665009349,0.233469824224,0.304594701535,99.9999469992,0.0685559662031,0.000163691850823,0.0702500328452
133,1.70966755279e-05,0.00245694620886,0.474942297316,0.185591980044,99.9999470161,0.00989221970734,0.0406551998255,0.0346462201958
134,1.76504814087e-05,0.00346721129645,0.170399540112,0.368068119909,99.999590041,0.110249981621,0.000573437457247,0.11621724057
135,0.998169989912,67.9524179987,1.1552539538,19.0730065308,99.9999885507,6.80184650521,48.6517238113,0.175293412706
136,2.72257962496,98.4871373834,2.33896957745,11.5614975973,99.999999258,0.993619765107,8.06624201367,3.05552302571
137,2.95421641995,99.9848979666,0.00286422518627,0.0698914404918,99.9999999957,0.0165800967611,0.106698721147,0.0243109241493
138,2.95550783445,99.9912351554,0.983695103963,0.927549566127,99.9999999991,0.00556812787659,0.0656260011216,0.00504249691827
139,2.95566728705,99.992803059,0.026526373183,0.0454183070263,99.9999999999,0.0109970668515,0.0176852730541,0.0112286901346
140,2.95568383384,99.9928907825,0.011079473448,0.0610713397838,99.9999996271,0.0116660945109,0.0362030650722,0.00166084452369
141,2.95569013042,99.9929253568,0.0515243950428,0.0238211816091,99.9999899373,0.0028177270104,0.0313538162059,0.00255055903373
142,2.95569255279,99.992938635,0.050251149116,0.0253288357304,99.9999996269,0.000826607429874,0.0312918047273,0.000835927304266
143,2.95569309203,99.9929415708,0.0501446767916,0.0256374218975,99.9999996294,0.000558874565775,0.0313457338788,0.000544724725438
144,2.95569309475,99.9929414943,0.0509923232628,0.025126101395,99.9999992508,0.00148983790625,0.0317268187969,0.00143955063709
145,2.95569310484,99.992941683,0.0496288255234,0.0260356907977,99.9999998048,2.52383200376e-05,0.0312657144969,5.43050984847e-05
146,2.95569311173,99.9929414442,0.0496938750923,0.0254005221017,99.9999922014,0.0128583659108,0.0324364659496,0.000968629770592
147,2.95569311305,99.9929412744,0.0553606341174,0.0250838170836,99.9999999896,0.00133760379449,0.0313946236517,0.00505268234947
148,2.95569316411,99.9929399405,0.0714416459508,0.0507813302812,100.0,0.00114659500462,0.0322351388149,0.00743052541416
149,2.9556931826,99.9929415502,0.0499094845403,0.0258309384123,99.9999996153,0.0136638776938,0.0328614500278,0.0136424952712
150,2.95569325806,99.9929389425,0.0817058165584,0.0617331781622,99.999999096,0.00369647993087,0.0369519139011,0.00391265788295
151,2.95569369238,99.9929454718,0.00769151821804,0.0455175091895,99.9999999999,0.00150062682218,0.0343715990786,0.00550469691554
152,2.95569387049,99.9929468343,0.0241786804706,0.0491255705387,100.0,0.00169882842618,0.0314689053617,0.000155375102062
153,2.95569388677,99.9929469527,0.0257792990439,0.049154596913,99.9999999992,0.000837941831323,0.0313771795504,0.000100914199019
154,2.95569388964,99.9929468546,0.0202979606617,0.0517243776655,100.0,0.011423165616,0.0273073705965,0.00199005384152
155,2.95569389235,99.9929459814,0.012374325631,0.0601287602423,99.9999996269,0.00253210167283,0.0318274299774,0.0068522269445
156,2.95569392893,99.9929485418,0.0318324818438,0.04027264314,100.0,0.00531880371968,0.0148542552663,0.00268093527044
157,2.95569395295,99.9929466572,0.0382817795842,0.0290027047315,100.0,0.0097323052073,0.0479882565937,0.0117247929713
158,2.95569465117,99.9929488641,0.0529861967489,0.0765864797405,99.9999999997,0.0151428151049,0.0312773600081,0.0151173716886
159,2.95569504294,99.9929493831,0.0637107187232,0.0969750899425,99.9999961221,0.00816520076784,0.0341481994452,0.00152488275795
160,2.95569511832,99.9929494286,0.0641080609092,0.10095644231,100.0,0.00710497564253,0.0342365291702,0.000450820463072
161,2.95569538558,99.9929504553,0.079460644315,0.101906464307,100.0,0.00173167092353,0.0349858746306,0.00271626126853
162,2.95569559709,99.9929507526,0.0817234880676,0.11123523986,99.9999999325,0.00496659285931,0.0330078643569,0.000685468487405
163,2.95569660997,99.9929519617,0.101092930139,0.143255095512,99.9999993885,0.00493792064768,0.0320257995167,0.00284989468187
164,2.95569669161,99.9929525393,0.107210547982,0.139596053993,99.9999999667,0.0035800910224,0.0329654943322,0.000522963605387
165,2.95569726333,99.9929508571,0.144423003124,0.159606897624,99.9999996202,0.000255198676019,0.0314110697328,0.000900257715264
166,2.95569735072,99.9929082139,0.232027958137,0.316861150527,100.0,0.00760465207578,0.0553094093523,0.0133543469967
167,2.95569852876,99.9929485808,0.175771681819,0.175968993351,100.0,0.0339588573195,0.0479685072913,0.0335473304049
168,2.95569867326,99.9929558408,0.178931963332,0.139955286141,99.9998743978,0.0273684678598,0.0468423017495,0.0019177301358
169,2.95569988793,99.9929263479,0.268462116988,0.243207864012,99.9999995416,0.0240669070116,0.0315620627657,0.024567750393
170,2.95570059303,99.9929573203,0.173762098906,0.211161654594,100.0,0.0207786597507,0.0312081042487,0.0207331478544
171,2.95570453249,99.9929606982,0.227113676729,0.272402663227,100.0,0.00882620831219,0.0362584600038,0.00402038701555
172,2.9557045829,99.9929295493,0.159832313002,0.258507405378,100.0,0.12637124441,0.037520867652,0.109622694099
173,2.95570532405,99.9929416912,0.324780577076,0.276172292051,99.9999747137,0.0314085700729,0.0561186588686,0.0456786512058
174,2.95571143722,99.9929660809,0.31528779666,0.342458378727,99.9999999773,0.0055389427683,0.0327778226334,0.00111629464383
175,2.95573348273,99.9929011455,0.592082978857,0.57169580836,100.0,0.00596475850854,0.0375622479707,0.00957829526613
176,2.95575138976,99.9929803405,0.519998590868,0.612214530509,100.0,0.141191319314,0.0308016295565,0.139264076326
177,2.95575254254,99.9929876302,0.608826447027,0.629644923533,99.9999999998,0.00122234664673,0.0327738217322,0.00300426036015
178,2.95585359162,99.9930180907,1.03095027021,1.05257992382,100.0,0.00433957446543,0.0199716330331,0.00189187950556
179,2.95586280788,99.9930188864,1.0527486344,1.090975393,100.0,0.0311171257577,0.030103022097,0.0019730141284
180,2.9559334914,99.9929574101,0.174197989798,1.47820001649,99.9999999999,0.629859196675,0.0303651449478,0.00774519754234
181,2.95617976487,99.9930654918,1.71681764482,1.95814086975,99.9999996269,0.0700048760435,0.0285265902764,0.0686957346815
182,2.95618172534,99.992814945,1.87515480417,1.96316450752,99.9999837218,0.0125980257308,0.0163091746037,0.0350405814424
183,2.95624548283,99.9930545515,1.96009623473,1.98684269608,100.0,0.0389860153677,0.0256548464918,0.0380418174348
184,2.9562507453,99.993080834,1.94265721225,2.00521642927,100.0,0.0420625811442,0.0352974119291,0.0337312682034
185,2.95646124158,99.9927759845,2.35723450691,2.42689359215,100.0,0.0859709347768,0.0903074349004,0.0906195477771
186,2.95666589364,99.9927511636,2.88560733049,2.49536473546,99.9997959266,0.0184476172215,0.0938691371012,0.0289959301021
187,2.95698684354,0.00212208573031,99.9999779155,0.0261732426345,99.9999408887,0.000297015854573,0.000828847743098,0.00033590101407
188,2.95725823508,99.9928751407,3.31882250628,3.46976642163,99.9999999998,0.012689606766,0.0235104815105,0.0226881007661
189,2.95743398368,99.9931914301,3.45169031807,3.58370946604,100.0,0.0345115863151,0.0374301209099,0.0221714700639
190,2.9579103642,99.9862216575,4.95677620788,5.07581373059,99.9999997507,0.000744805534492,0.0424497262084,0.0128351247236
191,2.95907499668,99.9928866365,0.868733249564,0.942042900853,100.0,2.89758999056,0.000549561518085,2.72100274479
192,2.96631779545,99.9928935291,0.596330372072,0.75003772644,100.0,5.19431851795,0.12389252997,4.9043419412
193,5.91177675838,99.9996602388,99.9882958612,0.184108251497,99.9999999998,0.049400950065,0.157198935369,0.100388481427
194,5.91256095636,99.9929314427,0.181414380339,99.9993247674,99.999999982,0.0376619689586,0.0457101127465,0.00206376245575
195,5.91266766399,99.9929410984,0.0511451829145,99.999910383,99.9999999996,0.0357369132654,0.0312514201872,0.035314134961
196,5.91391800334,99.9996624387,99.9999913764,0.0350907398159,99.9999999998,0.00789033936193,0.00342380372233,0.0147228708013
197,5.91398163555,100.0,99.9999998001,0.0260646293139,99.9999999998,0.00112899217211,5.02470461251e-05,0.00116495068677
198,5.91398164318,99.9999999662,99.9999993374,0.00706206540459,99.9999973278,0.0189786636504,1.54045110939e-06,1.37381402698e-05
199,5.91398167242,99.9999999958,99.9999999672,0.0209044303204,99.9999999998,0.00519929893062,2.30042567946e-08,3.25769727083e-05
200,5.91398172785,99.9999999939,99.9999999993,0.0387704052213,99.9999999998,0.0148687263891,0.000213336562157,0.00114990010258
201,5.48773513269e-07,0.00220737449279,0.0437588157876,0.0260541203663,99.758954214,2.16400631436e-07,4.00628104836e-07,2.25464402703e-07
202,5.48773517747e-07,0.00220978185992,0.0437554720722,0.0260602428039,99.9915250529,2.35977728263e-06,3.98325631058e-07,2.37096751121e-06
203,5.48773518231e-07,0.00221951963268,0.0437575656636,0.0260518406157,99.9929201849,1.67061336495e-06,1.75459144439e-06,2.18376743355e-06
204,5.48773524538e-07,0.00219826933694,0.043755658952,0.026051710038,99.9995199181,2.84051162631e-07,1.83513860322e-06,4.08934774931e-07
205,5.48773525556e-07,0.00220629110696,0.0437649480248,0.0260431132928,99.9998426225,6.55688224954e-07,8.95223397863e-07,5.88775406207e-07
206,5.4877352967e-07,0.00221425781331,0.0437465167295,0.026065550602,99.9993208578,5.30658076478e-07,2.87844741467e-07,7.01141245063e-07
207,5.48773530932e-07,0.00219502530051,0.0437564743173,0.026053203792,99.9999305583,2.66090603337e-07,1.64448450661e-06,4.54295445707e-07
208,5.48773531668e-07,0.0022108784079,0.0437702162955,0.0260433985766,99.9999469551,5.54121338293e-07,9.22163710885e-07,1.16352342205e-06
209,5.48773535326e-07,0.00221269153128,0.043745406234,0.0260679269683,99.9999469797,4.7217201879e-07,3.61723104019e-08,7.20253068298e-07
210,5.48773553436e-07,0.00219660522823,0.0437643097566,0.0260663983434,99.9999463269,3.44705778179e-06,4.70876467988e-06,3.58396936573e-06
211,5.48773597415e-07,0.0021806817172,0.0437619931699,0.0260545796207,99.9999464286,1.16588674555e-06,9.07331449294e-06,1.63298889966e-06
212,5.48773996627e-07,0.00228397981992,0.0437673574497,0.0260491459627,99.9999466789,1.25172844066e-07,2.3552476602e-05,4.73645933585e-07
213,5.48774406163e-07,0.0022084568896,0.0436769954778,0.0261346426944,99.9999315819,1.36367863904e-06,1.54712122916e-07,1.78979513432e-06
214,5.48775130197e-07,0.00219722574797,0.0438647581316,0.0259457280092,99.9902218125,9.34991673563e-07,2.79301396762e-06,1.02327323281e-06
215,5.48776247795e-07,0.00219638523115,0.0436152514221,0.0261928364464,99.999598772,5.63991270107e-07,2.7699881545e-06,9.70304903092e-07
