ssd,Km_nad,Km_g3p,Km_pi,kcat_f,Keq,Kd,dKd
0,0.000045,0.00089,0.00053,268,0.452,3.2e-7,0.5
5.477410656033558e-7,251503.2963927528,0.04375991266369462,0.026052664522343706,2.111595992587286e-7,3.5197716177254755e-7,1.254887219203902e-6,1.6900525423579893e-7
5.477410656160227e-7,245703.397965081,0.04375899779920993,0.026054700799981793,2.3064779273892185e-7,2.863534016592449e-7,1.620998284762158e-6,1.2870997601055478e-7
5.477410656974057e-7,110361.37214535811,0.04375876669171031,0.026052243617713113,1.2436351013677076e-6,1.9626855450606343e-7,7.552262390185712e-7,1.492761225740935e-6
5.477410658228578e-7,267446.2045673195,0.043759204752597716,0.026052938544275848,1.420590785304495e-6,5.649118832501753e-7,9.256176531631246e-7,1.0918814963289947e-6
5.477410659122409e-7,103019.8444979898,0.04376010875396138,0.026052201972893967,5.403357867275625e-7,5.536840037587364e-7,1.4068578505024915e-6,1.86505055843611e-7
5.477410660146495e-7,248386.11291190132,0.04375922457673498,0.026054910854190327,8.956789724495017e-7,5.891428077933231e-7,1.6601421422530047e-6,3.444714402611737e-7
5.477410672373976e-7,303735.0623850708,0.04375995839543971,0.026055189639738595,2.328165643025861e-6,4.764932548823582e-7,1.4252785506303942e-6,5.056430385508293e-7
5.477410686562304e-7,218303.228076594,0.043761466567806155,0.026050760203054312,2.731475362974949e-6,4.993425412587988e-7,1.5588284652574688e-6,4.87231521795195e-7
5.477410699182419e-7,291730.45656349475,0.043760400010171285,0.026055841935328714,3.8979448020912586e-6,6.974948642256494e-7,1.6325112161382426e-6,5.241100442532343e-7
5.477410711723201e-7,305466.1993835376,0.043760689170996035,0.026055378864091337,4.662489612968132e-6,8.476695009635029e-7,1.3285699369974513e-6,6.640612060238027e-7
5.477410744572068e-7,364651.03556749,0.04376191236190565,0.02605722038066304,4.808742681662033e-6,2.0939276615468537e-7,2.8666966854134535e-6,9.938001310771938e-7
5.477410745754913e-7,467994.435419139,0.043759476558915024,0.02605738224601268,5.598510953669615e-6,2.148630167591901e-6,6.905581686278493e-8,1.898246670961612e-6
5.47741074702025e-7,337838.0917737853,0.04376209997804823,0.026055276525225445,5.909308030632969e-6,7.026067166615874e-7,1.2664001671235988e-6,2.3808301996552927e-7
5.477410759593551e-7,308551.50607640407,0.04376144453482016,0.0260541383772851,6.6079069672095604e-6,1.2349643554592107e-6,8.266064830334669e-7,9.74449654300713e-7
5.477410764625593e-7,345326.05202722247,0.04376172359877463,0.026053337839284266,6.602062297187968e-6,1.635153811762076e-6,9.188702747320806e-9,1.555161532884597e-6
5.47741076849552e-7,344010.7776597711,0.04376103985398378,0.026056914091053603,6.89035739774973e-6,3.3419278897806143e-7,2.901041025923308e-7,2.403857335409043e-7
5.477410769646668e-7,340529.86625521904,0.043760941762412436,0.026056933167365803,6.960581842251296e-6,1.9217783706576118e-7,2.2102653087943574e-7,6.907308058856643e-8
5.477410782933206e-7,312390.4595369729,0.04376106577740391,0.026057407100242826,6.950089416749058e-6,1.4774269074616661e-6,1.2687026409022524e-6,1.0681645346011237e-6
5.47741078779832e-7,495286.16795321833,0.04375381266553265,0.02606204131870139,5.039354417008394e-6,2.7956569827070555e-6,5.067851062981682e-8,2.6488893967169247e-6
5.477410795549491e-7,297037.3026297364,0.04376131079455956,0.02605325018806429,5.405663440586665e-6,4.258949412411375e-6,9.440382209421293e-7,4.096064332159699e-6
5.477410808419691e-7,353475.4665693263,0.043761991832158495,0.026057424618331482,7.82957656254629e-6,3.1843996466267346e-10,7.529237486963053e-7,6.253865869609854e-7
5.477410817676879e-7,356663.5509504055,0.043762133730662796,0.026058014107439888,7.513936914131305e-6,2.0058700030367776e-6,1.581854328009638e-6,1.1568143554185895e-6
5.477410822367489e-7,340751.8524463575,0.0437624490394228,0.026056670494166476,8.186552893628468e-6,1.0042453348744658e-6,1.0315364596957025e-6,3.7163301325193743e-7
5.477410828502867e-7,228399.25444155067,0.04376347177330131,0.026045277078965406,7.185994971209833e-6,4.930713040419571e-7,7.529236328910196e-7,3.416993132887569e-7
5.477410842705029e-7,342209.43432417087,0.04376144328927896,0.02605861126973346,8.401794423037637e-6,1.936792368568814e-6,6.032557235252674e-7,1.4400322267960064e-6
5.477410848638733e-7,11507.132366750402,0.043771639602473766,0.026049527012008147,2.887623937642356e-6,1.1746365433917924e-6,2.6663718713754843e-6,3.8084335685084625e-7
5.477410893714417e-7,378660.2206812578,0.04377106326362294,0.02604416030077262,4.2851759580211795e-6,5.016451855680471e-7,1.6578396353871266e-6,1.1250474662993781e-6
5.477410902391906e-7,322084.7697851195,0.043762155134238985,0.02605983126908723,9.707451484775529e-6,1.3471002705653207e-6,1.296333666278688e-6,4.040995094101163e-7
5.477410923933036e-7,99.11655899411252,0.04377076816051754,0.02605720645240869,7.268125651575953e-6,1.8999513000248843e-6,5.2937722862433903e-8,1.8521948863536863e-6
5.477410944607465e-7,1480.8139423025013,0.04376987275176065,0.026061458609927438,7.64580486485278e-6,7.258624748460591e-7,1.081963093828997e-6,2.3324751019515588e-7
5.477410953970563e-7,95.03160804226998,0.043769594729639184,0.026058442573460086,8.735587208157899e-6,1.766400902145696e-6,5.756248304977298e-7,1.1890507467526845e-6
5.477410998241701e-7,99.31423832295745,0.043770735575259796,0.026062494504040162,7.394575597280987e-6,2.9844683140752043e-6,1.1510760854157215e-7,2.8722404898928744e-6
5.47741099826493e-7,99.11526134015912,0.0437735393958645,0.02604975856179306,8.145209720630613e-6,1.308186707927646e-6,6.746358351912651e-7,7.400464685503039e-7
5.477411047623233e-7,99.4082477250499,0.0437718045580722,0.02606138756479798,9.038302062999175e-6,2.4065196123959114e-6,4.07536154829626e-7,1.992652820526075e-6
5.477411123095792e-7,95.75336777119038,0.0437711956093559,0.026062925047309896,0.000010298749878108823,3.1548597682170935e-6,2.0721092720135057e-7,2.950528354972448e-6
5.477411125253507e-7,99.40822221456833,0.04377197198311772,0.02606249477267682,0.000010386622655819813,2.7380925206604206e-6,4.7431083917356117e-7,2.2597523186007606e-6
5.477411160270051e-7,41.817865345072164,0.043771324353746886,0.02606378485745701,0.000010585564165188798,3.5274179472144208e-6,2.652361086160061e-7,3.30328451259021e-6
5.477411175709016e-7,99.11880269415018,0.043772637596941825,0.02606409131227431,0.000010662314891692742,2.8486163157911602e-6,6.930564360574942e-7,2.176859403846265e-6
5.477411240932191e-7,81.97889557951336,0.04377278732023066,0.02606660491313053,0.000011236351847638792,2.507833432069837e-6,8.058831602344004e-7,1.7255529449755613e-6
5.477411247493957e-7,99.39621336731392,0.043772761282482024,0.02606456113267021,0.000011755436149549008,3.352881897884342e-6,7.7134431647531e-7,2.5890224852886945e-6
