,ssd,Km_nad,Km_g3p,Km_pi,kcat_f,Keq,Kd,dKd
18,5.47741077912e-07,369716.097972,0.0437621928648,0.026056627963,6.90206593305e-06,4.19388737111e-07,1.29172858637e-06,1.64869451424e-07
19,5.47741080184e-07,314398.493586,0.0437621671601,0.0260515643281,7.97598107229e-06,6.84876946207e-07,8.05688309569e-08,5.02189445584e-07
20,5.47741080641e-07,425921.795939,0.0437606246365,0.0260595102594,7.1682581065e-06,2.1371172408e-06,6.17071211398e-07,1.3732574633e-06
21,5.47741081919e-07,444259.384343,0.0437629790611,0.0260557280554,7.28355214947e-06,3.0051913637e-06,6.56215168151e-07,2.22521392423e-06
22,5.47741082436e-07,312413.374538,0.0437620616612,0.0260571712843,8.02643488788e-06,1.72173071031e-06,1.45060687062e-06,9.55108148126e-07
23,5.47741082652e-07,373872.132618,0.0437627241135,0.0260560601888,7.93012722553e-06,2.30520587869e-06,6.79241014359e-07,1.67259341932e-06
24,5.47741083174e-07,327860.791887,0.0437610981762,0.0260587465974,8.34654018073e-06,1.17440655283e-06,6.49307300137e-07,8.09354228082e-07
25,5.47741084683e-07,3793.21117011,0.0437703653122,0.0260534352979,5.44288595355e-06,9.30562718819e-07,1.17429676575e-06,7.28533566807e-07
26,5.47741087784e-07,316317.744719,0.0437618835821,0.0260590415131,9.19531656655e-06,1.76271661967e-06,1.35620087966e-06,9.87804837926e-07
27,5.47741090182e-07,313.019327869,0.0437705587462,0.026055211412,7.20027575606e-06,1.35078474954e-06,1.11653815156e-07,1.3467773563e-06
28,5.47741090765e-07,99.3506715447,0.0437702788513,0.026059126099,6.46675618924e-06,1.9805415297e-06,8.06122248519e-08,2.06633536948e-06
29,5.47741091385e-07,3821.15381104,0.0437697810298,0.0260613868728,6.18342059214e-06,1.84008360417e-06,1.47363288226e-06,1.67950127139e-06
30,5.47741094189e-07,75.5062636754,0.0437708232594,0.0260600427638,6.85209774691e-06,2.32609043875e-06,1.63300739216e-07,2.22735521138e-06
31,5.47741094548e-07,420543.871742,0.0437557101682,0.0260676409444,8.2133435363e-06,2.07955264365e-06,9.94695092527e-07,1.13839373483e-06
32,5.4774109678e-07,99.4082214912,0.043770945213,0.0260569344673,8.46432795297e-06,2.10257827619e-06,1.17410396649e-07,1.99035030679e-06
33,5.47741097203e-07,408292.569692,0.0437697470609,0.026047818306,8.58307693045e-06,3.1272291541e-06,1.01772092219e-06,2.27356786731e-06
34,5.47741100632e-07,627.171850704,0.0437761725343,0.0260441208889,4.17017981274e-06,3.10476214551e-07,6.4078785268e-07,1.82599091403e-07
35,5.47741105022e-07,99.3654123994,0.0437714470147,0.0260603335993,9.46150653413e-06,2.62066047329e-06,2.71683220485e-07,2.35876345123e-06
36,5.4774110612e-07,94.8011315394,0.043772106737,0.0260595242145,9.71806037566e-06,2.43184824539e-06,5.29573138081e-07,1.9097595727e-06
37,5.4774110808e-07,99.4082963324,0.0437708619406,0.02606148723,9.70587391022e-06,3.3736056107e-06,8.05688475005e-08,3.29591569592e-06
38,5.47741108777e-07,99.4071541993,0.0437708885713,0.0260621423261,9.82907864817e-06,3.13413636243e-06,8.74765831651e-08,3.04493448233e-06
39,5.47741109303e-07,99.4083086582,0.0437708840091,0.0260625829536,9.81521205672e-06,2.90848360637e-06,8.28715363462e-08,3.27749520856e-06
40,5.47741109433e-07,99.3556247219,0.0437712903263,0.0260659553998,8.73319484258e-06,2.48480739426e-06,3.89115074199e-07,2.07324308832e-06
41,5.47741109872e-07,99.4083084368,0.0437709364168,0.0260621006957,9.86442117111e-06,3.47722148518e-06,9.89894152795e-08,3.37190151356e-06
42,5.47741110253e-07,98.0492515887,0.0437725275487,0.0260566508131,1.07703803183e-05,2.85552385572e-06,6.23979062868e-07,2.22291123286e-06
43,5.47741111708e-07,58.8639516627,0.0437713362431,0.0260622006065,1.0281640709e-05,3.29140328561e-06,4.27568384771e-07,2.88996990783e-06
44,5.47741112066e-07,99.363654408,0.0437695881636,0.0260636020649,1.09098347656e-05,3.0420325305e-06,1.08679859317e-06,2.13080810774e-06
45,5.47741114236e-07,99.4079152852,0.0437708270541,0.0260620972214,9.72082478989e-06,4.95548126869e-06,6.67532272788e-08,4.88239719765e-06
46,5.47741117538e-07,1676.43037697,0.0437711818271,0.0260644991477,1.01156769939e-05,4.63035659471e-06,2.10730413617e-06,3.26644280513e-06
47,5.47741118673e-07,415391.997019,0.043768416491,0.0260516965339,1.38765928022e-05,3.63149523972e-06,8.86516875239e-07,2.48310365603e-06
48,5.4774111881e-07,465612.985141,0.0437417857542,0.0260752128648,5.16427495659e-06,3.64126907092e-07,1.18350707445e-06,2.04013572702e-07
49,5.47741119223e-07,99.390579325,0.0437716718627,0.0260644599835,1.11111784821e-05,3.2331481887e-06,3.52273690486e-07,2.88835786399e-06
50,5.47741158386e-07,99.2468892212,0.0437842068988,0.0260314468197,6.28643323268e-06,3.54279462207e-07,6.539123635e-07,1.00070808307e-06
51,5.47741377432e-07,279392.79421,0.043806622741,0.0260083918337,1.29999231811e-06,4.18752090525e-07,2.48677023124e-06,7.88870246904e-07
52,5.47741473698e-07,308625.536811,0.043747318998,0.0260588426917,2.11940463242e-05,2.88994313485e-05,1.09140367307e-06,2.54794865762e-05
53,5.47741842965e-07,520412.169503,0.0438343232626,0.0259811591374,4.24388309569e-06,9.16746828401e-07,1.61396337835e-08,8.85109585624e-07
54,5.4774400489e-07,484828.674593,0.0439055252658,0.025910625186,6.78880134861e-06,1.87001688716e-06,1.91092932463e-07,1.41930942554e-06
55,5.4774432177e-07,120970.145894,0.0439109339694,0.0259001704445,2.02541089174e-06,2.85202650582e-07,2.12065929803e-06,4.52692361375e-07
56,5.47744603521e-07,99.4032950029,0.0436030320227,0.026219775118,4.05505890889e-06,5.27610207245e-07,1.11673212541e-06,5.88545001623e-07
57,5.47744655617e-07,495082.395321,0.043921865341,0.0258961605658,6.33238924912e-06,1.43713139963e-06,8.22001204604e-07,6.13404327332e-07
58,5.47747701441e-07,462138.667782,0.0439796660559,0.0258380091597,8.33104568284e-06,5.91445562634e-07,1.94105764136e-06,2.6516616014e-06
59,5.4774853792e-07,89.4564739052,0.0439929879913,0.0258242638752,5.63623648847e-06,2.539433683e-06,1.05456225627e-06,3.60032609281e-06
60,5.47750315933e-07,99.3393348711,0.0440177369896,0.025796314058,4.20132523398e-06,1.65984542974e-06,2.83196234579e-07,1.94476796889e-06
61,5.47751933035e-07,99.192855806,0.0440529213163,0.0257899995071,1.05749155263e-05,9.20541719302e-06,8.9779090031e-08,3.19920716585e-06
62,5.47752863081e-07,507382.058927,0.0440533054284,0.0257649595598,5.56674430598e-06,4.07239347947e-07,1.16048124479e-06,1.47964519526e-06
63,5.47753792246e-07,99.3023571918,0.0440662356078,0.0257551837162,2.09935276857e-06,4.17640970971e-08,7.36805737414e-07,6.87555901102e-07
64,5.47760767688e-07,88.8478169756,0.0433643253249,0.0264156001852,1.32912790876e-05,7.06861850272e-06,3.98325614514e-07,7.06801915884e-06
65,5.4778816862e-07,18191.6773222,0.0443414189286,0.0254687661642,3.6221260684e-07,3.63316105323e-06,1.38152938162e-06,3.6440754525e-06
66,5.47813820036e-07,71.3582007381,0.0444854071944,0.0253288357579,4.32437015284e-06,2.8304802209e-06,4.4760092904e-07,3.28164831975e-06
67,5.47823704654e-07,508209.89122,0.0445342334855,0.025282061991,4.87500210681e-06,3.91121378156e-07,8.6344775094e-07,1.18951952732e-06
68,5.47844689222e-07,99.2754137811,0.0446343625378,0.0251969049952,9.22047423355e-06,2.72197385084e-06,4.37707584216e-08,2.83079384378e-06
69,5.478620739e-07,518363.988673,0.0446968733298,0.0251192986801,4.71831438928e-06,8.86176947949e-07,7.36805555434e-07,1.67997046274e-06
70,5.47867775124e-07,520469.72664,0.0447134995969,0.025092780327,1.05585070372e-06,1.34375692604e-05,2.30280266567e-07,1.31560538241e-05
71,5.47882766752e-07,64137.0269159,0.0447494352457,0.0250187992219,8.27039867569e-06,1.1374452744e-05,3.32265195666e-06,1.22672559333e-05
72,5.47896173622e-07,474606.761775,0.0448225142449,0.0249972477337,5.4628359786e-06,6.058983207e-07,1.84895410763e-06,3.46773787463e-07
73,5.4850921205e-07,96.7760257256,0.0461241950666,0.0236986596844,7.20644519713e-06,8.65454242195e-07,6.35491994244e-07,1.50727623716e-06
74,5.4872168224e-07,247161.501077,0.0465915169547,0.0235653152829,2.93292810854e-05,6.90052927532e-06,1.67720067113e-05,2.92875005581e-05
75,5.4951134755e-07,99.3960449003,0.0401632844128,0.0296287169536,2.6533383782e-06,5.9156590516e-06,1.23646665142e-06,4.65904663738e-06
76,5.49631898831e-07,524073.709408,0.047468273051,0.0223560772179,7.26602327228e-06,9.78280804447e-07,1.0545623059e-06,2.04838387363e-06
77,5.50723792081e-07,99.4012364949,0.0390948059041,0.0306967949768,7.05471414089e-06,1.23450390765e-06,3.96023041474e-07,5.18998466426e-07
78,5.51689163767e-07,521594.09277,0.0491163659739,0.0207072101379,7.22231422528e-06,6.60523295351e-07,1.3331750169e-06,2.02305596719e-06
79,5.53006912754e-07,99.3231784206,0.0375677335612,0.0322284388398,6.48398477198e-07,1.3611457217e-06,1.32626716543e-06,4.00608879403e-08
80,5.61286847681e-07,487361.292715,0.0536774048289,0.0161437884588,4.10351459346e-06,1.0795944399e-06,2.51900641924e-06,2.20956475339e-06
81,5.66327055827e-07,486733.006261,0.0321403988345,0.0376654815704,2.36713392768e-06,1.98284417401e-06,9.57897019992e-07,2.6327714453e-06
82,5.95255018194e-07,510541.817212,0.0623292008998,0.00748624210083,5.33467595803e-06,5.17819596199e-06,5.34178036007e-07,5.73482245025e-06
83,6.05856277439e-07,508838.088064,0.0642985137345,0.00552072206236,6.60942165343e-06,2.20786095895e-06,8.68053012826e-07,3.1835584946e-06
84,6.24066279559e-07,498845.633375,0.0672968104567,0.0025216618065,7.67309174209e-06,2.52331487809e-06,7.34502949307e-07,3.35855503408e-06
85,6.46431817911e-07,415212.261718,0.0684497362775,0.00255892438802,0.000789415950665,0.000838218369198,2.79441981897e-05,0.000304207409307
86,6.95368487674e-07,515892.268535,0.0768347733585,0.00619166694558,5.09049512804e-05,0.00120788555215,8.79609222292e-07,0.00122210081754
87,7.08806566422e-07,525545.307473,0.0780714766119,0.00801104071252,1.09478880197e-05,3.12659232329e-06,2.67078124035e-07,1.06554467028e-05
88,7.24182588364e-07,487522.745345,0.0809325635941,0.00820628026832,1.23225289819e-05,0.00129969767797,3.53214381786e-06,0.000129677988014
89,8.93599121845e-07,524375.457999,0.00682512749956,0.0755093945622,7.05712608351e-06,0.00213959245666,5.70582772581e-06,0.000817503250705
90,9.29492049246e-07,99.4030898227,0.0543722142068,0.0303708615068,0.00231992978634,0.0198834129658,2.0264905921e-07,0.0185868084168
91,9.99978100801e-07,510891.545892,0.097255042762,0.0339545458794,4.37661550331e-05,0.004493599092,5.47787167132e-06,0.00370338764648
92,1.20292908823e-06,463148.577717,0.0970889323105,0.0543804128834,0.000460381983924,0.0071743171861,1.0384442119e-06,0.00386974312009
93,1.43920164421e-06,510474.793242,0.119051111919,0.0580620501823,4.01197325603e-05,0.00795248373321,5.51931820112e-06,0.00147432423989
94,1.4521769969e-06,522172.301675,0.12180383275,0.0576587014266,5.76624084467e-05,0.00271545500897,1.34238545796e-06,0.00163722729842
95,2.21612188862e-06,525656.276418,0.153842351328,0.0835890806968,4.36267745883e-05,0.00450202847687,1.28923146045e-07,0.00226016343735
96,2.4365700017e-06,475032.046282,0.132671897901,0.108611731359,0.00161102916455,0.0177900644318,6.80185816746e-06,0.0119883758775
97,3.13702801306e-06,520291.892213,0.155854411098,0.127117228269,0.00026153007077,0.0172404806882,9.80922982006e-07,0.015057161702
98,3.34233858129e-06,522084.981385,0.185460077022,0.117065670544,7.26346662498e-05,0.000295237578227,9.51656197042e-06,0.000777780344308
99,0.0052320128223,374705.41562,0.422034028807,3.19320468559,3.72848937523,1.95466240495,0.820449694086,1.73392001114
100,0.26209204176,281477.038351,14.0184107959,21.1297472131,25.640547265,14.1435341993,4.28483272992,2.32724621221
101,5.4774106646e-07,161742.780771,0.0437605139947,0.0260505765405,7.12127776317e-08,6.62826381785e-07,1.41146302967e-06,1.80987458354e-07
102,5.47741066796e-07,35686.94055,0.0437615648422,0.0260527991383,2.93026975818e-07,1.03354267131e-06,1.23416386332e-06,8.42788394628e-08
103,5.47741067785e-07,275547.537135,0.0437609716075,0.0260522459937,2.58741695929e-06,4.23357415987e-07,1.46672508042e-06,4.64205451856e-07
104,5.47741067993e-07,28315.4580424,0.0437627283578,0.0260540801489,1.7999998838e-08,1.24658051826e-07,1.7015886555e-06,7.95308441326e-07
105,5.47741072008e-07,303114.966359,0.0437610860887,0.0260550933261,4.93879514267e-06,9.81219469e-07,1.44139662809e-06,6.96297375313e-07
106,5.47741073398e-07,472149.347186,0.0437617834324,0.0260562270255,5.20090144086e-06,3.12832896264e-07,1.41146301313e-06,1.0375496684e-06
107,5.47741073501e-07,508402.358376,0.0437582711648,0.0260596999666,5.09788848217e-06,1.58560062818e-07,9.30222617264e-07,9.96102711426e-07
108,5.47741074834e-07,326707.512551,0.0437611030882,0.026054283687,6.47955370022e-06,4.64749932246e-07,2.46354966672e-07,3.79231224201e-07
109,5.47741077309e-07,342233.692033,0.043760768536,0.0260574166883,6.95155559517e-06,9.47425618784e-07,1.65764397409e-07,3.49988593662e-07
110,5.47741079804e-07,305863.839011,0.0437615198957,0.0260579238842,7.27318405834e-06,1.14562354195e-06,1.71770686531e-06,4.95051910576e-07
111,5.47741081004e-07,329128.563734,0.0437613518223,0.0260572718602,7.8731990718e-06,1.51910327975e-06,5.54901391893e-07,1.07714508424e-06
112,5.47741081167e-07,198709.602038,0.0437654265569,0.0260550954411,3.69145404128e-06,4.24969130682e-07,5.4870385365e-06,2.84968363351e-06
113,5.47741081497e-07,408271.973647,0.0437645322708,0.0260538471159,7.68645755999e-06,5.52937857743e-07,7.66739253113e-07,2.08618144981e-07
114,5.4774108363e-07,322002.607713,0.043761893362,0.0260579113568,8.31769674828e-06,1.68926447314e-06,1.22725621037e-06,1.00369244027e-06
115,5.47741084313e-07,363547.613014,0.0437614022626,0.0260594267603,8.41806364582e-06,1.48318279978e-06,6.53912462761e-07,5.99588934058e-07
116,5.47741086464e-07,438465.81236,0.0437673465963,0.0260524520404,7.90380585922e-06,1.24021159615e-07,1.16969157003e-06,1.50727653692e-06
117,5.47741089015e-07,99.3550180686,0.0437703027528,0.026057893282,6.32026548112e-06,1.68811348872e-06,7.3704373382e-08,1.76009147257e-06
118,5.47741090623e-07,2610.45831069,0.0437708123343,0.0260516118669,6.3257308698e-06,1.32366768726e-06,2.32789184774e-06,3.01086459098e-06
119,5.4774109425e-07,99.3786601241,0.043771153047,0.026059333461,7.32092461876e-06,1.5361421083e-06,2.9470928176e-07,1.24431298598e-06
120,5.47741100893e-07,99.4082533092,0.0437714289938,0.0260596467397,8.80022788969e-06,2.13021013071e-06,2.78590972693e-07,1.85679964737e-06
121,5.47741102379e-07,99.3961730839,0.0437717228167,0.0260591551933,9.06770525466e-06,2.34665251832e-06,3.68391900292e-07,1.98113965233e-06
122,5.47741103026e-07,1.56039729047,0.0437721411365,0.0260604126665,8.66715065886e-06,2.48618893417e-06,8.3673780772e-07,1.69654055249e-06
123,5.47741103982e-07,99.4041178266,0.0437736035948,0.026051000882,8.93571229083e-06,6.62826111598e-07,1.90191378387e-06,2.56646586205e-06
124,5.47741106228e-07,485717.563296,0.0437754983168,0.0260425904739,6.49675432788e-06,8.86813852441e-07,9.30222716526e-07,1.37238742592e-07
125,5.47741107086e-07,457495.989117,0.0437461150032,0.0260725729489,6.3858379281e-06,5.02281635654e-07,1.60718268108e-06,5.90847626381e-07
126,5.47741107405e-07,99.406878587,0.0437708788521,0.0260629862542,9.81212225633e-06,1.48318306997e-06,8.05687316953e-08,2.31040948595e-06
127,5.47741108142e-07,99.3762812334,0.0437707245381,0.0260617964224,9.7527295586e-06,3.34136921671e-06,1.7727744459e-07,3.16006336654e-06
128,5.47741108535e-07,97.9311972654,0.0437715007597,0.0260615820269,9.98351555721e-06,2.59763427582e-06,2.94709116324e-07,2.30119918676e-06
129,5.4774110946e-07,99.4076745992,0.0437715187662,0.0260600457005,1.00081011631e-05,3.70747999656e-06,5.59506587605e-07,3.13934038765e-06
130,5.47741110803e-07,98.7901821365,0.0437715150552,0.0260612042116,1.00976185184e-05,3.5555090337e-06,4.09838446629e-07,3.15085364466e-06
131,5.47741113597e-07,99.4082762796,0.0437714106546,0.0260632045199,1.05364059766e-05,2.95223248502e-06,2.73986124397e-07,2.67421813582e-06
132,5.47741113814e-07,99.4082743811,0.0437713233566,0.0260611583935,1.01123161692e-05,4.53641127858e-06,2.41749820591e-07,4.29984281514e-06
133,5.47741114968e-07,99.4077906548,0.0437714306025,0.0260636063423,1.06990258351e-05,2.97986327108e-06,3.01616818901e-07,2.67191535563e-06
134,5.4774111519e-07,99.4083050387,0.0437716680752,0.0260633774424,1.07445612314e-05,2.92920607878e-06,3.430634645e-07,2.58902257411e-06
135,5.47741115716e-07,64501.2685092,0.0437771943292,0.0260367932995,3.03481286536e-07,2.22231278365e-06,1.73382486005e-06,2.81007057623e-06
136,5.47741118029e-07,10.0423421767,0.0437717368745,0.0260663564711,1.04008969503e-05,2.74799338889e-06,8.71967297659e-07,1.95281777415e-06
137,5.47741118225e-07,94.52644196,0.0437716999217,0.0260638150274,1.09798836318e-05,3.46801150973e-06,4.25956441367e-07,3.04953935437e-06
138,5.47741126906e-07,99.3921798681,0.0437779354859,0.0260496901483,1.10557493402e-05,1.45380818986e-07,3.26734641275e-06,3.125993564e-06
139,5.47741130871e-07,94.7216754131,0.0437722850174,0.0260667263359,1.23829785855e-05,3.43116996221e-06,6.79240964728e-07,2.75250582327e-06
140,5.47741136954e-07,99.3925220722,0.0437727041925,0.0260667576582,1.30590181296e-05,4.13345881613e-06,1.19041494246e-06,2.93901507575e-06
141,5.47741189336e-07,90.6942088739,0.0437212527306,0.0260601031858,8.0824452325e-06,7.0985518594e-06,3.89115338896e-07,7.83247746661e-06
142,5.4774125421e-07,72443.6445299,0.0437959788848,0.0260193868351,5.70176948442e-07,1.82102682245e-06,3.05781125692e-06,2.26943182025e-06
143,5.47741271115e-07,481506.55359,0.0437987484578,0.0260233059065,9.57249044608e-06,3.44378409761e-07,2.36243064187e-06,3.00395693875e-06
144,5.47741293101e-07,506998.165184,0.0438002605625,0.0260170008182,5.47562680836e-06,1.0456915201e-06,6.42399547929e-07,3.04858183142e-07
145,5.47741303879e-07,26482.8541579,0.0438033009048,0.0260200732327,4.14927935725e-06,6.74339013832e-07,5.75413829958e-06,3.3355292306e-06
146,5.47741334476e-07,99.403331633,0.0437228496304,0.0261049658349,5.54473164961e-06,7.64776467327e-07,1.1259423514e-06,3.62891694472e-07
147,5.47741417601e-07,99.2748177937,0.0438108057124,0.0260078201434,5.97384809083e-06,6.97364683207e-07,9.11802032941e-07,1.61780069341e-06
148,5.47741851283e-07,87.9464477315,0.0438356117432,0.0259821466682,5.76402895695e-06,9.82885294786e-07,9.99300304782e-07,1.98851690669e-06
149,5.47746869106e-07,467892.342572,0.0435557109838,0.026262439688,5.28379112934e-06,3.17328054197e-06,1.22955879996e-06,2.68112578805e-06
150,5.47750663622e-07,894.711840594,0.0440233631118,0.0257921761945,1.10774363347e-06,2.40762572121e-07,3.90727034146e-07,4.97132557342e-07
151,5.4775423989e-07,99.34037105,0.0440660986886,0.0257467686578,1.0548812689e-05,1.96713006503e-05,7.82662579166e-08,2.45824381961e-06
152,5.47755700219e-07,513931.040923,0.0440863462286,0.0257313900803,5.54079543374e-06,6.90457008185e-07,9.11802016398e-07,1.68918099508e-06
153,5.47755714136e-07,248.243895205,0.0440888361132,0.025733989707,7.23083172376e-06,4.59333890982e-06,1.13054762983e-06,5.6496272216e-06
154,5.47756069852e-07,1901.55315918,0.044089488766,0.0257261956779,1.00764574528e-06,1.06808092361e-06,9.90089830641e-07,1.77437683435e-06
155,5.47758913738e-07,99.333798875,0.0441185304638,0.0256955921878,6.54253260258e-06,1.32136541139e-06,1.54961823927e-06,2.86349914891e-06
156,5.47765959155e-07,88.0196209827,0.0441849913043,0.0256316957247,5.55565508821e-06,1.08189626137e-06,1.07298300603e-06,2.15200072207e-06
157,5.47784232754e-07,428183.787614,0.043201538015,0.0266174952621,4.72732195015e-06,3.39202586864e-06,1.81671793618e-06,3.09098597828e-06
158,5.47829237391e-07,99.3823607428,0.0445605648458,0.0252573914122,4.77814516311e-06,1.35129903825e-06,8.29146986305e-08,1.2747153999e-06
159,5.47912093161e-07,97.5134412046,0.0448751238509,0.0249436178054,5.67170803324e-06,1.16099058833e-06,7.00770060706e-07,1.83343777937e-06
160,5.47917924484e-07,99.4025206496,0.0448827405554,0.0249135344284,2.85866974536e-06,2.60510062391e-07,4.28302309041e-07,8.25242563174e-07
161,5.48282659164e-07,99.3236719335,0.0418670029843,0.0281182007696,8.52010029759e-06,3.58325175578e-05,5.1810323664e-07,8.72578098887e-05
162,5.4831599394e-07,99.3441693712,0.0457992756309,0.0240105750242,4.38888779382e-07,5.05155404969e-06,2.09513516785e-07,5.26048985483e-06
163,5.48348530452e-07,13198.1024248,0.0458623391167,0.023959707503,1.02540268972e-05,2.7887486445e-06,3.97654276383e-06,9.26556031899e-07
164,5.48374542782e-07,99.3087997933,0.0459062720791,0.0239145950586,5.39933861336e-06,1.77616918223e-07,4.42117912719e-07,6.11102013437e-07
165,5.48427827298e-07,99.4031641315,0.0415104840242,0.0282721112984,5.42063852113e-06,2.16411184695e-06,9.46340909788e-07,3.11448081769e-06
166,5.48643850941e-07,99.403296339,0.041181381276,0.0285973087783,7.0941328248e-06,4.16449581309e-07,3.68392098815e-07,7.65844188066e-07
167,5.48879296141e-07,96.3136244906,0.0464398061629,0.0230471130024,5.89341821646e-06,0.000308113360158,5.3422133064e-07,1.00291432381e-05
168,5.49028926958e-07,6.00782475581,0.0468198770155,0.023002062187,6.2868767174e-06,4.479952299e-07,1.76586550255e-07,6.03051097947e-07
169,5.49319300921e-07,410608.597301,0.040375150058,0.0294405955863,4.84042930315e-06,5.10514903458e-06,1.74764046372e-06,4.46332710791e-06
170,5.50388958464e-07,99.4028436716,0.0393629553456,0.0304270895337,8.07560289684e-06,1.72725736123e-06,2.4405229437e-07,1.43542695508e-06
171,5.51962105081e-07,430855.624486,0.0382328004866,0.0315991028689,8.74946618639e-06,9.01263591781e-06,3.12919141822e-06,8.15206826488e-06
172,5.53615266877e-07,523299.06029,0.0502866859056,0.0195246169625,2.89697576177e-06,5.63641010708e-06,2.53262636162e-07,5.90521391786e-06
173,5.59786888507e-07,98.9470248764,0.0343120433316,0.0353072009358,6.16343507813e-05,3.95615962556e-06,3.88213665707e-06,4.96345677892e-06
174,5.8814992485e-07,1185.69620126,0.0267142399934,0.0275264659397,1.29147625131e-05,0.00776704488189,8.27638994689e-06,0.0061023417202
175,6.01431622021e-07,515655.648209,0.0240103191061,0.0457868445789,2.42584166221e-06,9.87610471525e-06,7.96716146163e-07,1.08207648175e-05
176,6.09440252688e-07,465877.314176,0.0226863286217,0.0473045249778,4.68352065986e-06,4.70898603297e-05,3.24662323884e-06,7.6759020029e-06
177,6.70259174184e-07,99.2201819771,0.075705485481,0.000795308512402,2.67130135246e-05,0.00250309758114,2.47069548151e-06,0.00242360471274
178,6.82676919725e-07,513982.093997,0.075054530942,0.0052367365081,6.19763948553e-06,4.41834283025e-06,3.89115256178e-07,5.01871869618e-06
179,7.70544808413e-07,524616.090453,0.0839716886655,0.0141561112874,6.09839219123e-06,5.61512660361e-07,2.83196251122e-07,8.97091234631e-07
180,8.15543203531e-07,482603.548084,0.0833126514326,0.0219347819305,5.90308816011e-05,0.00160100945563,8.21794814769e-06,0.00205032889842
181,8.29043744204e-07,524112.613268,0.0895375559493,0.0185243362185,2.13510894828e-05,3.44204607049e-06,3.33853106164e-07,4.69856241914e-05
182,8.92126620047e-07,224847.074035,0.090817022337,0.0263167704625,7.0233677103e-05,0.00272288755151,5.17966867313e-05,0.00255929022186
183,9.23049373714e-07,525469.83281,0.0959414174451,0.0261428285355,9.77433213637e-07,2.38055498372e-06,2.76526644213e-08,2.71843625388e-06
184,9.38375038825e-07,523769.058261,0.0969942501314,0.0271998658914,1.29793144723e-07,2.79732235409e-06,1.1510750928e-07,2.99704920881e-06
185,9.6211019516e-07,468821.354279,0.0180767065654,0.070320846846,0.00050536417819,0.00619303779944,2.0654404592e-06,0.00619735987956
186,9.89905943062e-07,525746.621868,0.102877404922,0.0279773554302,5.33516903014e-05,0.000875865440512,5.7586262838e-08,0.000442633246045
187,1.04572529661e-06,517001.221409,0.104058597012,0.0338797808596,1.38255076429e-05,2.7994515457e-05,5.24967793477e-07,4.49372907774e-06
188,1.11700684775e-06,525193.692485,0.110723697099,0.0342222775475,0.00015811949883,0.00542850587291,1.07993415214e-06,0.00429105525126
189,1.18190896361e-06,525620.21276,0.110952951769,0.0423282225822,5.66230466826e-07,0.00214303704959,3.29248059345e-07,0.000163236114648
