ssd,Km_nad,Km_g3p,Km_pi,kcat_f,Keq,Kd,dKd
0,0.000045,0.00089,0.00053,268,0.452,3.2e-7,0.5
5.477410655245297e-7,207618.8761850382,0.04375959352252357,0.02605298657077035,2.8331608369463443e-8,2.5010536906015063e-8,1.363108731125705e-6,5.397218894032108e-7
5.477410656365826e-7,261763.4006153973,0.04375959757393127,0.026052923923441332,1.0610202945094014e-6,2.778340365049062e-7,1.2111381163707276e-6,1.1328284976741543e-7
5.477410656895457e-7,215693.888530978,0.04375915943827046,0.026054663921397225,3.2405728912880165e-7,1.7582901702955426e-7,1.6440240482526537e-6,2.0239281361966732e-7
5.477410658329507e-7,111963.54664128205,0.043759820293372866,0.02605281767052377,9.567942166581612e-7,7.963761901651125e-7,1.2525846296199626e-6,2.2108892494543397e-8
5.477410661999283e-7,264372.4655228743,0.043759862025934695,0.026055061515006042,4.173369364850001e-7,8.257512176493164e-8,1.7752714891010747e-6,1.2295395812600418e-7
5.477410666576773e-7,142730.04723201029,0.04375938176883676,0.026051590015904857,9.292768902638787e-7,1.0871386141358127e-6,8.956839389410762e-7,2.1400179184283274e-6
5.477410668954279e-7,287837.39719288243,0.04376084655546452,0.026054703168758974,4.484696952109082e-7,9.242165783913896e-8,2.072304999490048e-6,8.380989235945435e-8
5.477410675359734e-7,136829.18787358972,0.043762078023989716,0.026051194459552836,2.5065232808058802e-8,3.634900271631726e-7,1.789086894255813e-6,3.315281382754165e-8
5.477410694083627e-7,314153.8965578664,0.043760542084413795,0.026055084616919997,3.909223915058253e-6,4.366581948530165e-7,1.2134406894110547e-6,2.7837820937293145e-7
5.477410713186152e-7,316834.87557814916,0.04376078986795393,0.026052644142922774,5.10351040234195e-6,5.881681818086857e-7,3.8681256733276346e-7,6.472522962042149e-7
5.477410717527107e-7,310198.0398527681,0.04375337139105783,0.02606062338766495,4.097716289006305e-7,2.1394198605419273e-6,1.5772491653853715e-6,2.490011130618086e-6
5.477410722724706e-7,293184.99275082734,0.043760962216763524,0.02605578797865746,4.950288563808255e-6,8.663204372161479e-7,1.7246146175160823e-6,4.565985145532636e-7
5.477410733555624e-7,295913.27677371027,0.043762779305165964,0.026053644749016433,4.962823979962765e-6,8.522744825512958e-7,1.991714397139395e-6,3.3018661138584093e-7
5.477410742537431e-7,336937.0339091442,0.04376336973079979,0.02605041881753416,5.284324672697609e-6,6.795808139431431e-7,7.022668605677006e-7,4.683416099382498e-7
5.477410742592104e-7,416727.00901233323,0.043761187378449695,0.026057169537656775,5.729829262467075e-6,4.815585000574728e-7,1.0085107127488191e-6,7.046334626892303e-8
5.477410748061601e-7,480899.83157796034,0.04376095981909306,0.026056113215599957,5.726280387840071e-6,2.0634345142083253e-6,1.1510750927989864e-7,1.7186450262940411e-6
5.477410758842439e-7,335809.46317339217,0.04376222416424619,0.02605714216768891,5.454342214368047e-6,1.5223268810729624e-6,2.396969419450171e-6,6.824820264483833e-7
5.477410759408743e-7,305249.7104305163,0.043761323993527175,0.026056338009659764,6.1234452705796126e-6,1.644364192499419e-6,1.5173819520082338e-6,1.1522091059035233e-6
5.477410760963265e-7,503639.4905827183,0.04376262774327734,0.026054243917984117,5.629450890186246e-6,2.5515827528534433e-6,1.4043606087768062e-7,2.1630438551412112e-6
5.477410770697459e-7,323402.59152304026,0.04376127995275982,0.026056508935421024,6.908065501389881e-6,7.226621832902082e-7,8.565399987321683e-7,2.1802737393272764e-7
5.477410772790408e-7,414236.8854485968,0.043766239010476125,0.026049641851520523,4.584265242040452e-6,1.3381200768871653e-6,1.5979723227483155e-6,7.860984974072949e-7
5.47741078176069e-7,339063.6127760937,0.04376112599282309,0.02605757456758327,7.131473924162953e-6,8.345441594418913e-7,5.295728568392078e-7,3.7785010675861486e-7
5.477410794134922e-7,316218.6793648404,0.04376134172445986,0.026057342301508937,7.3413381721990454e-6,1.371507406169943e-6,1.1673889804503288e-6,8.885634894539862e-7
5.477410796638611e-7,99.38256378097864,0.04375818461780764,0.026059696000505648,4.808854798942666e-6,4.163391497339951e-6,1.6096454955526638e-8,4.152478072505517e-6
5.477410798882665e-7,315331.07839193934,0.04376147831265156,0.026055934399178936,7.735692932654464e-6,1.3468698378815702e-6,7.989753583953578e-7,9.431347036681359e-7
5.477410800551694e-7,405399.64454698935,0.04376669048563663,0.026051565958399654,5.736881706667842e-6,2.736896132539105e-7,2.1298695240215728e-6,1.3460954795263547e-6
5.477410804657682e-7,325795.0178651183,0.04376155767428928,0.02605556296720489,7.514517459361768e-6,2.3680664975639805e-6,4.996392584224451e-7,2.012685262897662e-6
5.477410816069468e-7,320395.2876213498,0.043761690519011055,0.026057356248174266,7.948942375965565e-6,1.46706510017926e-6,1.0706804164482226e-6,8.782014671027127e-7
5.477410835758042e-7,301157.4509137231,0.04376219053364701,0.026057251296831185,8.318660498749089e-6,1.5492670813893557e-6,1.7706663264768083e-6,6.647521866298689e-7
5.477410838196042e-7,2737.6365426226703,0.04376947916595492,0.02605845262683724,4.502530917259502e-6,1.6167327923815994e-6,6.700306725669986e-7,1.7370659133320032e-6
5.477410840944051e-7,3491.3351933722206,0.04376983002938314,0.02605833582616679,4.402192377792336e-6,1.50160359810131e-6,1.2640974948215981e-6,1.3249031871609418e-6
5.477410841705972e-7,8372.704393117423,0.043763197867737136,0.02606425533858208,5.0015572552563665e-6,1.4348284482866286e-6,3.2351104398173224e-6,2.265702958581528e-7
5.477410842581568e-7,322021.7690510043,0.043763229333574405,0.026049624744487684,8.26585741677589e-6,2.0956708836327095e-6,8.982246738233696e-8,1.921272585470035e-6
5.477410906091714e-7,317280.9383132025,0.043763071321511235,0.026056055218495883,0.000010141156250408958,1.897648397809845e-6,9.57853725358541e-7,9.703051029319454e-7
5.477410922211614e-7,99.40698245112908,0.04377151860875174,0.02605384877759751,7.564208470203492e-6,1.4077575142965946e-7,2.8780161227006496e-7,1.5335651637471415e-7
5.47741093046038e-7,99.40822705048015,0.043770455829549255,0.026060248651267704,6.611779531170608e-6,2.2936931606746955e-6,2.535017409899411e-8,2.3196196297092797e-6
5.477410930585524e-7,434890.84605783504,0.04377000860594747,0.026047465593317297,7.678469787029528e-6,2.1163936385115513e-6,8.933813493571368e-7,1.3548368871241223e-6
5.477410974526051e-7,99.40814353328746,0.043771490874482524,0.026057168993284998,8.217100165140111e-6,2.3374422481149667e-6,2.901040033306573e-7,2.0433095659910805e-6
5.477410983266736e-7,99.40829717011694,0.043770746562138245,0.026059753441598114,8.427836259718095e-6,2.058828992246494e-6,4.142479148634935e-8,2.0225864760803347e-6
5.477411034841205e-7,99.39542489685137,0.04377094609642802,0.026060493444582156,9.670027707928585e-6,1.695020463712518e-6,1.4504124004555934e-7,1.5413465836999762e-6
5.477411045434741e-7,99.40789478924427,0.043770707430065774,0.026061966907574237,9.887541425745331e-6,4.923396989999223e-9,2.6247317647756874e-7,5.236035605094003e-7
5.477411046468493e-7,98.9627806552269,0.0437727294506717,0.026056424392751874,9.47514125534747e-6,2.6828299660493448e-6,1.0154181506283922e-6,1.674896021874872e-6
5.477411074708423e-7,1267.4686971533183,0.04377154511557009,0.02606321950673938,9.2694387091403e-6,2.322244510749435e-6,9.89168963552451e-7,1.9180495192117064e-6
5.477411129007954e-7,99.3571850888991,0.04377170781649092,0.026062033496080432,0.000010355351988172475,3.3989337401649145e-6,3.6378673766781885e-7,3.028815909189575e-6
5.477411130999624e-7,99.39131766751196,0.04377922337158262,0.026041922017020096,4.341359038762811e-6,2.351822399560196e-7,9.02591492625935e-7,6.622280390722324e-7
5.477411157648121e-7,99.40798847711808,0.04377105597587176,0.026067466695339117,8.618443548211465e-6,4.177207473726495e-6,4.328644913604487e-7,3.744920129555851e-6
5.477411199332865e-7,99.36983372337174,0.04377183561170555,0.026064307889472706,0.000011222912133289084,3.3137380745001107e-6,4.581927286295979e-7,2.8515170669152212e-6
5.47741124502195e-7,87.99664357421041,0.04377221537629689,0.026064004291548586,0.000011823092756234229,3.995302589257485e-6,1.0453520633737876e-6,2.9574364512896523e-6
5.477411245261e-7,494559.93475475773,0.043778871981329605,0.026043271858830423,8.83829359417408e-6,2.1612486873902802e-7,2.162105712022275e-6,2.6447534384743676e-6
5.477411252744198e-7,70.36967151906502,0.04377190121034689,0.026063729451146087,0.000011440354224156018,5.0487360359260366e-6,8.876248009510333e-7,4.174352130625891e-6
5.47741133799298e-7,99.40829968642596,0.04377289063883814,0.02606618443002956,0.000012472679600250558,4.193325971610005e-6,7.483183544614673e-7,3.4432809048468016e-6
5.477411422579563e-7,448435.1431265746,0.04374404338596332,0.026079851848882906,8.925438054975801e-6,1.8377812054853646e-6,1.5910646698017831e-6,3.923561253671437e-7
5.477411566437697e-7,99.40046536790186,0.04378666396469247,0.02603746431150298,7.194399885785101e-6,3.618243610330749e-7,2.070002310644435e-6,1.7076017932993182e-6
5.477411611637311e-7,345004.81719965575,0.0437858562696699,0.02603146159786302,3.2137478668309046e-6,2.3684827452296181e-7,3.253531007596327e-6,1.493460943802205e-6
5.477411675548475e-7,91.46721071200155,0.04378482576222018,0.026045955865849124,0.000013397385749382255,5.805699333279413e-7,4.234432284382698e-6,3.6532861624749557e-6
5.477412013993592e-7,462149.29655569844,0.04379068583249585,0.026030109789330406,8.898602107249767e-6,8.953872304362803e-7,2.178223806022626e-6,3.153624883456274e-6
5.477412115479583e-7,491312.01784914883,0.043791836688810946,0.026024720776403956,4.915264215544166e-6,3.894552576205401e-7,9.877873403189159e-7,4.0433838499609465e-7
5.477412267384827e-7,84.59942415436402,0.04379456461030549,0.026025008590676503,5.985553508226211e-6,9.305624609129179e-7,6.262815366465997e-7,3.071605414461942e-7
5.477414766341817e-7,494896.1033193679,0.043705802975836865,0.026110733889677884,5.574502796350058e-6,8.799056984506928e-7,4.881264428516463e-7,3.739356380094705e-7
5.477416499913569e-7,263220.2358938155,0.04382314051874529,0.025991390531373004,7.599061270119915e-6,8.65454033413955e-7,3.6564834237795517e-6,2.9509971577468264e-6
5.477419385799415e-7,99.39488207454727,0.04383982202876342,0.025978119891769902,5.823762948503868e-6,5.384861067372387e-7,9.85484651473303e-7,1.5210923409725297e-6
5.477428453644161e-7,75.37407232384936,0.04387507245486386,0.025945435960212898,7.269129913589468e-6,6.538468021681275e-7,1.607413050884669e-6,2.250780894996751e-6
5.47744223841008e-7,464940.5800703019,0.0439067145622716,0.02590201836352812,0.000012030260823346689,3.773055614255023e-7,2.1851748859513172e-6,1.0467594679930414e-6
5.477460279926155e-7,99.39800527867267,0.043958361987062884,0.025877520156941416,0.00001162043606281761,2.5285566659165765e-6,8.289087582887735e-7,1.7739069768651916e-6
5.477474236201568e-7,99.38405292766316,0.043974796870140956,0.025841895583804262,7.785710093217017e-7,9.89793596150359e-7,8.634478171148231e-7,1.8503615750731228e-6
5.477481769887708e-7,517269.97312795866,0.04398666023358,0.025829168730587628,4.518003759504106e-6,2.3604680403023575e-6,9.668682569560826e-8,2.2482396611067657e-6
5.477489855471542e-7,45890.656716146936,0.043997083148305825,0.0258144248599708,4.484196348238951e-6,1.1670925533770082e-6,2.921958835427998e-6,2.096738227486128e-6
5.477612318834028e-7,98.81330909419773,0.04414337834202508,0.025675114163663585,6.229226503772007e-6,9.874911729032175e-7,1.2019277580349702e-6,2.1911441328015258e-6
5.477676013743323e-7,464151.91385920986,0.044199676697211115,0.025618786613822022,5.459229412145529e-6,1.0433894775706288e-6,1.5772491653853715e-6,2.841346047333104e-7
5.477704902346376e-7,99.40329636311918,0.04328177574969636,0.026501904847454325,9.312041960746777e-6,3.559479198606636e-6,1.5749464765397586e-6,5.085493115508655e-6
5.477869941022869e-7,261756.33257257988,0.043185007551821364,0.026636248455679468,2.4772434266427565e-6,6.875959978383012e-8,4.430151935796401e-6,1.4589220609373399e-6
5.478043177559683e-7,96.50898689913673,0.04307502763771525,0.026726673028951962,2.993035094725689e-6,1.775611786413393e-6,2.431551574386135e-6,4.2169499891997475e-6
5.478455421983396e-7,99.40331669321925,0.04463426120890516,0.025189580110502367,8.530507882165802e-6,3.447287907442804e-6,1.7246144189927353e-6,1.7255529671800218e-6
5.478718161238984e-7,99.3840537642549,0.04474542898056392,0.025094280917518946,0.000010667493093838423,1.5338399306820096e-6,9.141043909147951e-7,5.034367722700495e-6
5.479120733972133e-7,99.13145963084764,0.04487201449419996,0.02494060738718869,4.089254743114486e-6,1.931550457926783e-6,1.0476543386290942e-6,2.990141534375823e-6
5.479213228975688e-7,99.23646052887517,0.04490379538807412,0.02491292032725885,4.294092908781043e-6,4.216920446066813e-7,1.4968989582643385e-7,5.857726304014932e-7
5.479561110066485e-7,57.6377090849046,0.04509080679924184,0.024900908429971776,0.000010037616641681385,0.00006485408429563059,4.280288927611372e-7,6.885416437008018e-6
5.479596674068499e-7,99.33585861904656,0.04248634479760302,0.027301876158845734,0.000010427913418337072,3.757500714212476e-6,1.5242896049547662e-6,5.382527146213789e-6
5.479993617495806e-7,97.03274403183589,0.0451284934822847,0.024686864127940866,4.7163259513405105e-6,2.50259229514518e-6,4.996394569457921e-7,3.003956450253753e-6
5.480393442027329e-7,98.10053806498077,0.04523239651378463,0.024586462072237313,5.808632418176052e-6,1.3812329475844313e-6,5.295730719061671e-7,1.9079262947307996e-6
5.480742729924598e-7,99.3183351926494,0.04532100601913197,0.02450760768207896,6.609921048317092e-6,2.447965920433425e-6,4.81218789905114e-7,1.981140118623159e-6
5.481247875908952e-7,499932.2936026559,0.04542678346310561,0.024385863765477647,5.762476071106617e-6,1.098014722409394e-6,1.4738709117553522e-7,1.5694462285331667e-6
5.490176869519718e-7,437482.6527535374,0.04681352137150111,0.02302254298540461,9.370210743306973e-6,3.9216211276371746e-6,4.043317745962425e-6,2.4808005649745724e-6
5.494077531129224e-7,8409.37795030401,0.04723370109263254,0.022574470671928564,6.610557355244639e-6,2.921661634355834e-6,8.864736302361555e-7,3.1812561696042962e-6
