ssd,Km_nad,Km_g3p,Km_pi,kcat_f,Keq,Kd,dKd
0,0.000045,0.00089,0.00053,268,0.452,3.2e-7,0.5
4.054429908002303e-7,0.002211461967958183,0.04375663172497654,37683.28617289292,8.480272404696409e-8,2.8870244444843828e-8,1.2800208043313052e-7,4.604767678273447e-8
4.054429909329163e-7,0.0022123737071903515,0.04375734417347171,383.55112546575083,3.5516451073668416e-7,8.367178631368084e-8,6.629285163712305e-8,1.6574364103405514e-8
4.054429909385768e-7,0.0022120449793052335,0.0437576676487714,6692.2511162099,2.03189197474052e-7,3.3567568587085307e-8,6.343763922954927e-8,2.7534818869412447e-8
4.0544299097433306e-7,0.0022122774753480508,0.04375495587241159,78668.70681203036,3.506038444641884e-7,1.8738783877591107e-8,2.3004140989283466e-8,9.168443781959468e-10
4.0544299098091143e-7,0.0022123133268419884,0.04375770033806382,82916.14659437274,3.3772219250016887e-7,7.225390394155632e-9,9.18862002925955e-9,1.3854917213507179e-9
4.0544299099062653e-7,0.0022121491906496485,0.04375482358939181,54819.17833657159,2.9203709434127567e-7,1.4842872506303357e-7,3.820128518284245e-8,1.5657977137095713e-7
4.054429911763021e-7,0.0022120217471566068,0.04375859269362212,68377.41188327807,2.809611329660163e-7,2.2192817888218343e-8,6.790456342984588e-8,4.370637185502346e-9
4.0544299123547977e-7,0.002211919280233254,0.04375879135221764,47246.05172905214,2.665138053863071e-7,1.0680087591102887e-8,1.0474596368565115e-7,1.86553883452234e-8
4.0544299132077557e-7,0.0022116358908369584,0.043759032621992947,14941.47784051531,2.7853391898065977e-7,9.380324688093355e-8,1.6208039965798816e-7,5.479716680412139e-8
4.054429913551111e-7,0.002211959101653913,0.04375373576432731,66078.80124595361,6.560648515331386e-7,3.5778152810132374e-8,1.9477702947486173e-7,1.0592319243940551e-7
4.0544299135635783e-7,0.0022121580251807005,0.04375907403812611,54332.85071742621,3.080481886158918e-7,7.050137268476417e-9,6.491116222913898e-8,3.546405391574581e-8
4.0544299138069113e-7,0.0022104175918443328,0.04375373606035105,13273.18283119518,6.740108703334994e-8,1.3281686468433417e-7,3.840955768055473e-7,2.113358599231674e-7
4.054429915377121e-7,0.00221263380104231,0.04375931870535247,17073.75690126021,4.880982543515679e-7,5.995495398082965e-8,2.281719817084648e-8,5.1803983325271474e-8
4.0544299154611703e-7,0.002212060086548188,0.04375952609510118,37182.42844229583,3.6950071791661276e-7,7.100778912746791e-8,9.507506427204868e-8,2.4633051154410168e-8
4.054429916384576e-7,0.00221203640537422,0.04375974690649313,41453.427025183504,3.274592616964664e-7,9.988887789676687e-9,9.392384392633413e-8,2.4872026660460733e-8
4.054429918974184e-7,0.0022101250514203006,0.04375996563456016,3938.1667069245746,8.504971718600666e-8,8.661692307351834e-9,4.625677034330031e-7,9.832487046779192e-8
4.054429919093297e-7,0.0022122434920850394,0.043760246773835956,77020.99679252593,3.4931998918670895e-7,1.7126884964327533e-8,3.3826426184722995e-8,9.436607051327428e-9
