ssd,Km_nad,Km_g3p,Km_pi,kcat_f,Keq,Kd,dKd
0,0.000045,0.00089,0.00053,268,0.452,3.2e-7,0.5
5.487735239402749e-7,0.0022017386617081613,0.04376086823757102,0.026060754617184306,4.5834322738518317e-7,50194.97089143517,4.846725171167067e-7,7.504080024034465e-7
5.487735346832366e-7,0.002212556509082585,0.04376878685279958,0.026058629858625188,6.987953093785244e-6,4.405897005187972e7,4.3401554627004073e-7,4.1700287667367775e-7
5.487735365823668e-7,0.0022126159830228734,0.04377048585465239,0.026056143346048832,7.109775073155079e-6,3.234504260567627e7,6.173095055889311e-8,5.6639470891184374e-8
5.487735367959156e-7,0.002212517992694999,0.04377096903355336,0.0260517863347652,7.061802006176808e-6,6.556459730604432e12,1.1741026429996051e-7,1.1190960380602633e-7
5.487735383057734e-7,0.002209190199497503,0.043770766700584496,0.026057753038614295,7.100920480474115e-6,5.245566905236888e9,3.313563111156771e-8,3.9608583080052995e-8
5.487735387119279e-7,0.0022126687801149,0.043770658277760284,0.026057250736748708,7.510539480553058e-6,2.1458680715253425e15,2.30475679714425e-8,1.818603045933287e-8
5.48773539784845e-7,0.002212618049211047,0.04377057578366758,0.026058273595478257,7.690588422146495e-6,57021.07254152638,3.3409014304016486e-8,3.2001801208991765e-8
5.487735412081562e-7,0.002212231258399476,0.043771325398101586,0.026049488837106456,8.002821071169085e-6,5.4959932744665305e13,3.340835090516522e-7,2.958867928448683e-7
5.487735424409036e-7,0.0022125228651447373,0.04375842562784952,0.026067072863707273,8.880271737854936e-6,7.091269640087884e13,1.1386067347281786e-6,1.1308040726021318e-6
5.487735425144081e-7,0.0022126033692792734,0.0437714802696818,0.026056487432664362,8.273761048753638e-6,63041.62810482006,3.5020148724671745e-7,3.4884596322726225e-7
5.487735426599787e-7,0.002212573058314429,0.04377004112531252,0.026057607268389103,8.9169254136377e-6,8.396282121437624e8,5.928940621257341e-7,5.850910311799851e-7
5.487735434272519e-7,0.002212617857111504,0.043770717785536546,0.026058259588956783,8.683370779961668e-6,2.1501323696664172e12,1.310303721120749e-8,1.3589773750766199e-8
5.487735447658269e-7,0.0022125237168156603,0.043768009214650926,0.026058586245283573,0.000010022952800064463,2.8017545495153012e26,1.3766939484595818e-6,1.3647465268995518e-6
5.487735452989943e-7,0.002212668770432372,0.04377056144984485,0.026060412378192475,8.762329046089351e-6,1.324709039606136e16,1.2872766672284978e-8,2.0727863869751673e-8
5.48773546482335e-7,0.0022140413121671055,0.043771813340170704,0.02606151824002409,7.902854304629456e-6,1.1107842484130358e16,3.032288119355872e-7,2.6687412280068656e-7
5.487735494740539e-7,0.002212658091116265,0.043770801769578864,0.026061719311740363,9.358850649678332e-6,4.464972809491957e13,7.274007931109611e-8,9.205858297889336e-9
5.487735503810884e-7,0.0022121249872666922,0.04377010254743654,0.02606057282141663,0.000010247807696955465,1.270955264479757e15,1.4688333818249043e-7,8.01342658895976e-8
5.48773551129557e-7,0.0022124546271013626,0.04377052078667182,0.02606178955983803,9.898201348441129e-6,3.3319862707545914e22,1.8204590921067033e-9,6.912315164697702e-9
5.48773551461046e-7,0.002213777762330372,0.04377191295683686,0.026063102215232194,8.726067059640953e-6,9.975925400331342e21,2.830009868670522e-8,1.7430152876585225e-7
5.487735601889831e-7,0.002212400361472552,0.04377674602413315,0.026040617397568775,6.6775803911221014e-6,205605.51302749146,5.473028942428532e-7,5.500918276446498e-7
5.487735609039074e-7,0.0022125832955471004,0.04377762617275665,0.02604847514485623,8.845874767011177e-6,1.9556405729127688e18,1.002754131255491e-6,1.004161687134797e-6
5.487735672966509e-7,0.002210320944225557,0.04377081315772175,0.026068817462648965,0.00001072793467990289,1.0976425333150642e6,4.789159687106031e-7,4.0529890554807935e-8
5.48773581244661e-7,0.0022125156950146036,0.04374340652172113,0.026078607096109336,7.73992053467085e-6,9713.985435192651,1.1365343164214883e-6,1.1305736347111406e-6
5.487736654002812e-7,0.0022125924867806676,0.04373494203618357,0.026091974919156085,9.104684677164295e-6,37339.667119576814,9.905503717190267e-7,9.910368081733623e-7
5.487741067905062e-7,0.0021831511155044683,0.04371929361100737,0.026040774229110927,0.0000451039570906239,7.474538220696114e21,5.489845226496714e-6,5.694749138918098e-6
5.487742418344819e-7,0.0022126425139921352,0.043839750245053245,0.02599487433177067,9.313611454204032e-6,4.04571523888808e16,2.268262084826778e-7,2.3923472092235443e-7
5.48774325761191e-7,0.0022125573020861243,0.043688043020966884,0.026136588833048403,7.283687343477874e-6,5.568962574262994e23,1.0780486435598245e-6,1.0693246510484755e-6
5.48774326725295e-7,0.0022124234192152127,0.04383464565104198,0.025978084746558675,5.29760274387749e-6,452921.657011996,8.305208671281903e-7,8.264019579762305e-7
5.487743899042585e-7,0.002205154104610137,0.04378382631250917,0.026061012064160942,0.0000620856307472789,7.11303251699883e15,7.236312185629937e-6,6.352606241044612e-6
