ssd,Km_nad,Km_g3p,Km_pi,kcat_f,Keq,Kd,dKd
0,0.000045,0.00089,0.00053,268,0.452,3.2e-7,0.5
5.487735141625691e-7,0.0022054553885976474,0.04375606546696442,0.026053432173731,99.92697380216902,3.167477342360905e-7,5.710193866320551e-7,8.473075574499944e-8
5.487735144654189e-7,0.002205272920263224,0.04375676118224873,0.02605178984774389,99.8941280543401,6.128910063828655e-9,3.1312994880088767e-7,7.787299027839367e-7
5.48773515304988e-7,0.0022046633539589385,0.04375398469875415,0.026052672360204865,99.96209680942933,1.1803447845478502e-7,6.884512568896155e-7,5.406423309040065e-7
5.487735161810197e-7,0.0022043198166401207,0.04375340035449558,0.026051540404940933,99.9854523240369,2.7614492551027293e-7,6.170711948544545e-7,1.1250617770741655e-6
5.487735176069595e-7,0.002204124167690003,0.043753813369496596,0.026048032372849736,99.99720684732252,7.880869629450486e-7,5.733220920212802e-7,1.4092244038366175e-7
5.487735184538776e-7,0.002213138349747282,0.0437626647974337,0.026045771189847237,99.99876732375378,1.0059115782222867e-6,2.1646461325759354e-7,1.0605749389824837e-6
5.487735198519345e-7,0.00220122788222883,0.043753451742754856,0.026053676532791795,99.99531807242349,4.067789247034912e-7,1.337780311876821e-6,2.0999151306710928e-7
5.487735332949809e-7,0.0021967485520311748,0.04376247991302986,0.026050682289995054,99.99994539136077,1.5919196270931593e-6,3.4830986911523526e-6,1.810987348971338e-6
5.487735339066688e-7,0.0022005238591621336,0.04374642037345904,0.026062924937785018,99.99865385887323,1.086501623675434e-6,9.025915753439963e-7,4.872314551818135e-7
5.487735402098118e-7,0.0021930115873486458,0.04375733672584335,0.026051879511058987,99.99973100579169,1.3148639871095337e-6,4.163052205803925e-6,2.119525355226415e-6
5.4877362038783e-7,0.0022040691238148498,0.04377933316731133,0.026021665284448953,99.99991168579167,1.5853343588725602e-6,8.984471192336973e-7,1.2755440037537369e-6
5.487736334559135e-7,0.0021868350656070274,0.04373691311769446,0.026076616544431937,99.99994697739783,1.1361833057475802e-6,8.531286115874098e-6,6.380421080365295e-7
5.487741226863892e-7,0.0022052521192422103,0.04382188292472418,0.02598575894613048,99.9999459976217,5.156681743362613e-7,2.0649366731167727e-6,7.34321681239436e-7
5.487742437378136e-7,0.002210035976592299,0.04382923651964876,0.02598013716035724,99.999946355308,7.816397848537514e-7,3.9740463162011723e-7,7.55252127504491e-7
5.487752053784036e-7,0.002322401758675023,0.04379979127657629,0.025993520599924776,99.99994651336266,0.000023050633464410597,0.000028653164369540966,0.000030646716442372934
5.487759247568374e-7,0.002197356048292346,0.04362239070957642,0.02618289037471999,99.99989345890286,8.021828039586399e-8,1.8473423296657787e-6,8.719843958004958e-7
5.845308204500821e-7,0.0021935075934590583,0.02763640229609575,0.04215183228851435,99.99994700011005,3.6575138812399966e-6,6.716618925872879e-6,2.92520019318232e-6
5.888726028105596e-7,0.0022307858297385286,0.02669105746106267,0.04310653369157421,99.9999470023027,9.622082629193246e-7,6.335815097771374e-6,9.59491786023392e-7
6.012049321799106e-7,0.00223613068836359,0.02424157797841997,0.045552414333222185,99.99994700226266,7.27528976099671e-7,8.835961981029673e-6,1.6122303492238643e-8
6.046868590015158e-7,0.002219633741160356,0.023597434411626216,0.04618290431478588,99.99994700215044,3.1348271692352852e-6,4.8108126947391585e-6,5.273146030937426e-6
6.351832036097158e-7,0.0021976293991059015,0.018710066131556912,0.051091777733767454,99.99966338194768,3.710342996462043e-7,3.092350084136429e-6,7.920457623100674e-8
6.413441750367947e-7,0.002196246606299861,0.06967418981156921,0.00013101076055951403,99.99730276600557,1.7307651624571738e-6,3.2949774215838886e-6,1.834704221881367e-6
6.734869082648268e-7,0.0022074956704830244,0.073841650607221,0.004032175284299576,99.99994700088887,1.3374294297410058e-6,1.7144831439374103e-6,1.0469809685886844e-6
