ssd,Km_nad,Km_g3p,Km_pi,kcat_f,Keq,Kd,dKd
0,0.000045,0.00089,0.00053,268,0.452,3.2e-7,0.5
5.487735308342438e-7,0.0022125117116859384,0.04376588881911925,0.02605369826930654,6.741268945386682e-6,3.0496316755076754e-6,3.078340903651394e-7,2.740302229575775e-6
5.487735334817149e-7,0.002212493714637618,0.04376892499590774,0.026052950310201477,7.171028841381865e-6,9.945744940501511e-7,5.23125711883296e-7,4.803150321919247e-7
5.487735341613699e-7,0.0022125640435799406,0.04376649932714973,0.026061963277031207,6.673848684304583e-6,1.449104749666634e-6,6.995037299059163e-7,7.441911975547555e-7
5.487735371551431e-7,0.0022125251098799267,0.04376636010104542,0.0260586267971451,8.573984825604261e-6,1.9515286142242093e-6,1.1480472974284096e-6,8.082032376677262e-7
5.487735385852177e-7,0.0022091545770412738,0.04377087854142305,0.02605665609622756,7.29212227052989e-6,5.708987363480101e-7,1.247784086935011e-7,4.5268406800857974e-7
5.487735407626732e-7,0.0022090513303055083,0.04376797454286438,0.02605297472694582,5.2917024394202e-6,5.886185491823652e-6,3.1497198076336976e-7,5.5773175633433425e-6
5.487735423826792e-7,0.002212623426914056,0.043770713456950744,0.026058891120213742,7.790820295362372e-6,1.974093921762172e-6,1.192522962624426e-7,1.8563399262205849e-6
5.487735424282513e-7,0.0022126114670949497,0.04377095457239169,0.02605750176831698,7.857281917637661e-6,2.180405794461066e-6,1.1326544423019205e-7,2.0667960232145788e-6
5.487735429102016e-7,0.002212513067480755,0.04377169603211478,0.02605216850230459,8.123938701190588e-6,9.964705560203148e-7,1.0635423440702575e-6,2.0601270911413394e-6
5.487735448742151e-7,0.0022126085992597365,0.04377145858333594,0.026056581828644683,8.297922556042733e-6,2.4990838430126266e-6,2.919461014675884e-7,2.2086351192385223e-6
5.487735452041369e-7,0.0022125297429769772,0.04377298491730698,0.026046633087022167,7.481928618283325e-6,5.151763111489136e-7,5.028629136184623e-7,2.675644927840892e-7
5.487735455679201e-7,0.002212647829413753,0.0437705613520961,0.026061142876814793,7.5017012197499e-6,3.0284479201678225e-6,5.270753504157265e-8,2.9756262787117294e-6
5.487735471704722e-7,0.0022126405052817354,0.043771165376293046,0.02606024641713616,8.54240109494857e-6,2.1285973721104425e-6,3.584907799703971e-7,1.7778218008857039e-6
5.487735473355413e-7,0.00221266510213973,0.04377060318696276,0.026062916510506556,7.398923376465755e-6,2.94601528521187e-6,6.145743501754632e-8,2.8853651690141646e-6
5.487735479509222e-7,0.0022125450584921575,0.043770666147240754,0.026055533910157077,8.848865027786489e-6,3.977803619923943e-6,8.09567323421038e-7,3.17295800744688e-6
5.487735481644912e-7,0.002209127689354439,0.04376904948061457,0.026060638580549078,8.93423777678938e-6,3.692743836869264e-6,1.0992325570675727e-6,2.6014562504173e-6
5.487735484236917e-7,0.002212661357124726,0.043770947941459935,0.02606229709279499,8.286218029474212e-6,2.223234010852306e-6,2.408287384355877e-7,1.9963367625663864e-6
5.487735487071617e-7,0.002212643501594906,0.043771492195613326,0.026060031234855917,9.02187308475501e-6,1.7115993725580875e-6,5.567433245941861e-7,1.1517487630285927e-6
5.487735499809234e-7,0.002212632144230807,0.04377087360886354,0.026059738533429567,9.23170078756323e-6,2.723815728031289e-6,9.714751566596354e-8,2.6286272269970823e-6
5.487735508300278e-7,0.0022125824236678537,0.04377212036735596,0.02605407787029391,9.572891722437992e-6,2.9183838359691385e-6,4.920408104027575e-7,2.3465604348515967e-6
5.487735508527887e-7,0.002209151560820947,0.04376961833192865,0.026061341854813933,9.321703242140254e-6,3.4597218895070235e-6,1.074364629265697e-6,2.3969868090389923e-6
5.487735516862318e-7,0.0022126566915919607,0.04377196029971857,0.02606075489848363,9.185879837875304e-6,2.1389589337682858e-6,4.7477142988224295e-7,1.6638438404825706e-6
5.487735524958422e-7,0.0022125809555527034,0.04377091879770353,0.026060042907847008,0.000010445264787103408,2.7271453286383156e-7,8.005871859933664e-7,2.5305880724246776e-7
5.487735540235501e-7,0.0022126307731668094,0.043771423083170204,0.02606003078628261,0.000010268603246648996,2.104420042846935e-6,7.326608677134103e-7,1.3714156921196263e-6
5.487735547898956e-7,0.002212646757243213,0.04377102861829579,0.02606122898325124,0.000010163787291065688,2.447045331852641e-6,3.46287235500892e-7,2.0925849941733077e-6
5.4877355482871e-7,0.0022126500473601137,0.04377184599135769,0.026060361516632033,0.000010337030124080242,1.4824926193234503e-6,5.256585389189334e-7,9.686928148511242e-7
5.487735549558152e-7,0.002212651762372192,0.04377151345118982,0.02606089277532833,0.000010160127168777518,2.1916888166668917e-6,3.161232672835333e-7,1.8551883140816017e-6
5.487735559426748e-7,0.0022126574936756926,0.04377082880383112,0.026062084812678483,0.000010066155898211539,2.772169870746722e-6,6.721380144391509e-8,2.706914603578525e-6
5.487735560971087e-7,0.002212647402403739,0.043772354567182904,0.02605987022555549,0.000010155896151913953,2.5356946999349123e-6,7.319700726402551e-7,1.8082156882925915e-6
5.487735562418139e-7,0.0022126538763706694,0.0437708094211956,0.02606194496168573,0.000010138033298429024,2.917693532697367e-6,1.8879039250957045e-7,2.736387871848933e-6
5.487735568617071e-7,0.00220921164790768,0.0437708771612215,0.0260624192194961,9.303905949479091e-6,4.03168408196287e-6,2.951696739455443e-7,3.726959874050806e-6
5.487735580008372e-7,0.002212661394529701,0.043770874461107355,0.026062383001272484,0.000010235920316986198,3.1599256274536157e-6,1.2615999883981168e-7,3.035263329564941e-6
5.48773558006894e-7,0.0022125422419758474,0.0437747032101985,0.026052421138983036,9.906895952350277e-6,2.9621335006271326e-6,1.769975399054755e-6,1.1975702207678296e-6
5.487735580787943e-7,0.002212632874636729,0.04377026004242055,0.026062244477506845,0.000010651296431253503,3.2739032355328757e-6,7.720350453740162e-7,2.509122709604128e-6
5.487735585528407e-7,0.002212656729252928,0.04377089265471419,0.026062155086981106,0.000010147413544262832,3.580146933583372e-6,1.0198296537276477e-7,3.4762086986717122e-6
