ssd,Km_nad,Km_g3p,Km_pi,kcat_f,Keq,Kd,dKd
0,0.000045,0.00089,0.00053,268,0.452,3.2e-7,0.5
5.487735259970434e-7,0.0022113973869889694,0.0437696949695145,0.026047378772350704,1.8315592226949164e-7,2.0807843519827488e6,7.159661791952731e-9,2.3324784326206327e-7
5.487735314759626e-7,0.002212494527593489,0.043768633803300296,0.026055034823605543,6.5414800872925155e-6,5.1704191946056336e7,8.583820472382626e-7,8.491979897051749e-7
5.487735337162768e-7,0.0022125891904898375,0.04376161016979917,0.026063108607299528,7.924643850584737e-6,1.5362224452037588e16,4.849027545684047e-7,5.986764417542645e-7
5.487735340299602e-7,0.002212539622889741,0.043768299984858074,0.02605834152495843,7.1189421985886215e-6,856039.1481568649,4.4299563406687566e-7,4.3795619353304005e-7
5.487735360952744e-7,0.002211396401343786,0.04377254947050411,0.026061137749520437,2.0696282419195804e-6,75.62402413380676,1.1923001201674042e-6,1.7923360573490754e-6
5.487735363625826e-7,0.002212590838206089,0.043770832303538273,0.02605449738149969,6.983677811169753e-6,70758.53016494236,5.7542918573924877e-8,5.664813063077645e-8
5.487735364014808e-7,0.002210892994168177,0.04376915058691361,0.026044096034688845,6.224395110112072e-6,1.1273637464099405e14,1.1995128042366216e-8,5.73178104978922e-7
5.487735371884647e-7,0.0022125426300599917,0.04377085664684947,0.026046592272701886,6.310184428050196e-6,194802.9584014993,5.224696087650312e-8,4.812847897994743e-8
5.487735384941525e-7,0.002209071220626814,0.04377273733999672,0.02604980078029835,5.899933426720584e-6,3.2683158412778986e8,4.358576444069718e-7,4.2897593255375455e-7
5.487735390454368e-7,0.0022125140605045363,0.0437719570507423,0.026047497700450842,6.424120825348796e-6,96663.2472632664,1.5862649046666074e-7,1.5588915713848905e-7
5.487735403100438e-7,0.0022126434638887636,0.043770504513747414,0.026058693163901272,7.796955969752162e-6,5.966256734863775e12,5.988888550918652e-8,6.078371139750516e-8
5.487735427669223e-7,0.0022125715811492025,0.04376935105416545,0.026058918198367566,9.036375198361181e-6,3.6595493366684864e28,5.549013753497653e-7,5.378881673401281e-7
5.487735444759305e-7,0.002212615777536445,0.04377013477643032,0.026060047739215542,8.864266349132438e-6,42.48354857026617,7.5085996615521e-8,7.091525144886646e-8
5.487735457243469e-7,0.0022126562290291506,0.043770881003889824,0.02605951237775503,8.941512631471556e-6,1.2674623316673052e10,5.731278038390037e-8,5.779918765824732e-8
5.487735484597185e-7,0.0022125282293102774,0.04375511202325291,0.026070226859255037,8.70631761974654e-6,8.621501488043181e15,1.1915661462662737e-6,1.1814608402715976e-6
5.487735490538869e-7,0.0022136699026155298,0.04377172643118239,0.026062971187742662,8.21725211523441e-6,3.331012753663109e26,3.892827767960306e-9,4.831401945182279e-9
5.487735499408262e-7,0.0022125619273980004,0.04377356222603147,0.02605322225459769,9.144181372299337e-6,1.724351159037902e14,1.1374554316644028e-6,1.129652660303293e-6
5.487735536506453e-7,0.0022124818313752318,0.04377625783822817,0.026043159276770166,6.197753363260323e-6,1164.8614644381105,4.839817716743881e-7,4.821656962583631e-7
5.487735556780534e-7,0.0022125627047559,0.0437721299451005,0.026056961633789368,0.000010781763637114908,4.41272585314927e12,2.015891513324503e-6,1.998878540465654e-6
5.487735608924499e-7,0.002212555844120311,0.043771737147144295,0.02605708590809042,0.000012042990122222025,6.54973569638101e18,2.0193454059722182e-6,2.0184503735087844e-6
5.487735958683559e-7,0.0022084804840230587,0.04377041430403349,0.026076021051073272,0.00001269506197810296,1.3495598716979408e28,1.1303519023488179e-7,1.358082535318772e-8
5.487735990865889e-7,0.002212546145043435,0.04374169906175135,0.026082552814705597,7.64608229467319e-6,1.0166134060601982e12,1.01795127544905e-6,1.014292905221481e-6
5.487736200312258e-7,0.0022121692253204263,0.04378259437536499,0.026023982363883133,1.6653812206559858e-6,58.9556860337586,2.4812874299898862e-6,2.405736432287142e-6
5.487736228705904e-7,0.0022103670507812685,0.04379258292160619,0.026035725566475668,7.169901157034636e-7,1.8113227165210198e6,3.320111734630231e-7,2.449993763420366e-7
5.487742838482104e-7,0.0022126715864818733,0.04384217303686251,0.02599392482267298,0.000010743124280723811,3.3487743272761907e30,2.189623182044219e-8,8.586295896506613e-7
5.48774436916827e-7,0.0022090777970659083,0.043840896064469594,0.02597396827855789,2.9918937721999806e-6,4.223525784114726e7,7.881965001820773e-7,7.877098751052358e-7
5.487757521357277e-7,0.0022127230773963903,0.04389543230250829,0.025939746528406752,0.000010710850135841502,1.062925454383191e25,3.8201202464781196e-8,3.68371777526022e-8
5.487758236314121e-7,0.0022125790062776643,0.04363606287523834,0.026189562882686743,0.000011691256493597746,1.2098591632825808e15,2.344470400097411e-6,2.3403516458131435e-6
5.487758630441586e-7,0.0022126798129712653,0.043898515950967075,0.025936538791309808,0.000010799388045183857,1.813727784468411e18,2.9717290686580072e-9,5.2999493682648335e-9
5.487766406775033e-7,0.002212697007544336,0.0439172666994363,0.02591456136271131,0.000010834568267434963,4.319164078453364e18,1.5405692969595855e-8,4.37909708494999e-9
5.487773342055702e-7,0.00221252617861716,0.043928565270290376,0.025892919942256128,7.799488577374951e-6,1.5746643554179041e13,1.5705716009980269e-6,1.5669134545426289e-6
5.487807386605502e-7,0.002212451164430674,0.043988231043936205,0.025826885768234168,6.415428003099045e-7,2.1205230543308947e7,3.6885257371882836e-7,3.601287268395481e-7
5.487819056800857e-7,0.0022125990276519072,0.04351929821129669,0.026308281903661558,0.000012284589563172792,1.2323392646355596e28,2.3159183752833465e-6,2.3159447026799285e-6
5.487822367855675e-7,0.002212094161094999,0.04399925671013962,0.025793632822604048,9.731945526064959e-6,4.510751712894485e7,3.854549124846577e-6,3.9061013312746695e-6
5.487831143849621e-7,0.0022123892204971365,0.04402230137958654,0.02579100578459982,1.619323586001245e-6,1.2099284054667453e8,7.796769534630874e-7,7.824142445045368e-7
5.487844859276612e-7,0.002212456643280711,0.044041062753005594,0.025773356600598762,2.7677767156119304e-6,1.756207100395991e7,9.352884036842168e-7,9.357752572825007e-7
5.487847137795499e-7,0.002212653701241902,0.044052585211218465,0.025780029092650245,0.000010338328741678441,4.1277513373501015e18,3.228008647581024e-7,3.3249740738483524e-7
5.487865265666456e-7,0.0022054528520464313,0.04406329021466446,0.025745350511949892,3.422454439253249e-7,6.53409472839405e13,1.956024399209039e-6,1.0133716199511866e-6
5.487875134053778e-7,0.002212590749873729,0.04344666726321948,0.02637998390735462,0.000011538988563989366,6.346048359864497e17,2.0667787547100915e-6,2.0723305960146376e-6
5.488000662195034e-7,0.0022125589580393006,0.04332477323994492,0.026499080589433642,8.233373375448414e-6,3.5479456685304015e26,1.140448783234273e-6,1.142776917539834e-6
5.488089421049725e-7,0.0022125148997673683,0.043255540788105666,0.026565707405587575,9.665739423441541e-6,5.8398987568270385e29,2.1181612291284155e-7,0.000010540317285645529
5.488273657170158e-7,0.0022120124417806444,0.04313017935319463,0.026677045476204968,5.466535997333158e-6,3.2611749695657515e15,4.134039441388669e-6,4.089855942801535e-6
5.488372501995043e-7,0.002212572628277684,0.043084007431279145,0.02674070957179932,8.266629744914315e-6,1.356485930112539e30,8.880854909213886e-7,8.885720159668153e-7
5.48874310565762e-7,0.0022126334250650898,0.04292096088544276,0.026927172253707235,0.000018558427630476,6.770700646813113e10,3.463066262688115e-6,3.4368428214470725e-6
5.489831543583152e-7,0.0022115654814528576,0.04253232085335268,0.027295623809680765,0.000013269080078153726,350591.515221465,5.223622655369402e-6,5.100230526799976e-6
5.490328496895283e-7,0.002210409509418304,0.04238309511540785,0.02742350708705646,7.672310357181109e-6,1.1027803853123972e10,3.6150368278122554e-6,3.342436927233905e-6
5.494447848738118e-7,0.0022117730099308875,0.04154753178561732,0.028258631532638932,1.3827054102020792e-6,2.766621584211969e6,2.0018457714563934e-6,1.5777354422930046e-6
5.496826347662173e-7,0.0022059920142671603,0.04632503708285791,0.023484364461627296,2.719652759050907e-6,5.5872156070869905e22,8.44609771280663e-7,3.232871526037684e-7
5.498918296931303e-7,0.0022091180707193405,0.04661233369171622,0.023211204054163916,6.091979999063599e-6,5.890566716236058,1.7382345268048497e-7,1.752309741753777e-7
5.510340425282563e-7,0.002209174285216614,0.047817151931029804,0.022012967673415627,1.2615562617774326e-6,2.570202051447784e14,1.0294714363836883e-7,2.5258954927664945e-7
5.524808529391819e-7,0.0022122143981672506,0.03855878916298978,0.0312296979119979,4.6008023288316085e-6,1.0554904115000229e17,4.303661908435793e-8,1.0339050726670962e-7
