ref,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046
1E-12,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046
1E-11,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046
1E-10,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046
0.000000001,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046
0.00000001,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046
0.0000001,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046
0.000001,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046
0.00001,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046
0.0001,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046
0.001,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046
0.01,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046
0.1,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046
1,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046
10,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046
100,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046
1000,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046
10000,0.0287046,0.0287046,0.0287046,0.0287046,0.0287046,0.0291103,0.0287046,0.0287046,0.0287046,0.0287046
100000,0.0287053,0.0287046,0.0287061,0.0287046,0.0990276,0.0287046,0.028927,0.0287046,0.0287046,0.0287046
1000000,0.0780312,0.0287046,0.0287046,0.0287046,0.0289215,0.0287046,0.0305443,0.0287046,0.0299766,0.0287141
10000000,0.0291452,0.0535219,0.181465,0.0287061,0.0287061,0.0287061,0.0287061,0.0287061,0.0287061,0.0287061
100000000,7.30011,8.14685,0.773203,6.68656,7.77233,5.30979,4.50185,1.52643,4.45246,4.5277
1000000000,7.60801,10.0118,7.11288,14.4374,13.9794,7.46347,14.5956,9.97417,15.2111,7.87737
10000000000,8.31926,31.8967,23.1933,9.14147,9.85546,10.4676,17.4984,23.2475,17.4983,19.4033
100000000000,252.409,4985.64,21.6863,388.815,37.0452,76.2516,17.7292,81.0578,426.414,219.693
1000000000000,4179.66,3003.87,121564,7972.11,88865,8763.95,125446,71886.5,2020.18,3218.92
