frame	deltaG
1	-15.5187
2	-20.594
3	-25.9378
4	-30.3745
5	-25.3068
6	-36.0463
7	-31.6401
8	-28.9952
9	-32.5784
10	-31.5161
11	-31.5493
12	-24.0556
13	-20.2989
14	-20.8612
15	-24.4354
16	-15.3135
17	-36.2164
18	-29.3429
19	-39.7857
20	-41.6497
21	-38.4518
22	-33.5801
23	-39.6114
24	-39.5461
25	-41.7755
26	-36.7548
27	-33.4242
28	-33.1416
29	-14.8017
30	-20.0033
31	-21.9034
32	-12.2649
33	-15.7131
34	-10.8632
35	-15.8633
36	-19.8931
37	-17.4471
38	-14.467
39	-12.7347
40	-9.9578
41	-13.3408
42	-4.6788
43	-15.0929
44	-14.2875
45	-9.2479
46	-19.6289
47	-19.1605
48	-10.2201
49	-17.3652
50	-4.5686
51	-13.67
52	-2.2742
53	-15.7398
54	-17.6854
55	-12.1856
56	-11.7203
57	-11.7486
58	-6.1652
59	-10.8414
60	-4.812
61	-5.7572
62	0.078
63	-6.5503
64	-12.3562
65	-14.1954
66	-15.0834
67	-6.101
68	-20.685
69	-13.6139
70	-16.639
71	-19.8507385714
73	10.8882835856
