frame	deltaG
1	30.698
2	-0.2857
3	9.3771
4	1.3843
5	2.1821
6	-12.216
7	-10.9489
8	-10.702
9	-5.2144
10	-9.4533
11	-5.6773
12	-10.0464
13	-9.5348
14	-4.2322
15	-11.8035
16	-10.0057
17	-13.3742
18	2.1491
19	-10.7517
20	-1.1656
21	-1.7427
22	-4.6444
23	0.0172
24	-10.141
25	-11.0119
26	-13.5624
27	-7.4292
28	6.2497
29	-13.3419
30	-2.6962
31	-1.2425
32	15.3557
33	-5.7608
34	-3.8905
35	-12.9074
36	-13.811
37	-6.1796
38	-11.798
39	-8.6119
40	-7.303
41	-10.0248
42	-7.7804
43	1.7998
44	-0.7283
45	5.6313
46	-8.7957
47	-1.7445
48	-3.1014
49	-11.5876
50	-11.5515
51	1.8945
52	-15.8503
53	-7.8093
54	-13.6837
55	-10.0716
56	-11.235
57	-11.0506
58	-2.9151
59	-8.022
60	-11.9476
61	-11.1366
62	-4.8276
63	-3.1315
64	-7.9208
65	-3.7519
66	-12.0232
67	-5.1178
68	1.124
69	-6.3377
70	-6.4287
71	-5.60283571429
73	7.5102750836
