frame	deltaG
1	4.7144
2	4.3059
3	1.8699
4	-12.2428
5	-13.5045
6	-16.922
7	-23.4563
8	-10.1042
9	-17.9314
10	-22.6005
11	-13.0478
12	-15.4284
13	-19.3352
14	-26.2992
15	-19.3218
16	-15.504
17	-12.7626
18	-17.5251
19	-5.5904
20	-11.1872
21	-18.9934
22	-27.8992
23	-25.2554
24	-13.3034
25	-24.9589
26	-17.0253
27	-35.4451
28	-17.2699
29	-24.9099
30	-29.3821
31	-26.5462
32	-32.3235
33	-23.1925
34	-20.4972
35	-19.2664
36	-21.1295
37	-30.2896
38	-34.6589
39	-13.873
40	-25.2515
41	-41.7031
42	-27.6017
43	-31.207
44	-37.7097
45	-38.9435
46	-33.582
47	-42.2852
48	-37.1206
49	-21.9313
50	-22.6026
51	-29.1804
52	-35.3609
53	-27.9876
54	-31.8396
55	-31.6589
56	-28.5524
57	-40.5736
58	-23.0835
59	-38.982
60	-32.9668
61	-20.0529
62	-26.2108
63	-32.4661
64	-30.9006
65	-27.141
66	-28.9708
67	-28.1344
68	-19.7946
69	-24.4976
70	-23.3007
71	-23.7098
73	10.1375505484
