frame	deltaG
1	6.4022
2	-16.6477
3	6.9202
4	25.5142
5	0.1265
6	0.8523
7	-5.2351
8	2.5453
9	1.2499
10	-10.3821
11	1.9218
12	-1.144
13	-1.6711
14	-6.7251
15	8.5581
16	0.288
17	-5.1991
18	-8.7854
19	-1.2932
20	-2.5706
21	3.7953
22	-1.3536
23	-9.7341
24	6.7461
25	-0.8711
26	3.7996
27	6.5556
28	13.1549
29	5.686
30	-5.1368
31	-1.0075
32	8.9237
33	4.3144
34	-0.6998
35	-4.4216
36	1.153
37	-8.2121
38	6.7397
39	26.7729
40	-0.9759
41	4.3545
42	-1.063
43	6.2994
44	0.412
45	-8.684
46	15.0071
47	3.2892
48	11.2235
49	5.3808
50	21.0518
51	9.4751
52	-0.9332
53	-2.1718
54	18.022
55	3.4466
56	-6.8677
57	5.5996
58	11.6753
59	5.1537
60	-0.0728
61	4.1328
62	17.9258
63	6.4457
64	9.6743
65	20.9136
66	8.8257
67	-4.1292
68	9.3498
69	-5.4131
70	5.144
71	3.19173285714
73	8.40666199597
