frame	deltaG
1	-2.4052
2	-31.0423
3	-25.2836
4	-24.9997
5	-15.6584
6	-28.0154
7	-18.5854
8	-14.6249
9	-15.5887
10	-17.3908
11	-19.7132
12	-10.9521
13	-18.324
14	-21.6727
15	-14.5578
16	-19.1993
17	-14.7332
18	-15.9047
19	-19.7506
20	-15.5896
21	-18.684
22	-25.3478
23	-13.6651
24	-23.317
25	-17.5332
26	-4.6945
27	-29.5746
28	-21.4417
29	-10.8559
30	-15.2197
31	-14.4374
32	-19.5465
33	-17.7095
34	-8.584
35	-17.9176
36	-19.864
37	-15.6589
38	-17.2646
39	-10.4124
40	-6.6131
41	-8.9745
42	-4.6652
43	-9.2614
44	-3.6966
45	-18.9489
46	-6.086
47	-12.6619
48	-17.3001
49	-17.8724
50	-5.8254
51	3.1408
52	-5.4097
53	-15.9083
54	-10.2153
55	-13.692
56	-3.6876
57	-3.0458
58	-3.5266
59	-15.7582
60	3.0267
61	-4.6794
62	-0.2308
63	-8.3785
64	-6.9162
65	-3.4917
66	-5.3326
67	-5.0573
68	4.5773
69	-4.2659
70	-7.2182
71	-12.9099257143
73	7.9935170106
