frame	deltaG
1	28.185
2	16.3293
3	22.5041
4	4.051
5	9.382
6	14.1126
7	11.9954
8	1.7363
9	8.6226
10	19.7
11	14.9872
12	17.2643
13	15.2327
14	10.8298
15	15.8255
16	24.5486
17	8.6904
18	11.528
19	-4.5657
20	16.3136
21	15.086
22	5.8799
23	7.3086
24	2.3415
25	-6.6581
26	0.9287
27	15.0683
28	11.3141
29	-0.7792
30	-2.7642
31	-14.8103
32	-12.6004
33	-5.6074
34	-14.5012
35	-11.4647
36	-18.9218
37	-16.7006
38	-16.4379
39	-13.6344
40	-10.5587
41	-12.1084
42	-11.9877
43	-12.8906
44	0.8925
45	-7.7337
46	-10.6695
47	-8.2332
48	-10.5657
49	-15.7862
50	-8.3659
51	-7.9363
52	-7.1391
53	-4.776
54	-9.5206
55	-7.8067
56	-7.6357
57	-7.0397
58	-10.4586
59	-6.2025
60	-8.3856
61	-8.716
62	-14.3518
63	-13.2318
64	-13.027
65	-17.8402
66	-12.5794
67	-3.379
68	-11.9183
69	-17.2027
70	-15.108
71	-1.74203571429
73	12.4520214025
