frame	deltaG
1	7.2225
2	18.7646
3	1.5845
4	0.3762
5	-7.2815
6	2.6031
7	-1.1398
8	-2.7308
9	6.6138
10	3.4545
11	-12.5192
12	-5.6764
13	1.9222
14	5.8833
15	4.7398
16	1.8696
17	-6.1743
18	12.2496
19	-4.2229
20	-4.4285
21	3.0966
22	-3.1721
23	-6.5551
24	6.2906
25	3.7462
26	-4.464
27	-1.7383
28	-1.7701
29	-0.0885
30	-2.6667
31	3.9949
32	4.798
33	3.7202
34	-4.0241
35	1.9693
36	1.7584
37	-7.1002
38	2.3876
39	0.3861
40	11.6726
41	7.343
42	9.3824
43	3.6179
44	7.7704
45	4.849
46	6.5154
47	4.097
48	-3.901
49	-3.3591
50	-7.1409
51	-1.4488
52	1.2459
53	-2.2895
54	-18.0771
55	-4.8095
56	-15.2182
57	-8.6893
58	-6.1047
59	-13.0019
60	-17.3478
61	-0.5415
62	-7.916
63	-6.3333
64	-0.7837
65	-3.5453
66	-3.9376
67	0.0873
68	-3.8929
69	-5.0007
70	-7.8666
71	-0.870648571429
73	6.7646682387
