frame	deltaG
1	11.7208
2	-6.042
3	-15.7394
4	-19.1465
5	-16.8585
6	-7.3945
7	-8.6991
8	3.6235
9	-6.4431
10	-2.8623
11	-18.8653
12	-7.471
13	-4.161
14	3.4619
15	8.8145
16	8.8532
17	12.8951
18	-0.7526
19	3.9149
20	9.8582
21	7.3959
22	6.2039
23	-4.6161
24	-13.5438
25	-3.3251
26	8.746
27	-1.6228
28	-22.1339
29	-15.7619
30	-13.4268
31	-20.8766
32	-8.0027
33	-11.7622
34	-12.9678
35	11.8812
36	14.3503
37	1.5477
38	9.3539
39	-10.1842
40	-7.9744
41	-15.9625
42	0.1776
43	-2.8132
44	-4.1211
45	-3.7427
46	-10.0927
47	-10.0097
48	3.5994
49	4.6875
50	-11.265
51	7.8875
52	3.4248
53	-5.1955
54	-6.1141
55	-14.8203
56	-18.2568
57	-8.8989
58	-5.8886
59	-11.0576
60	-11.0777
61	-3.4454
62	8.0815
63	-26.3357
64	-6.5584
65	-12.3372
66	-20.5817
67	-11.5233
68	-17.1193
69	0.9393
70	-0.6088
71	-4.95773142857
73	9.82702758733
