frame	deltaG
1	-8.4804
2	-15.5226
3	-10.7454
4	-18.9441
5	-25.3293
6	-17.042
7	-24.991
8	-17.8401
9	-21.5038
10	-14.6558
11	-21.1744
12	-11.4747
13	-12.416
14	-21.8286
15	-22.4098
16	-22.1308
17	-33.4387
18	-33.2704
19	-24.6343
20	-19.0743
21	-31.8861
22	-30.9127
23	-21.2036
24	-26.6322
25	-14.1724
26	-19.4615
27	-32.0006
28	-17.3692
29	-10.2848
30	-22.5346
31	-23.0802
32	-22.0185
33	-26.2518
34	-22.1929
35	-24.4073
36	-26.6958
37	-27.6242
38	-36.7585
39	-16.1126
40	-18.5994
41	-31.1206
42	-23.9753
43	-18.6946
44	-26.5784
45	-17.4362
46	-19.4417
47	-27.0178
48	-39.6481
49	-25.6475
50	-25.4376
51	-23.5622
52	-33.1295
53	-17.1888
54	-28.1875
55	-21.5637
56	-29.8288
57	-26.6719
58	-30.0591
59	-32.2785
60	-28.2622
61	-23.0687
62	-41.685
63	-25.5983
64	-22.0008
65	-28.8764
66	-21.8722
67	-21.3722
68	-23.6081
69	-25.4394
70	-13.7077
71	-23.4294885714
73	6.81099275146
