frame	deltaG
1	-8.7705
2	1.8114
3	2.9565
4	1.4195
5	-2.9827
6	-6.8305
7	-0.6467
8	1.769
9	4.9505
10	5.2421
11	-2.6316
12	-1.9728
13	1.8047
14	-2.2837
15	-1.7211
16	-5.3717
17	-4.5178
18	-5.1714
19	3.8181
20	-9.2159
21	-12.8883
22	-5.6624
23	-9.9766
24	-2.959
25	-13.42
26	-11.8888
27	-7.9713
28	-3.0916
29	-6.212
30	-5.0002
31	-10.2228
32	-4.379
33	-11.2622
34	-10.7131
35	4.8178
36	-11.1554
37	-6.814
38	-1.7027
39	-2.2844
40	-10.7393
41	-3.679
42	0.7027
43	3.7032
44	2.6133
45	12.8635
46	2.9258
47	-3.7266
48	3.1185
49	9.2811
50	13.4517
51	-12.3107
52	-9.0372
53	-5.0372
54	-1.6062
55	-9.2936
56	-0.9415
57	-23.3123
58	-29.4308
59	-30.1054
60	-18.3851
61	-26.0501
62	-21.5361
63	-22.3853
64	-21.8464
65	-27.7256
66	-26.0882
67	-28.7428
68	-24.4509
69	-26.5529
70	-23.3587
71	-7.41161
73	10.5970147369
