frame	deltaG
1	22.3505
2	17.7755
3	21.788
4	15.8689
5	-9.881
6	-8.8154
7	-8.51
8	-16.8993
9	-23.3714
10	-9.5093
11	-13.3165
12	-13.3268
13	-13.6226
14	-14.7785
15	-21.8278
16	-14.5338
17	-19.1944
18	-16.98
19	-28.4923
20	-12.0116
21	-9.385
22	-19.7212
23	-5.7488
24	-16.2628
25	-3.3189
26	-11.7381
27	-13.966
28	-13.558
29	-15.1806
30	-9.4311
31	-19.0201
32	-16.2803
33	-14.5503
34	-14.382
35	-16.8264
36	-13.6849
37	-17.1196
38	-13.8122
39	-17.4517
40	-21.0694
41	-11.243
42	-18.6599
43	-17.4337
44	-5.5302
45	-1.0767
46	-17.8938
47	-14.2754
48	-11.1159
49	-11.5394
50	-14.0028
51	-21.7408
52	-17.0733
53	-19.2488
54	-18.1878
55	-20.6797
56	-16.9805
57	-21.4535
58	-21.4372
59	-25.9326
60	-18.0998
61	-6.9566
62	-14.7988
63	-10.1299
64	-8.4763
65	-13.1097
66	-11.6045
67	-18.4493
68	-10.1281
69	-9.9753
70	-7.1727
71	-12.6314457143
73	9.48160953729
