frame	deltaG
1	9.5407
2	-6.5951
3	-7.4441
4	-0.0958
5	8.4612
6	-4.3348
7	-4.2343
8	-15.9183
9	-14.6081
10	-9.8448
11	-10.8859
12	-13.7803
13	-18.68
14	-4.6369
15	-15.5931
16	-22.4411
17	-19.9031
18	-10.1342
19	-11.7194
20	-9.8296
21	-16.0348
22	-13.6992
23	-17.489
24	-6.3483
25	0.4437
26	-17.669
27	-0.6341
28	-10.869
29	-4.9308
30	1.1365
31	-14.3338
32	-11.3768
33	-7.6882
34	-22.5971
35	-7.266
36	-7.8962
37	-12.519
38	-11.1817
39	-12.9246
40	-7.0749
41	-14.5233
42	-15.1788
43	-15.6476
44	-10.583
45	-6.4065
46	-16.0772
47	-6.1451
48	-16.5207
49	-14.9221
50	-25.0305
51	-15.3585
52	-10.7768
53	-7.0249
54	-5.0282
55	-4.7533
56	-10.5002
57	-10.0558
58	-4.0052
59	-17.2899
60	-19.2036
61	-6.0211
62	2.4385
63	-2.4307
64	-15.4128
65	-6.4731
66	-13.5602
67	-11.4539
68	-14.5936
69	-13.5591
70	-8.098
71	-10.2546357143
73	6.73777151494
