frame	deltaG
1	11.0197
2	7.7203
3	2.6165
4	-9.1064
5	-12.5787
6	-20.7311
7	-11.3049
8	-5.5918
9	-11.0527
10	-9.2233
11	-14.4307
12	-18.9678
13	-17.6888
14	-15.7692
15	-25.1278
16	-20.7399
17	-8.673
18	-12.634
19	-27.5353
20	-23.1073
21	-32.8052
22	-26.2354
23	-20.4681
24	-28.7433
25	-15.0315
26	-9.2924
27	-16.5776
28	-21.8165
29	-17.237
30	-26.1121
31	-24.9583
32	-21.5666
33	-10.7429
34	-22.119
35	-17.3599
36	-19.8712
37	-14.904
38	-3.5393
39	-6.5373
40	-16.8149
41	-18.4044
42	-16.6032
43	-14.3184
44	-21.8898
45	-14.9529
46	-16.2765
47	-10.6437
48	-14.3347
49	-3.6816
50	-8.3215
51	-7.477
52	-27.6126
53	-12.3852
54	-4.5503
55	-12.7278
56	-2.6272
57	-9.8357
58	-12.4392
59	-8.7681
60	-11.6907
61	-5.2237
62	-12.7936
63	-23.2778
64	-20.8194
65	-18.6972
66	-8.9003
67	-16.7153
68	-12.7296
69	-12.4501
70	-14.7861
71	-14.4510328571
73	8.1212098749
