frame	deltaG
1	-8.9646
2	-1.9791
3	-17.0646
4	-19.6566
5	-21.1151
6	-23.9324
7	-25.6081
8	-15.4972
9	-15.9358
10	-26.9574
11	-22.1816
12	-23.0014
13	-24.5656
14	-18.4323
15	-19.9752
16	-24.2112
17	-8.9153
18	-21.4231
19	-12.9697
20	-14.2065
21	-14.5455
22	-18.4491
23	-12.6088
24	-17.5721
25	-11.8949
26	-3.7489
27	-14.7955
28	-8.1944
29	-29.0328
30	-28.9426
31	-21.1739
32	-25.1959
33	-29.2723
34	-28.8943
35	-32.9977
36	-24.1811
37	-16.5164
38	-11.6652
39	-13.757
40	-13.9245
41	4.5158
42	-16.3921
43	-15.5531
44	-6.9109
45	-5.8656
46	-17.7951
47	-11.3457
48	-4.7262
49	-9.8197
50	-0.8375
51	-22.2711
52	-14.2535
53	-16.6067
54	-9.834
55	-16.8029
56	-5.8261
57	-27.9247
58	-10.1659
59	-16.0278
60	-18.2854
61	-10.7118
62	-6.877
63	-2.3092
64	-8.71
65	-2.1912
66	-13.5576
67	-5.9698
68	-6.5561
69	-9.4402
70	1.8498
71	-15.0165285714
73	8.30226957771
