Priority	Fitting Equation	Log10 residual	Log10 residual^2	Euclidean residual	Relative error	True value	Predicted Value
	
1	haldaneRatio_1	5.382305712231528e-12	2.896921477992013e-23	5.60174129304869e-12	1.2393232949222764e-9	0.452	0.45199999999439827
1	haldaneRatio_1	5.382305712231528e-12	2.896921477992013e-23	5.60174129304869e-12	1.2393232949222764e-9	0.452	0.45199999999439827
1	haldaneRatio_1	5.382305712231528e-12	2.896921477992013e-23	5.60174129304869e-12	1.2393232949222764e-9	0.452	0.45199999999439827
1	haldaneRatio_1	5.382305712231528e-12	2.896921477992013e-23	5.60174129304869e-12	1.2393232949222764e-9	0.452	0.45199999999439827
1	haldaneRatio_1	5.382305712231528e-12	2.896921477992013e-23	5.60174129304869e-12	1.2393232949222764e-9	0.452	0.45199999999439827
1	haldaneRatio_1	5.382305712231528e-12	2.896921477992013e-23	5.60174129304869e-12	1.2393232949222764e-9	0.452	0.45199999999439827
1	haldaneRatio_1	5.382305712231528e-12	2.896921477992013e-23	5.60174129304869e-12	1.2393232949222764e-9	0.452	0.45199999999439827
1	haldaneRatio_1	5.382305712231528e-12	2.896921477992013e-23	5.60174129304869e-12	1.2393232949222764e-9	0.452	0.45199999999439827
1	haldaneRatio_1	5.382305712231528e-12	2.896921477992013e-23	5.60174129304869e-12	1.2393232949222764e-9	0.452	0.45199999999439827
1	haldaneRatio_1	5.382305712231528e-12	2.896921477992013e-23	5.60174129304869e-12	1.2393232949222764e-9	0.452	0.45199999999439827
1	haldaneRatio_1	5.382305712231528e-12	2.896921477992013e-23	5.60174129304869e-12	1.2393232949222764e-9	0.452	0.45199999999439827
1	relRateFor_nad	1.2945200467129325e-12	1.675782151341653e-24	2.7093605137196164e-13	2.9802965650915765e-10	0.09090909090909095	0.09090909090936189
1	relRateFor_nad	1.2287948436551233e-12	1.5099367677934188e-24	3.8710701311117646e-13	2.829587143334046e-10	0.13680688860321014	0.13680688860359724
1	relRateFor_nad	1.137867577938323e-12	1.2947426249232254e-24	5.260236690673992e-13	2.620161614433311e-10	0.20076000891310194	0.20076000891362797
1	relRateFor_nad	1.018407580488656e-12	1.0371539999967585e-24	6.677436381608004e-13	2.345039822583758e-10	0.28474724895080133	0.2847472489514691
1	relRateFor_nad	8.730238754139918e-13	7.621706870428652e-25	7.776557175986909e-13	2.010156970499318e-10	0.386863179846857	0.38686317984763463
1	relRateFor_nad	7.117639810871879e-13	5.066079647730827e-25	8.19455614475828e-13	1.6389112289516553e-10	0.5000000000000002	0.5000000000008197
1	relRateFor_nad	5.507816425165402e-13	3.0336041773321784e-25	7.776002064474596e-13	1.2682327677747984e-10	0.6131368201531432	0.6131368201539208
1	relRateFor_nad	4.053979374418759e-13	1.6434748768212713e-25	6.676881270095691e-13	9.334995580655123e-11	0.7152527510491989	0.7152527510498666
1	relRateFor_nad	2.8582691768974655e-13	8.169702687602115e-26	5.260236690673992e-13	6.581548407657276e-11	0.7992399910868984	0.7992399910874244
1	relRateFor_nad	1.9483026303390716e-13	3.795883139386145e-26	3.872457909892546e-13	4.486201127840635e-11	0.86319311139679	0.8631931113971772
1	relRateFor_nad	1.2936179905054246e-13	1.6734475053592928e-26	2.707833957060757e-13	2.978617352766832e-11	0.9090909090909093	0.9090909090911801
1	relRateFor_g3p	4.688895938187443e-10	2.19857451191507e-19	9.815073753749459e-11	1.0796581129124395e-7	0.090909090909091	0.09090909100724173
1	relRateFor_g3p	4.452163082646621e-10	1.982175611448146e-19	1.4024736927353842e-10	1.0251484461451856e-7	0.1368068886032102	0.13680688874345756
1	relRateFor_g3p	4.1223080504693144e-10	1.699342366296412e-19	1.9056073385925743e-10	9.491966796123268e-8	0.2007600089131019	0.20076000910366262
1	relRateFor_g3p	3.689120120498046e-10	1.3609607263463519e-19	2.418789057934134e-10	8.494512473242716e-8	0.2847472489508017	0.28474724919268063
1	relRateFor_g3p	3.162428652281335e-10	1.000095498076994e-19	2.817045485770109e-10	7.281761699020462e-8	0.3868631798468571	0.38686318012856163
1	relRateFor_g3p	2.578890989646254e-10	6.650678736478636e-20	2.96905833252481e-10	5.938116665049616e-8	0.5000000000000003	0.5000000002969062
