Priority	Fitting Equation	Log10 residual	Log10 residual^2	Euclidean residual	Relative error	True value	Predicted Value
	
1	haldaneRatio_1	1.861771847799787e-11	3.466194413259833e-22	1.9376722448782857e-11	4.286885497518331e-9	0.452	0.45200000001937674
1	haldaneRatio_1	1.861771847799787e-11	3.466194413259833e-22	1.9376722448782857e-11	4.286885497518331e-9	0.452	0.45200000001937674
1	haldaneRatio_1	1.861771847799787e-11	3.466194413259833e-22	1.9376722448782857e-11	4.286885497518331e-9	0.452	0.45200000001937674
1	haldaneRatio_1	1.861771847799787e-11	3.466194413259833e-22	1.9376722448782857e-11	4.286885497518331e-9	0.452	0.45200000001937674
1	haldaneRatio_1	1.861771847799787e-11	3.466194413259833e-22	1.9376722448782857e-11	4.286885497518331e-9	0.452	0.45200000001937674
1	haldaneRatio_1	1.861771847799787e-11	3.466194413259833e-22	1.9376722448782857e-11	4.286885497518331e-9	0.452	0.45200000001937674
1	haldaneRatio_1	1.861771847799787e-11	3.466194413259833e-22	1.9376722448782857e-11	4.286885497518331e-9	0.452	0.45200000001937674
1	haldaneRatio_1	1.861771847799787e-11	3.466194413259833e-22	1.9376722448782857e-11	4.286885497518331e-9	0.452	0.45200000001937674
1	haldaneRatio_1	1.861771847799787e-11	3.466194413259833e-22	1.9376722448782857e-11	4.286885497518331e-9	0.452	0.45200000001937674
1	haldaneRatio_1	1.861771847799787e-11	3.466194413259833e-22	1.9376722448782857e-11	4.286885497518331e-9	0.452	0.45200000001937674
1	haldaneRatio_1	1.861771847799787e-11	3.466194413259833e-22	1.9376722448782857e-11	4.286885497518331e-9	0.452	0.45200000001937674
1	relRateFor_nad	3.8258285428582894e-12	1.4636964039349182e-23	8.00831623237741e-13	8.809147855615146e-10	0.09090909090909095	0.09090909090989178
1	relRateFor_nad	3.6325387142710497e-12	1.3195337510677971e-23	1.1443068714811488e-12	8.364395120482976e-10	0.13680688860321014	0.13680688860435444
1	relRateFor_nad	3.3635316754043743e-12	1.1313345331448557e-23	1.5548673459875317e-12	7.744905742958744e-10	0.20076000891310194	0.2007600089146568
1	relRateFor_nad	3.010147686666187e-12	9.060989095541797e-24	1.9735879597249095e-12	6.931016777148587e-10	0.28474724895080133	0.2847472489527749
1	relRateFor_nad	2.58043586498502e-12	6.658649253300989e-24	2.298605750183924e-12	5.941650355802396e-10	0.386863179846857	0.3868631798491556
1	relRateFor_nad	2.104150187420828e-12	4.427448011223105e-24	2.4225066397320916e-12	4.845013279464181e-10	0.5000000000000002	0.5000000000024227
1	relRateFor_nad	1.6281143100371764e-12	2.650756206547831e-24	2.298605750183924e-12	3.748927930326874e-10	0.6131368201531432	0.6131368201554418
1	relRateFor_nad	1.198291466053547e-12	1.4359024376167592e-24	1.9735324485736783e-12	2.7592098676708594e-10	0.7152527510491989	0.7152527510511725
1	relRateFor_nad	8.448242105885129e-13	7.137279467965039e-25	1.5547563236850692e-12	1.945293455061893e-10	0.7992399910868984	0.7992399910884531
1	relRateFor_nad	5.757339049949906e-13	3.314695293607808e-25	1.1443068714811488e-12	1.3256672885508437e-10	0.86319311139679	0.8631931113979343
1	relRateFor_nad	3.825620376041172e-13	1.46353712615814e-25	8.008038676621254e-13	8.808842544283378e-11	0.9090909090909093	0.9090909090917101
1	relRateFor_g3p	3.86468634872017e-12	1.493580057398404e-23	8.089640068931203e-13	8.898604075824315e-10	0.090909090909091	0.09090909090989996
1	relRateFor_g3p	3.669398118688605e-12	1.3464482553435473e-23	1.1559087020884817e-12	8.449199553401422e-10	0.1368068886032102	0.1368068886043661
1	relRateFor_g3p	3.3976155222603666e-12	1.1543791237104583e-23	1.570632512937209e-12	7.823433169984818e-10	0.2007600089131019	0.20076000891467252
1	relRateFor_g3p	3.0405677975409162e-12	9.245052531442818e-24	1.993516463016931e-12	7.001003417460122e-10	0.2847472489508017	0.28474724895279524
1	relRateFor_g3p	2.60647059491248e-12	6.793688962143417e-24	2.321864922549821e-12	6.001772832113281e-10	0.3868631798468571	0.38686317984917895
1	relRateFor_g3p	2.125466469493631e-12	4.51760771294172e-24	2.4470425685763075e-12	4.894085137152612e-10	0.5000000000000003	0.5000000000024474
1	relRateFor_g3p	1.64460112195286e-12	2.704712850328606e-24	2.32180941139859e-12	3.7867721120037624e-10	0.6131368201531434	0.6131368201554652
1	relRateFor_g3p	1.210559430475655e-12	1.4654541347135423e-24	1.993738507621856e-12	2.7874601037147446e-10	0.7152527510491988	0.7152527510511926
1	relRateFor_g3p	8.535117057562047e-13	7.284822318628662e-25	1.5707435352396715e-12	1.9652964725946632e-10	0.7992399910868984	0.7992399910884691
1	relRateFor_g3p	5.815486980864648e-13	3.381988882460622e-25	1.1558531909372505e-12	1.339043576317341e-10	0.86319311139679	0.8631931113979459
1	relRateFor_g3p	3.863853681451701e-13	1.4929365271667863e-25	8.087974734394265e-13	8.89677220783369e-11	0.9090909090909092	0.909090909091718
1	relRateFor_pi	1.708855279503041e-12	2.9201863662854162e-24	3.5771385853422544e-13	3.9348524438764783e-10	0.09090909090909094	0.09090909090944865
1	relRateFor_pi	1.6224799281872038e-12	2.632441117370354e-24	5.111189249618064e-13	3.7360613210365295e-10	0.13680688860321008	0.1368068886037212
1	relRateFor_pi	1.5024648192252243e-12	2.257400533009486e-24	6.945277686298823e-13	3.459492617030647e-10	0.20076000891310175	0.20076000891379628
1	relRateFor_pi	1.3444800828210646e-12	1.8076266931025366e-24	8.815170815523743e-13	3.0957878778477063e-10	0.2847472489508015	0.284747248951683
