frame	deltaG
1	-22.3865
2	-31.9873
3	-44.5829
4	-39.7682
5	-41.6183
6	-43.8027
7	-47.0671
8	-49.342
9	-52.3488
10	-49.3533
11	-56.2813
12	-29.5885
13	-52.8595
14	-40.0409
15	-48.7797
16	-48.1271
17	-54.673
18	-52.3912
19	-50.7147
20	-53.4776
21	-67.0653
22	-53.0312
23	-62.798
24	-59.617
25	-55.5636
26	-58.7656
27	-51.9455
28	-61.1779
29	-54.792
30	-49.0643
31	-61.8635
32	-57.4169
33	-67.8677
34	-51.4419
35	-67.1004
36	-51.2568
37	-52.2907
38	-64.1654
39	-52.9263
40	-66.6266
41	-64.4818
42	-64.9862
43	-58.1254
44	-54.4241
45	-67.0567
46	-64.1922
47	-63.2667
48	-64.4653
49	-55.1834
50	-76.9967
51	-69.4392
52	-59.424
53	-63.2248
54	-64.4362
55	-64.7649
56	-67.1965
57	-56.7486
58	-50.7781
59	-58.428
60	-53.0716
61	-43.266
62	-56.6033
63	-63.5091
64	-59.6131
65	-71.1503
66	-62.7967
67	-57.0902
68	-62.881
69	-64.7385
70	-59.5413
71	-61.9407
72	-53.9129
73	-61.5384
74	-55.4486
75	-65.845
76	-60.4033
77	-50.7341
78	-58.4962
79	-58.344
80	-53.6054
81	-65.3541
82	-43.4414
83	-46.7891
84	-55.4472
85	-57.5662
86	-68.4946
87	-67.9306
88	-49.672
89	-64.5029
90	-50.0703
91	-61.9777
92	-65.3704
93	-61.1573
94	-61.4284
95	-49.9455
96	-51.9683
97	-56.0737
98	-57.643
99	-59.032
100	-58.61
101	-42.6852
102	-69.3499
103	-62.2647
104	-51.9097
105	-61.6638
106	-62.9573
107	-61.0735
108	-60.6295
109	-53.3635
110	-52.6516
111	-57.7727
112	-52.3208
113	-50.6286
114	-53.986
115	-64.0521
116	-64.7699
117	-68.7014
118	-42.9544
119	-55.6801
120	-65.5815
121	-54.366
122	-60.8992
123	-51.2823
124	-57.1124
125	-68.9671
126	-60.6479
127	-57.9905
128	-62.6654
129	-49.6171
130	-59.2807
131	-52.6759
132	-45.6638
133	-64.1458
134	-66.1716
135	-62.3347
136	-61.2657
137	-68.8491
138	-60.104
139	-56.817
140	-66.119
141	-66.5444
142	-48.596
143	-76.5231
144	-71.8413
145	-62.393
146	-56.0605
147	-51.6687
148	-55.3723
149	-63.6239
150	-55.1051
151	-64.7548
152	-58.0333
153	-67.6209
154	-72.8824
155	-76.1851
156	-62.7374
157	-60.5439
158	-60.004
159	-58.4809
160	-62.5685
161	-57.0757
162	-56.163
163	-62.3415
164	-58.2192
165	-47.6656
166	-63.5757
167	-44.8439
168	-68.348
169	-67.0834
170	-56.0549
171	-49.3882
172	-70.7471
173	-62.7197
174	-63.5504
175	-62.4869
176	-59.0936
177	-63.279
178	-61.8957
179	-68.193
180	-55.3433
181	-65.1039
182	-54.1285
183	-69.8424
184	-47.247
185	-50.9607
186	-64.2753
187	-52.4182
188	-68.9764
189	-63.7015
190	-59.6094
191	-63.0825
192	-54.5142
193	-58.5782
194	-66.1557
195	-61.1067
196	-48.2022
197	-54.3875
198	-57.0917
199	-61.2826
200	-59.9417
201	-51.1098
202	-65.9182
203	-71.0243
204	-67.0369
205	-60.1399
206	-58.128
207	-68.0969
208	-60.1919
209	-60.1604
210	-58.3607152381
211	8.21013721772
