frame	deltaG
1	28.0106
2	34.8085
3	32.5633
4	40.6285
5	45.1416
6	54.174
7	34.7582
8	32.7999
9	29.9478
10	41.6993
11	30.3916
12	44.8885
13	33.1044
14	40.7918
15	36.8203
16	24.1641
17	27.7082
18	20.6653
19	20.6639
20	22.744
21	22.1007
22	19.0011
23	27.4494
24	35.2011
25	27.6992
26	37.9733
27	33.7312
28	46.6651
29	42.3915
30	51.3881
31	38.0487
32	33.2628
33	34.2047
34	20.5266
35	21.3516
36	25.1283
37	13.0629
38	22.7052
39	27.94
40	30.1604
41	28.3342
42	30.1118
43	22.1653
44	35.1853
45	19.6549
46	17.3755
47	31.3391
48	29.8185
49	17.7462
50	40.8352
51	19.0185
52	42.201
53	40.7239
54	30.9088
55	42.7387
56	32.9149
57	48.1528
58	47.7293
59	45.4162
60	30.6559
61	19.1043
62	35.5395
63	25.0042
64	42.984
65	37.7349
66	37.7137
67	33.2823
68	36.9491
69	50.2635
70	42.8977
71	32.8709271429
73	9.47052967672
