frame	deltaG
1	-0.5344
2	-2.631
3	-10.4798
4	-14.7222
5	-18.4293
6	-19.6348
7	-6.2562
8	-13.166
9	-12.0934
10	-12.9384
11	-8.8245
12	-10.8792
13	-14.6599
14	-10.8996
15	-8.697
16	-7.359
17	-6.3244
18	1.1956
19	-0.9494
20	-10.0201
21	0.3537
22	-4.7503
23	-6.4869
24	-4.2971
25	3.5036
26	-5.1866
27	-18.9169
28	-18.8131
29	-17.0651
30	-18.5159
31	-18.068
32	-22.6191
33	-14.1053
34	-3.7096
35	-21.8865
36	-12.8456
37	-14.0903
38	-12.7018
39	-9.0128
40	-16.3839
41	-8.3216
42	-9.6182
43	-3.2166
44	-14.1235
45	-12.084
46	-15.137
47	-5.6367
48	-1.1178
49	2.7097
50	-10.5209
51	3.2247
52	-10.4058
53	-6.3938
54	-2.5271
55	-17.4622
56	-0.3747
57	-7.7439
58	-14.4333
59	2.4777
60	-8.9614
61	-19.4674
62	-11.9316
63	-8.826
64	3.3376
65	3.6574
66	17.7501
67	11.6372
68	10.4239
69	10.3763
70	-2.5658
71	-7.84536
73	8.48900929006
