frame	deltaG
1	-0.216
2	6.4509
3	-14.2245
4	-18.4393
5	-16.2993
6	-10.6244
7	-15.5948
8	-22.9399
9	-10.37
10	-20.9061
11	-13.6649
12	-11.6299
13	-15.8526
14	-4.5589
15	-17.5517
16	-21.7612
17	-11.4609
18	-8.204
19	-20.9529
20	-27.6871
21	-6.6512
22	-15.5192
23	-30.7675
24	-23.4915
25	-39.2667
26	-22.8249
27	-40.3206
28	-30.5989
29	-32.9994
30	-27.5232
31	-24.5322
32	-12.9692
33	-22.4569
34	-24.1629
35	-27.6991
36	-23.8983
37	-34.2225
38	-23.41
39	-21.9811
40	-15.5065
41	-19.4758
42	-9.0069
43	-28.2774
44	-20.666
45	-29.538
46	-12.0207
47	-10.2099
48	-32.547
49	-34.8759
50	-17.5966
51	-30.1686
52	-24.2181
53	-25.082
54	-20.8636
55	-25.6222
56	-32.1639
57	-20.6526
58	-21.9099
59	-27.2117
60	-25.9278
61	-32.9076
62	-16.946
63	-15.7946
64	-18.0865
65	-26.3199
66	-19.8214
67	-26.1308
68	-27.6556
69	-23.7808
70	-24.0836
71	-21.0978671429
73	8.83255276625
