frame	deltaG
1	-40.4086
2	-41.0111
3	-37.0363
4	-31.1593
5	-29.2117
6	-31.7671
7	-36.017
8	-29.225
9	-25.3021
10	-22.3743
11	-22.3313
12	-31.5873
13	-19.3084
14	-26.6543
15	-23.3101
16	-17.4828
17	-29.3478
18	-26.4864
19	-23.7488
20	-23.6137
21	-26.2335
22	-31.7324
23	-22.359
24	-26.7306
25	-32.3781
26	-14.4481
27	-19.5434
28	-32.4979
29	-23.5589
30	-29.9491
31	-21.2947
32	-26.4336
33	-36.0261
34	-15.6675
35	-23.5947
36	-32.3025
37	-33.8606
38	-29.2219
39	-23.8744
40	-27.8934
41	-18.3883
42	-26.1475
43	-35.1076
44	-33.831
45	-32.6932
46	-30.6331
47	-28.1177
48	-25.1948
49	-32.6262
50	-30.4862
51	-31.5817
52	-24.7953
53	-21.9706
54	-27.181
55	-24.1819
56	-25.5916
57	-28.479
58	-28.2695
59	-22.8362
60	-30.3404
61	-24.7729
62	-29.5773
63	-35.7794
64	-24.8028
65	-26.2634
66	-21.5181
67	-16.0334
68	-22.4813
69	-35.1178
70	-26.8683
71	-27.4093042857
73	5.70085513312
