frame	deltaG
1	-31.7494
2	-31.34
3	-39.0122
4	-28.3573
5	-38.2995
6	-28.7406
7	-18.6686
8	-24.1519
9	-15.5342
10	-18.0134
11	-9.6393
12	-21.1628
13	-15.1433
14	-9.3968
15	-4.5825
16	-25.4782
17	-21.3572
18	-30.3183
19	-11.6658
20	-19.7521
21	-22.9362
22	-24.1801
23	-22.8107
24	-20.1141
25	-20.0685
26	-20.7768
27	-18.5143
28	-27.314
29	-16.3941
30	-25.4893
31	-16.7661
32	-17.9407
33	-19.2976
34	-19.179
35	-13.6141
36	-15.5968
37	-19.7347
38	-25.1549
39	-17.2018
40	-20.6986
41	-18.2642
42	-14.1664
43	-15.1872
44	-13.9084
45	-21.0452
46	-16.0358
47	-20.9635
48	-19.3365
49	-19.7827
50	-21.5304
51	-18.2105
52	-16.1913
53	-28.0338
54	-24.5621
55	-18.4867
56	-11.8468
57	-23.691
58	-19.412
59	-22.8445
60	-25.6668
61	-4.9815
62	-17.3316
63	-28.0654
64	-23.1219
65	-26.4716
66	-23.2355
67	-16.3685
68	-20.3084
69	-19.5416
70	-20.6971
71	-20.50621
73	6.35492170805
