frame	deltaG
1	-46.0293
2	-53.5271
3	-43.7205
4	-30.0572
5	-38.0249
6	-26.4501
7	-44.6884
8	-26.4442
9	-27.0994
10	-33.0185
11	-28.8155
12	-28.5704
13	-31.1572
14	-27.155
15	-37.4779
16	-32.0488
17	-35.5683
18	-35.2034
19	-27.8185
20	-16.623
21	-23.3895
22	-39.4173
23	-23.7721
24	-24.2472
25	-34.5876
26	-25.5896
27	-17.911
28	-16.2593
29	-21.2648
30	-23.8051
31	-21.0795
32	-22.5695
33	-36.839
34	-31.7245
35	-40.0714
36	-33.5412
37	-32.9924
38	-36.0046
39	-40.1334
40	-40.6488
41	-21.5423
42	-34.6293
43	-36.0681
44	-38.8181
45	-34.1265
46	-35.9186
47	-36.4644
48	-39.8956
49	-33.8203
50	-41.77
51	-34.1742
52	-27.471
53	-28.1258
54	-39.9758
55	-30.3246
56	-30.4654
57	-32.7462
58	-37.092
59	-27.6458
60	-40.424
61	-34.7789
62	-44.3197
63	-37.8917
64	-36.437
65	-33.5257
66	-32.6549
67	-30.7655
68	-36.0697
69	-42.708
70	-36.5784
71	-32.8938985714
73	7.37123094645
