frame	deltaG
1	-38.7754
2	-27.3655
3	-32.3673
4	-26.944
5	-32.1723
6	-36.6954
7	-35.8335
8	-41.9425
9	-34.5337
10	-35.0598
11	-31.6933
12	-34.6523
13	-25.7406
14	-22.6042
15	-26.9662
16	-32.9857
17	-26.1384
18	-28.094
19	-24.4619
20	-32.2085
21	-32.9468
22	-33.6472
23	-33.7679
24	-32.594
25	-28.7217
26	-37.3429
27	-27.2822
28	-27.4385
29	-25.2525
30	-25.2221
31	-26.7356
32	-21.9498
33	-28.4042
34	-20.6679
35	-23.3453
36	-24.0594
37	-17.0956
38	-29.1229
39	-20.3994
40	-22.7572
41	-25.2117
42	-27.0514
43	-28.6974
44	-15.5249
45	-33.6443
46	-32.8166
47	-33.0272
48	-36.9593
49	-35.8139
50	-46.0028
51	-41.4969
52	-38.8042
53	-38.2365
54	-47.2988
55	-49.9349
56	-48.3887
57	-42.4034
58	-42.0717
59	-43.468
60	-39.7455
61	-37.7428
62	-34.1409
63	-38.347
64	-36.3403
65	-37.1892
66	-35.9624
67	-40.6369
68	-37.3316
69	-43.7449
70	-36.8576
71	-32.7268471429
73	7.52920975794
