frame	deltaG
1	-34.7212
2	-23.2724
3	-41.7268
4	-35.4627
5	-37.3114
6	-34.2637
7	-30.4738
8	-32.1068
9	-32.991
10	-32.3789
11	-42.3536
12	-35.4903
13	-38.2234
14	-34.5669
15	-32.8585
16	-33.5747
17	-33.1209
18	-32.656
19	-37.4876
20	-16.9647
21	-20.5966
22	-23.9073
23	-14.8112
24	-13.8399
25	-25.0582
26	-16.8259
27	-14.4038
28	-19.8585
29	-32.5192
30	-22.9125
31	-26.4608
32	-21.1066
33	-16.0634
34	-27.1592
35	-27.3482
36	-25.8278
37	-33.6508
38	-22.8085
39	-28.9648
40	-38.5593
41	-35.4831
42	-38.3159
43	-33.4783
44	-30.2547
45	-33.3541
46	-29.4788
47	-30.1899
48	-43.0746
49	-37.9099
50	-42.3903
51	-40.7332
52	-35.4072
53	-40.6556
54	-38.4147
55	-36.9186
56	-33.4081
57	-31.6547
58	-29.8617
59	-25.1644
60	-30.373
61	-34.9069
62	-36.4229
63	-29.1618
64	-36.7181
65	-28.6148
66	-26.1361
67	-27.924
68	-39.8987
69	-36.0565
70	-39.7352
71	-31.0969085714
73	7.36089858428
