frame	deltaG
1	55.7675
2	-6.1388
3	15.1091
4	2.192
5	-0.9357
6	1.6059
7	1.1103
8	11.6324
9	-0.2993
10	7.6254
11	5.403
12	9.9689
13	13.1619
14	-6.3368
15	12.4752
16	9.6524
17	-4.4903
18	12.0734
19	5.3746
20	2.5846
21	16.9948
22	3.6188
23	1.3226
24	-5.634
25	-0.5696
26	14.3998
27	9.7678
28	0.5513
29	7.3159
30	7.3704
31	3.3456
32	6.1867
33	9.9788
34	6.2582
35	7.7347
36	3.9154
37	15.6824
38	6.135
39	-4.9259
40	12.9208
41	22.5023
42	9.2841
43	25.3663
44	15.4331
45	9.3557
46	0.4646
47	-4.1824
48	20.4478
49	16.1599
50	11.943
51	2.8594
52	-2.294
53	14.1166
54	9.8935
55	-1.7448
56	9.303
57	5.7875
58	9.178
59	12.4734
60	11.643
61	-2.4426
62	2.4286
63	4.5189
64	13.3566
65	5.4904
66	7.8006
67	13.8291
68	2.3475
69	1.6466
70	-5.9949
71	7.29822857143
73	9.22743713231
