frame	deltaG
1	-39.0805
2	-40.3253
3	-41.4779
4	-44.4308
5	-33.3332
6	-29.5315
7	-25.7759
8	-27.5761
9	-27.4635
10	-32.4277
11	-23.8111
12	-18.2601
13	-29.464
14	-35.7481
15	-26.4542
16	-32.383
17	-23.3779
18	-36.6429
19	-28.5353
20	-31.6631
21	-33.336
22	-37.2101
23	-40.3997
24	-31.9275
25	-25.2578
26	-32.5521
27	-34.2965
28	-28.5608
29	-28.5907
30	-28.5245
31	-34.9212
32	-29.0888
33	-35.7712
34	-35.5781
35	-22.5378
36	-31.9122
37	-34.724
38	-28.9885
39	-27.254
40	-31.1435
41	-26.8638
42	-23.5993
43	-31.9364
44	-33.8844
45	-29.1295
46	-26.3179
47	-27.0059
48	-25.4972
49	-25.5042
50	-28.1657
51	-31.0621
52	-30.0133
53	-27.4077
54	-28.2851
55	-29.4939
56	-30.7457
57	-26.3095
58	-28.1577
59	-20.4804
60	-24.2057
61	-31.9695
62	-26.5084
63	-24.1103
64	-36.4837
65	-33.7024
66	-31.8998
67	-37.3886
68	-33.1137
69	-33.1923
70	-34.3755
71	-30.5306671429
73	5.07954288765
