frame	deltaG
1	-8.4784
2	-23.1455
3	-30.6983
4	-32.2867
5	-33.6637
6	-31.3242
7	-25.8402
8	-36.4384
9	-35.5425
10	-29.1262
11	-21.8182
12	-38.5801
13	-33.7792
14	-30.0529
15	-33.7224
16	-34.7991
17	-34.2243
18	-45.3522
19	-36.6499
20	-43.3938
21	-40.3484
22	-36.6233
23	-29.7387
24	-32.2401
25	-19.3159
26	-34.1078
27	-32.0627
28	-29.9612
29	-38.9323
30	-34.8469
31	-27.1155
32	-22.8697
33	-26.446
34	-32.266
35	-25.8215
36	-27.0082
37	-19.3408
38	-12.5476
39	-13.9755
40	-15.937
41	-22.3089
42	-16.8108
43	-10.7286
44	-20.1497
45	-19.3523
46	-34.6164
47	-21.4717
48	-25.9346
49	-18.5948
50	-26.5794
51	-11.7634
52	-15.441
53	-28.2418
54	-13.248
55	-31.0621
56	-26.0148
57	-31.5243
58	-32.6001
59	-26.3954
60	-32.8213
61	-36.3758
62	-29.9736
63	-31.5956
64	-34.7391
65	-32.1846
66	-33.2184
67	-30.0515
68	-12.9763
69	-37.9227
70	-29.2161
71	-28.06192
73	8.31837269033
