frame	deltaG
1	-15.5532
2	-5.0976
3	-5.6805
4	-9.6322
5	-7.5126
6	-16.0905
7	-13.8485
8	-12.0466
9	-9.468
10	-3.8557
11	-13.8038
12	-13.5653
13	-17.3894
14	-2.8483
15	-7.0693
16	2.444
17	-19.4822
18	-5.482
19	-12.1259
20	-5.3951
21	-10.0452
22	-12.7899
23	-12.8802
24	-14.3777
25	-16.6071
26	-6.2483
27	-10.9125
28	-15.9954
29	-8.2034
30	-9.27
31	-11.9749
32	-7.7202
33	-1.2091
34	-10.392
35	-13.8634
36	-14.4838
37	-7.9379
38	-14.7303
39	-12.6477
40	-14.303
41	-7.1853
42	-15.8382
43	-13.6258
44	-12.5424
45	-13.7724
46	-14.65
47	-11.0154
48	-18.0246
49	-13.367
50	-14.8491
51	-9.7832
52	-20.438
53	-7.3069
54	-11.8244
55	-6.0681
56	-18.1514
57	0.2449
58	-13.2172
59	-17.2939
60	-11.9989
61	-7.0349
62	-5.6309
63	-1.9737
64	-15.409
65	-7.5509
66	-7.0939
67	-6.2368
68	-3.0641
69	-15.9896
70	-4.7843
71	-10.6510014286
73	4.98846762119
