frame	deltaG
1	-11.3458
2	-23.9886
3	-28.6485
4	-26.7188
5	-23.467
6	-28.5181
7	-31.896
8	-28.3167
9	-29.208
10	-30.904
11	-17.5274
12	-19.7763
13	-24.6834
14	-19.2767
15	-23.782
16	-8.6107
17	-23.8438
18	-13.6452
19	-20.8785
20	-8.9105
21	-10.1727
22	-22.4009
23	-29.6409
24	-27.7411
25	-25.8596
26	-0.1282
27	-27.0376
28	-20.647
29	-27.1216
30	-24.4224
31	-20.724
32	-20.1304
33	-23.5432
34	-20.1082
35	-16.2148
36	-27.0824
37	-16.4716
38	-15.1639
39	-8.6296
40	-19.5251
41	-22.5219
42	-18.2867
43	-16.2588
44	-17.4169
45	-11.8094
46	-15.3642
47	-39.5721
48	-25.2827
49	-29.9832
50	-31.9359
51	-33.9574
52	-28.7457
53	-31.1055
54	-29.0023
55	-35.0969
56	-25.0583
57	-32.8156
58	-37.5689
59	-33.4842
60	-34.6375
61	-31.7621
62	-38.097
63	-26.4755
64	-36.522
65	-31.1936
66	-35.0239
67	-32.5574
68	-40.0102
69	-39.6261
70	-32.4647
71	-24.8621114286
73	8.55862228606
