frame	deltaG
1	-7.7793
2	-14.3888
3	-8.6614
4	-5.2686
5	-0.4169
6	-4.6801
7	-5.1394
8	-13.8646
9	-6.5417
10	-6.0759
11	1.2844
12	-9.743
13	-5.5369
14	9.7756
15	0.2412
16	-6.6255
17	-20.9211
18	-14.7823
19	-13.8479
20	7.9482
21	-17.9753
22	-7.7955
23	-16.1415
24	7.4367
25	10.692
26	-9.6768
27	-16.6024
28	-24.1311
29	-8.2987
30	-0.95
31	-7.3469
32	1.1277
33	-10.6882
34	4.3916
35	-12.4813
36	-7.9148
37	0.2972
38	4.0741
39	7.9758
40	14.2649
41	0.3392
42	9.8978
43	-4.2138
44	-18.1251
45	4.3193
46	0.827
47	11.6477
48	-2.1001
49	5.0924
50	4.0116
51	21.2644
52	21.8138
53	41.7965
54	38.4885
55	27.4727
56	-4.7911
57	17.2483
58	29.8911
59	25.9399
60	30.6762
61	21.8817
62	12.2014
63	29.2648
64	19.1111
65	22.2455
66	25.9267
67	32.5212
68	23.2438
69	18.3142
70	23.2888
71	3.9247
73	15.7855358336
