	2pg	pep
0	4.14422083178e-05	0.000215087361885
1	4.14422099875e-05	0.000215087361852
2	4.1442262942e-05	0.000215087361848
3	4.14422096842e-05	0.000215087362331
4	4.14422071889e-05	0.000215087361876
5	4.14422211811e-05	0.000215087361779
6	4.14422073172e-05	0.000215087361833
7	4.14422279068e-05	0.000215087362025
8	4.14422261007e-05	0.000215087364514
9	4.14422184763e-05	0.000215087361787
10	4.14422081471e-05	0.00021508736196
11	4.14422071968e-05	0.000215087361792
12	4.14422193244e-05	0.000215087362196
13	4.14422072791e-05	0.000215087361782
14	4.144220733e-05	0.000215087361792
15	4.14422073902e-05	0.000215087361796
16	4.14422075899e-05	0.000215087361752
17	4.14422096071e-05	0.000215087361823
18	4.14422079682e-05	0.000215087361802
19	4.14422085468e-05	0.000215087361755
20	4.14422096103e-05	0.000215087361799
21	4.14422087447e-05	0.000215087361797
22	4.14422076595e-05	0.00021508736181
23	4.14422074032e-05	0.000215087361781
24	4.14422074207e-05	0.000215087361793
25	4.14424028373e-05	0.000215087361884
26	4.14422587471e-05	0.000215087362605
27	4.14422077298e-05	0.000215087361927
28	4.1442207279e-05	0.000215087361772
29	4.14422715235e-05	0.000215087362207
30	4.14422203789e-05	0.000215087361964
31	4.14422081769e-05	0.000215087361804
32	4.1442207294e-05	0.000215087361778
33	4.14422074462e-05	0.000215087361786
34	4.14424761768e-05	0.000215087361953
35	4.14423480996e-05	0.000215087361793
36	4.14423130596e-05	0.000215087361896
37	4.14422128512e-05	0.000215087361823
38	4.14422073804e-05	0.0002150873618
39	4.14422072952e-05	0.000215087361803
40	4.14422084387e-05	0.000215087361814
41	4.14422072672e-05	0.000215087361781
42	4.14430501594e-05	0.000215087361753
43	4.14422071858e-05	0.000215087361785
44	4.14422076199e-05	0.00021508736179
45	4.14423094467e-05	0.000215087361792
46	4.14422591211e-05	0.000215087361797
47	4.14422084752e-05	0.000215087362189
48	4.14422200317e-05	0.000215087361923
49	4.14422071933e-05	0.000215087361788
50	4.14422136615e-05	0.000215087361784
51	4.14422095752e-05	0.000215087363036
52	4.14422081468e-05	0.000215087361936
53	4.14423428752e-05	0.00021508736187
54	4.14425024988e-05	0.000215087370858
55	4.14422072145e-05	0.000215087361764
56	4.14422120647e-05	0.000215087361793
57	4.14422348908e-05	0.000215087361815
58	4.14423000764e-05	0.000215087363654
59	4.144245979e-05	0.000215087362754
60	4.14422072131e-05	0.000215087361785
61	4.14422138356e-05	0.000215087362075
62	4.14422154356e-05	0.000215087361788
63	4.14422079402e-05	0.000215087361803
64	4.14424466822e-05	0.000215087362816
65	4.14422152597e-05	0.000215087361785
66	4.14422074051e-05	0.000215087361795
67	4.14422160599e-05	0.000215087361858
68	4.14422092162e-05	0.00021508736185
69	4.14427113618e-05	0.000215087362933
70	4.14422094922e-05	0.000215087361756
71	4.14422108401e-05	0.000215087361875
72	4.14422075108e-05	0.000215087361794
73	4.1442207209e-05	0.000215087361772
74	4.14422074648e-05	0.00021508736178
75	4.14422265534e-05	0.000215087361785
76	4.14422078039e-05	0.00021508736181
77	4.14422072235e-05	0.000215087361782
78	4.14422126157e-05	0.000215087361757
79	4.14422216156e-05	0.000215087362082
80	4.14422072011e-05	0.000215087361792
81	4.14422074738e-05	0.000215087361855
82	4.14422298355e-05	0.000215087361984
83	4.14422072616e-05	0.000215087361843
84	4.14422090527e-05	0.000215087362652
85	4.14422075407e-05	0.000215087361789
86	4.14422122135e-05	0.000215087361882
87	4.1442208345e-05	0.000215087361865
88	4.14422111919e-05	0.000215087362069
89	4.1442208193e-05	0.000215087361869
90	4.14422091703e-05	0.000215087362014
91	4.14422341693e-05	0.000215087361843
92	4.14422075104e-05	0.000215087361788
93	4.14422101674e-05	0.000215087361865
94	4.14422214174e-05	0.000215087363028
95	4.14422234581e-05	0.000215087361867
96	4.14422236879e-05	0.000215087361785
97	4.14422644569e-05	0.000215087361828
98	4.14422082183e-05	0.0002150873618
99	4.1442214497e-05	0.00021508736321
